game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
661207,2022-08-10,3.0,1,0,2,3,0,0.0,1.0,9.0,1.5,0.0,6.0,4.0,3,1,2,4,1,2.25,1.25,9.0,2.0,2.25,4.5
661557,2022-08-10,3.0,3,1,0,2,0,3.0,1.0,6.0,0.0,0.0,0.0,0.3333,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
662185,2022-08-10,2.6667,1,1,0,2,1,3.37,0.37,6.75,0.0,3.37,0.0,2.0,2,1,0,2,1,4.5,1.0,9.0,0.0,4.5,0.0
662217,2022-08-10,4.0,5,2,4,0,0,4.5,2.25,0.0,0.0,0.0,9.0,5.6667,9,4,1,6,2,6.35,1.76,9.53,6.0,3.18,1.59
662316,2022-08-10,6.6667,3,1,2,8,1,1.35,0.75,10.8,4.0,1.35,2.7,7.0,5,3,3,1,0,3.86,1.14,1.29,0.33,0.0,3.86
662443,2022-08-10,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0,4.0,7,3,2,6,0,6.75,2.25,13.5,3.0,0.0,4.5
662575,2022-08-10,4.6667,3,1,1,4,0,1.93,0.86,7.71,4.0,0.0,1.93,3.3333,3,4,1,4,2,10.8,1.2,10.8,4.0,5.4,2.7
662639,2022-08-10,3.3333,0,0,0,5,0,0.0,0.0,13.5,0.0,0.0,0.0,2.0,6,5,2,1,1,22.5,4.0,4.5,0.5,4.5,9.0
662723,2022-08-10,4.0,7,4,2,7,0,9.0,2.25,15.75,3.5,0.0,4.5,5.0,4,1,1,5,1,1.8,1.0,9.0,5.0,1.8,1.8
662791,2022-08-10,4.0,0,0,0,5,0,0.0,0.0,11.25,0.0,0.0,0.0,5.0,5,0,0,10,0,0.0,1.0,18.0,0.0,0.0,0.0
662892,2022-08-10,4.6667,8,3,0,3,2,5.79,1.71,5.79,0.0,3.86,0.0,3.0,6,2,0,4,0,6.0,2.0,12.0,0.0,0.0,0.0
663188,2022-08-10,3.0,7,5,0,5,1,15.0,2.33,15.0,0.0,3.0,0.0,3.0,3,3,1,5,1,9.0,1.33,15.0,5.0,3.0,3.0
663229,2022-08-10,3.0,1,0,1,3,0,0.0,0.67,9.0,3.0,0.0,3.0,1.6667,2,1,1,0,0,5.4,1.8,0.0,0.0,0.0,5.4
663302,2022-08-10,3.0,3,1,1,4,0,3.0,1.33,12.0,4.0,0.0,3.0,3.6667,2,1,1,2,0,2.45,0.82,4.91,2.0,0.0,2.45
