game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
661048,2022-08-05,2.9,2.0,2,2,0,0,1,2,4,2,0,0,0.0,0.0,1.03,2.0,12.41,9.0,4.0,1.0,0.0,0.0,3.1,9.0
661063,2022-08-05,4.8,3.0,3,4,1,2,2,2,3,5,0,1,1.88,6.0,1.04,2.0,5.62,15.0,1.5,2.5,0.0,3.0,3.75,6.0
661174,2022-08-05,2.0,4.0,1,3,0,0,2,3,4,6,0,0,0.0,0.0,1.5,1.5,18.0,13.5,2.0,2.0,0.0,0.0,9.0,6.75
661562,2022-08-05,1.0,4.0,1,4,1,1,1,0,1,0,0,1,9.0,2.25,2.0,1.0,9.0,0.0,1.0,0.0,0.0,2.25,9.0,0.0
661659,2022-08-05,4.0,5.8,6,5,1,0,1,2,7,5,0,0,2.25,0.0,1.75,1.21,15.75,7.76,7.0,2.5,0.0,0.0,2.25,3.1
661816,2022-08-05,3.0,3.0,2,1,0,0,0,1,5,4,0,0,0.0,0.0,0.67,0.67,15.0,12.0,0.0,4.0,0.0,0.0,0.0,3.0
661946,2022-08-05,5.0,2.9,3,4,0,2,3,2,2,5,0,0,0.0,6.21,1.2,2.07,3.6,15.52,0.67,2.5,0.0,0.0,5.4,6.21
662164,2022-08-05,3.0,4.9,3,3,2,3,0,2,3,4,1,0,6.0,5.51,1.0,1.02,9.0,7.35,0.0,2.0,3.0,0.0,0.0,3.67
662418,2022-08-05,8.0,4.8,7,5,1,2,2,1,6,7,1,1,1.12,3.75,1.12,1.25,6.75,13.12,3.0,7.0,1.12,1.88,2.25,1.88
662564,2022-08-05,4.0,4.0,1,2,1,0,2,1,7,2,0,0,2.25,0.0,0.75,0.75,15.75,4.5,3.5,2.0,0.0,0.0,4.5,2.25
662650,2022-08-05,4.8,4.0,6,4,2,3,3,3,3,6,0,0,3.75,6.75,1.88,1.75,5.62,13.5,1.0,2.0,0.0,0.0,5.62,6.75
662811,2022-08-05,5.0,3.0,6,2,5,0,7,2,6,2,0,0,9.0,0.0,2.6,1.33,10.8,6.0,0.86,1.0,0.0,0.0,12.6,6.0
662945,2022-08-05,5.9,2.9,7,1,1,0,0,1,2,5,0,0,1.53,0.0,1.19,0.69,3.05,15.52,0.0,5.0,0.0,0.0,0.0,3.1
663313,2022-08-05,3.8,2.0,2,4,0,4,0,3,4,1,0,0,0.0,18.0,0.53,3.5,9.47,4.5,0.0,0.33,0.0,0.0,0.0,13.5
