game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
661149,2022-06-09,4.0,3,2,2,4,0,4.5,1.25,9.0,2.0,0.0,4.5,3.3333,2,0,1,2,0,0.0,0.9,5.4,2.0,0.0,2.7
661194,2022-06-09,4.6667,6,5,3,2,3,9.64,1.93,3.86,0.67,5.79,5.79,5.0,7,2,0,7,1,3.6,1.4,12.6,0.0,1.8,0.0
661458,2022-06-09,4.3333,6,5,4,7,1,10.38,2.31,14.54,1.75,2.08,8.31,6.0,6,4,3,7,1,6.0,1.5,10.5,2.33,1.5,4.5
661514,2022-06-09,3.0,0,0,0,5,0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0,0,0,2,0,0.0,0.0,18.0,0.0,0.0,0.0
661697,2022-06-09,5.0,9,6,4,5,2,10.8,2.6,9.0,1.25,3.6,7.2,6.6667,1,0,2,5,0,0.0,0.45,6.75,2.5,0.0,2.7
661891,2022-06-09,1.0,0,0,1,1,0,0.0,1.0,9.0,1.0,0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
662091,2022-06-09,3.3333,3,1,1,2,0,2.7,1.2,5.4,2.0,0.0,2.7,3.0,2,0,0,3,0,0.0,0.67,9.0,0.0,0.0,0.0
662677,2022-06-09,4.6667,4,1,4,2,0,1.93,1.71,3.86,0.5,0.0,7.71,3.0,2,0,1,1,0,0.0,1.0,3.0,1.0,0.0,3.0
663015,2022-06-09,3.3333,4,0,0,4,0,0.0,1.2,10.8,0.0,0.0,0.0,3.0,9,6,3,2,0,18.0,4.0,6.0,0.67,0.0,9.0
663049,2022-06-09,3.0,2,2,5,2,0,6.0,2.33,6.0,0.4,0.0,15.0,3.0,3,1,0,2,1,3.0,1.0,6.0,0.0,3.0,0.0
663413,2022-06-09,2.0,2,1,0,3,0,4.5,1.0,13.5,0.0,0.0,0.0,3.0,2,1,1,4,1,3.0,1.0,12.0,4.0,3.0,3.0
