game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
661197,2022-05-04,4.0,2,1,1,5,0,2.25,0.75,11.25,5.0,0.0,2.25,3.6667,9,11,7,4,1,27.0,4.36,9.82,0.57,2.45,17.18
661363,2022-05-04,5.0,4,2,2,8,1,3.6,1.2,14.4,4.0,1.8,3.6,8.0,9,6,4,8,2,6.75,1.62,9.0,2.0,2.25,4.5
661634,2022-05-04,2.3333,1,1,2,2,0,3.86,1.29,7.71,1.0,0.0,7.71,3.0,2,0,0,2,0,0.0,0.67,6.0,0.0,0.0,0.0
661795,2022-05-04,3.0,2,0,3,3,0,0.0,1.67,9.0,1.0,0.0,9.0,4.0,0,0,0,4,0,0.0,0.0,9.0,0.0,0.0,0.0
662382,2022-05-04,2.0,2,3,2,1,0,13.5,2.0,4.5,0.5,0.0,9.0,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
662577,2022-05-04,3.6667,5,6,2,6,1,14.73,1.91,14.73,3.0,2.45,4.91,3.6667,3,1,1,5,1,2.45,1.09,12.27,5.0,2.45,2.45
662707,2022-05-04,4.0,3,0,1,1,0,0.0,1.0,2.25,1.0,0.0,2.25,2.6667,7,6,2,2,1,20.25,3.37,6.75,1.0,3.37,6.75
662739,2022-05-04,8.6667,6,6,7,4,1,6.23,1.5,4.15,0.57,1.04,7.27,2.0,3,0,0,1,0,0.0,1.5,4.5,0.0,0.0,0.0
662835,2022-05-04,2.3333,0,0,0,3,0,0.0,0.0,11.57,0.0,0.0,0.0,5.0,4,3,1,6,0,5.4,1.0,10.8,6.0,0.0,1.8
662838,2022-05-04,4.6667,1,0,0,5,0,0.0,0.21,9.64,0.0,0.0,0.0,4.6667,2,0,1,6,0,0.0,0.64,11.57,6.0,0.0,1.93
662839,2022-05-04,4.0,3,5,4,2,1,11.25,1.75,4.5,0.5,2.25,9.0,4.0,4,0,1,6,0,0.0,1.25,13.5,6.0,0.0,2.25
662993,2022-05-04,2.3333,0,0,0,3,0,0.0,0.0,11.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
663067,2022-05-04,4.0,1,0,1,6,0,0.0,0.5,13.5,6.0,0.0,2.25,4.3333,3,1,3,1,0,2.08,1.38,2.08,0.33,0.0,6.23
663068,2022-05-04,4.0,2,2,5,6,0,4.5,1.75,13.5,1.2,0.0,11.25,3.3333,7,4,1,2,0,10.8,2.4,5.4,2.0,0.0,2.7
663164,2022-05-04,3.3333,2,0,1,4,0,0.0,0.9,10.8,4.0,0.0,2.7,3.3333,2,0,0,2,0,0.0,0.6,5.4,0.0,0.0,0.0
663248,2022-05-04,5.0,6,7,4,7,3,12.6,2.0,12.6,1.75,5.4,7.2,5.3333,4,1,2,5,1,1.69,1.13,8.44,2.5,1.69,3.38
663462,2022-05-04,5.0,2,0,2,3,0,0.0,0.8,5.4,1.5,0.0,3.6,4.3333,1,0,0,5,0,0.0,0.23,10.38,0.0,0.0,0.0
