game_pk,home_batting_obp_rolling_5,away_batting_obp_rolling_5,home_batting_obp_rolling_10,away_batting_obp_rolling_10
634615,,,,
634618,,,,
634622,,,,
634625,,,,
634630,,,,
634634,,,,
634636,,,,
634638,,,,
634640,,,,
634642,,,,
634645,,,,
634652,,,,
634655,,,,
634576,0.40540540540540543,0.3170731707317073,0.40540540540540543,0.3170731707317073
634578,0.34146341463414637,0.32558139534883723,0.34146341463414637,0.32558139534883723
634602,0.12903225806451613,0.22857142857142856,0.12903225806451613,0.22857142857142856
634605,0.2727272727272727,0.38461538461538464,0.2727272727272727,0.38461538461538464
634627,,,,
634631,0.29411764705882354,0.2571428571428571,0.29411764705882354,0.2571428571428571
634653,0.3684210526315789,0.5227272727272727,0.3684210526315789,0.5227272727272727
634573,0.2857142857142857,0.3157894736842105,0.2857142857142857,0.3157894736842105
634575,0.30952380952380953,0.3695652173913043,0.30952380952380953,0.3695652173913043
634577,0.12903225806451613,0.3055555555555556,0.12903225806451613,0.3055555555555556
634580,0.325,0.23076923076923078,0.325,0.23076923076923078
634596,0.24285714285714285,0.2714285714285714,0.24285714285714285,0.2714285714285714
634604,0.5,0.4897959183673469,0.5,0.4897959183673469
634623,0.4305555555555556,0.2911392405063291,0.4305555555555556,0.2911392405063291
634629,0.2898550724637681,0.40476190476190477,0.2898550724637681,0.40476190476190477
634633,0.32,0.47126436781609193,0.32,0.47126436781609193
634639,0.3157894736842105,0.3170731707317073,0.3157894736842105,0.3170731707317073
634643,0.2,0.43478260869565216,0.2,0.43478260869565216
634644,0.2926829268292683,0.2631578947368421,0.2926829268292683,0.2631578947368421
634646,0.3108108108108108,0.3375,0.3108108108108108,0.3375
634654,0.38461538461538464,0.325,0.38461538461538464,0.325
634557,0.30357142857142855,0.43846153846153846,0.30357142857142855,0.43846153846153846
634560,0.38961038961038963,0.31645569620253167,0.38961038961038963,0.31645569620253167
634572,0.415929203539823,0.24770642201834864,0.415929203539823,0.24770642201834864
634593,0.4588235294117647,0.39285714285714285,0.4588235294117647,0.39285714285714285
634597,0.2112676056338028,0.2727272727272727,0.2112676056338028,0.2727272727272727
634607,0.35365853658536583,0.28378378378378377,0.35365853658536583,0.28378378378378377
634610,0.19696969696969696,0.28169014084507044,0.19696969696969696,0.28169014084507044
634611,0.3472222222222222,0.3150684931506849,0.3472222222222222,0.3150684931506849
634613,0.26153846153846155,0.34177215189873417,0.26153846153846155,0.34177215189873417
634617,0.33783783783783783,0.14925373134328357,0.33783783783783783,0.14925373134328357
634637,0.3119266055045872,0.3305084745762712,0.3119266055045872,0.3305084745762712
634651,0.27184466019417475,0.3951612903225806,0.27184466019417475,0.3951612903225806
634551,0.3181818181818182,0.3184713375796178,0.3181818181818182,0.3184713375796178
634552,0.3333333333333333,0.3902439024390244,0.3333333333333333,0.3902439024390244
634558,0.3793103448275862,0.33043478260869563,0.3793103448275862,0.33043478260869563
634562,0.32727272727272727,0.2882882882882883,0.32727272727272727,0.2882882882882883
