game_pk,home_batting_avg_rolling_10,away_batting_avg_rolling_10
634615,,
634618,,
634622,,
634625,,
634630,,
634634,,
634636,,
634638,,
634640,,
634642,,
634645,,
634652,,
634655,,
634576,0.3125,0.3
634578,0.15625,0.2564102564102564
634602,0.1,0.15625
634605,0.2,0.2727272727272727
634627,,
634631,0.2,0.21212121212121213
634653,0.3142857142857143,0.4166666666666667
634573,0.16666666666666666,0.1875
634575,0.275,0.2564102564102564
634577,0.06896551724137931,0.2647058823529412
634580,0.25,0.1891891891891892
634596,0.19696969696969696,0.203125
634604,0.39473684210526316,0.375
634623,0.31666666666666665,0.2631578947368421
634629,0.2222222222222222,0.3150684931506849
634633,0.2714285714285714,0.4025974025974026
634639,0.1746031746031746,0.24324324324324326
634643,0.07692307692307693,0.2571428571428571
634644,0.17142857142857143,0.2222222222222222
634646,0.2153846153846154,0.273972602739726
634654,0.29411764705882354,0.2702702702702703
634557,0.25,0.3706896551724138
634560,0.3188405797101449,0.23943661971830985
634572,0.30526315789473685,0.22641509433962265
634593,0.3698630136986301,0.2916666666666667
634597,0.17647058823529413,0.2
634607,0.24285714285714285,0.2318840579710145
634610,0.14516129032258066,0.25
634611,0.24193548387096775,0.20634920634920634
634613,0.15789473684210525,0.22388059701492538
634617,0.25757575757575757,0.12307692307692308
634637,0.23469387755102042,0.26851851851851855
634651,0.18478260869565216,0.32432432432432434
634551,0.20212765957446807,0.24113475177304963
634552,0.25190839694656486,0.3197278911564626
634558,0.30097087378640774,0.2222222222222222
634562,0.26732673267326734,0.21782178217821782
634566,0.14285714285714285,0.17
634587,0.21782178217821782,0.30357142857142855
634588,0.19101123595505617,0.23809523809523808
634591,0.2755905511811024,0.22641509433962265
634600,0.17073170731707318,0.32867132867132864
634601,0.1595744680851064,0.2222222222222222
634606,0.2604166666666667,
634612,0.2761904761904762,0.20588235294117646
634616,0.23232323232323232,0.3211009174311927
634529,0.2654320987654321,0.23404255319148937
634530,0.2867647058823529,0.20610687022900764
634559,0.15315315315315314,0.16153846153846155
634586,0.2606060606060606,0.3118279569892473
634590,0.23846153846153847,0.22137404580152673
634594,0.24242424242424243,0.20454545454545456
634599,0.2196969696969697,0.26573426573426573
634603,0.2,0.2689655172413793
634608,0.256,0.2777777777777778
634609,0.1774193548387097,0.24719101123595505
634619,0.2222222222222222,0.21739130434782608
634624,,0.1276595744680851
634628,0.17197452229299362,0.33152173913043476
634635,0.24817518248175183,0.21052631578947367
634527,0.29411764705882354,0.1484375
634539,0.24096385542168675,0.2542372881355932
634542,0.21428571428571427,0.225130890052356
634549,0.1323529411764706,0.16149068322981366
634563,0.2670157068062827,0.21176470588235294
634567,0.1693121693121693,0.32727272727272727
634570,0.32,0.19631901840490798
634583,0.2647058823529412,0.20481927710843373
634585,0.23780487804878048,0.2
634589,0.2047244094488189,0.3
634592,0.19254658385093168,0.2523364485981308
634595,0.3064516129032258,0.17721518987341772
634598,0.21604938271604937,0.2594594594594595
