game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
634615,,
634618,,
634622,,
634625,,
634630,,
634634,,
634636,,
634638,,
634640,,
634642,,
634645,,
634652,,
634655,,
634576,12.0,2.0
634578,1.75,1.0
634602,4.0,9.0
634605,0.8333333333333334,3.3333333333333335
634627,,
634631,5.0,2.5
634653,0.75,1.3333333333333333
634573,0.8333333333333334,2.8
634575,2.4285714285714284,4.5
634577,3.5,4.0
634580,5.0,3.25
634596,3.1666666666666665,4.0
634604,1.7777777777777777,1.0
634623,8.0,1.5
634629,1.4545454545454546,2.8333333333333335
634633,1.3,3.4
634639,2.5,1.6153846153846154
634643,0.9090909090909091,3.25
634644,6.5,2.1666666666666665
634646,3.0,2.4444444444444446
634654,2.3333333333333335,1.6
634557,1.9285714285714286,2.875
634560,2.5,2.0
634572,11.666666666666666,1.4444444444444444
634593,2.1666666666666665,1.0
634597,4.285714285714286,8.666666666666666
634607,4.8,1.9166666666666667
634610,6.0,4.0
634611,1.1,2.0
634613,1.8333333333333333,3.125
634617,12.0,2.875
634637,3.1,3.0
634651,1.6923076923076923,2.5454545454545454
634551,3.2,2.375
634552,2.6875,2.8461538461538463
634558,2.9,2.1333333333333333
634562,3.5714285714285716,1.6153846153846154
634566,1.8125,3.0833333333333335
634587,4.142857142857143,4.0
634588,1.3076923076923077,6.0
634591,4.777777777777778,1.8125
634600,1.588235294117647,3.3
634601,3.0,2.888888888888889
634606,7.0,
634612,2.1666666666666665,2.0714285714285716
634616,2.230769230769231,2.1875
634529,4.636363636363637,1.75
634530,3.3846153846153846,2.25
634559,2.2777777777777777,2.8666666666666667
634586,2.4761904761904763,2.2222222222222223
634590,2.411764705882353,2.8333333333333335
634594,3.5454545454545454,1.9285714285714286
634599,4.666666666666667,2.6153846153846154
634603,1.25,6.0
634608,5.111111111111111,2.6666666666666665
634609,2.857142857142857,2.65
634619,1.5217391304347827,1.434782608695652
634624,,3.272727272727273
634628,1.48,2.9285714285714284
634635,2.125,2.8666666666666667
634527,3.6666666666666665,3.0
634539,6.222222222222222,2.2222222222222223
634542,1.8461538461538463,1.5925925925925926
634549,2.3043478260869565,2.65
634563,5.166666666666667,1.8181818181818181
634567,1.6296296296296295,3.1875
634570,3.5714285714285716,2.3043478260869565
634583,2.5294117647058822,2.8823529411764706
634585,3.4,1.85
634589,2.0,2.0
634592,2.5,2.9565217391304346
634595,3.5,2.789473684210526
634598,1.6153846153846154,4.384615384615385
634626,3.1176470588235294,2.6666666666666665
634641,2.4545454545454546,3.2666666666666666
634544,2.5,2.3846153846153846
634545,3.3529411764705883,2.9130434782608696
634546,2.4210526315789473,1.6176470588235294
634550,4.785714285714286,1.9333333333333333
634555,2.2142857142857144,2.625
634564,1.8571428571428572,1.7096774193548387
634565,2.7777777777777777,2.217391304347826
634568,1.84,2.7083333333333335
634584,2.888888888888889,3.1578947368421053
634478,3.0555555555555554,4.470588235294118
