game_pk,home_pitching_whip_rolling_5,away_pitching_whip_rolling_5,home_pitching_whip_rolling_10,away_pitching_whip_rolling_10
634615,,,,
634618,,,,
634622,,,,
634625,,,,
634630,,,,
634634,,,,
634636,,,,
634638,,,,
634640,,,,
634642,,,,
634645,,,,
634652,,,,
634655,,,,
634576,1.4444444444444444,1.875,1.4444444444444444,1.875
634578,1.4,1.5555555555555556,1.4,1.5555555555555556
634602,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.4444444444444444
634605,1.6666666666666667,1.0,1.6666666666666667,1.0
634627,,,,
634631,1.0,1.25,1.0,1.25
634653,2.5555555555555554,1.75,2.5555555555555554,1.75
634573,1.3333333333333333,1.25,1.3333333333333333,1.25
634575,1.7,1.4444444444444444,1.7,1.4444444444444444
634577,1.2222222222222223,0.4444444444444444,1.2222222222222223,0.4444444444444444
634580,0.9,1.344822948886383,0.9,1.344822948886383
634596,1.0555555555555556,0.9444444444444444,1.0555555555555556,0.9444444444444444
634604,2.6666666666666665,2.875,2.6666666666666665,2.875
634623,1.2777777777777777,1.9375,1.2777777777777777,1.9375
634629,1.8888888888888888,1.1111111111111112,1.8888888888888888,1.1111111111111112
634633,2.2777777777777777,1.411764705882353,2.2777777777777777,1.411764705882353
634639,1.368421052631579,1.3333333333333333,1.368421052631579,1.3333333333333333
634643,2.2222222222222223,0.6666666666666666,2.2222222222222223,0.6666666666666666
634644,1.0,1.2,1.0,1.2
634646,1.5,1.3529411764705883,1.5,1.3529411764705883
634654,1.4444444444444444,1.6666666666666667,1.4444444444444444,1.6666666666666667
634557,2.111111111111111,1.3076923076923077,2.111111111111111,1.3076923076923077
634560,1.3888888888888888,1.7647058823529411,1.3888888888888888,1.7647058823529411
634572,1.0,1.9583333333333333,1.0,1.9583333333333333
634593,1.8333333333333333,2.4375,1.8333333333333333,2.4375
634597,1.105263157894737,0.8333333333333334,1.105263157894737,0.8333333333333334
634607,1.105263157894737,1.6111111111111112,1.105263157894737,1.6111111111111112
634610,1.1111111111111112,0.7222222222222222,1.1111111111111112,0.7222222222222222
634611,1.2777777777777777,1.5625,1.2777777777777777,1.5625
634613,1.5,1.0,1.5,1.0
634617,0.5263157894736842,1.4150916696383593,0.5263157894736842,1.4150916696383593
634637,1.4444444444444444,1.36,1.4444444444444444,1.36
634651,1.8148148148148149,1.037037037037037,1.8148148148148149,1.037037037037037
634551,1.2142857142857142,1.4700014700014699,1.2142857142857142,1.4700014700014699
634552,1.3888888888888888,0.9444444444444444,1.3888888888888888,0.9444444444444444
634558,1.1851851851851851,1.08,1.1851851851851851,1.08
634562,1.0740740740740742,1.76,1.0740740740740742,1.76
634566,1.4074074074074074,1.3214285714285714,1.4074074074074074,1.3214285714285714
634587,1.0,0.7777777777777778,1.0,0.7777777777777778
634588,1.3333333333333333,0.8518518518518519,1.3333333333333333,0.8518518518518519
634591,1.0833333333333333,1.3461538461538463,1.0833333333333333,1.3461538461538463
