game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
287502,2011-05-15,488846,453344,Brian Duensing,Brandon Morrow,142,141,MIN,TOR,2011,2011,0,0,regular,regular,6,4,6,4,4,2,4,2,1,1,3.0,4.71,0,0,0,0,36.0,21.0,37,17,12,11,3,1,10,10,1.31,1.29,25,29,6.25,12.43,,
287501,2011-05-15,475243,112020,Travis Wood,Chris Carpenter,113,138,CIN,STL,2011,2011,0,0,regular,regular,8,8,8,8,5,5,4,2,2,6,5.28,4.32,0,0,0,0,44.3,50.0,51,58,26,24,3,6,14,15,1.47,1.46,40,37,8.12,6.66,,
287498,2011-05-15,434628,502009,Jason Hammel,Mat Latos,115,135,COL,SD,2011,2011,0,0,regular,regular,7,6,7,6,5,2,4,1,3,5,3.02,4.86,0,0,0,0,44.7,33.3,43,31,15,18,4,6,13,14,1.25,1.35,27,34,5.44,9.18,,
287497,2011-05-15,425844,429781,Zack Greinke,Kevin Correia,158,134,MIL,PIT,2011,2011,0,0,regular,regular,2,8,2,8,1,5,1,5,1,3,5.4,3.31,0,0,0,0,10.0,51.7,10,50,6,19,1,5,1,11,1.1,1.18,15,23,13.5,4.01,,
287496,2011-05-15,218596,136880,Tim Hudson,Roy Halladay,144,143,ATL,PHI,2011,2011,0,0,regular,regular,8,8,8,8,5,7,4,6,4,2,3.09,2.05,0,0,0,0,55.3,61.3,45,50,19,14,3,1,10,9,0.99,0.96,29,66,4.72,9.68,,
287495,2011-05-15,444553,425626,Aneury Rodriguez,Chris Capuano,117,121,HOU,NYM,2011,2011,0,0,regular,regular,2,6,2,6,0,3,0,2,2,4,4.5,4.82,0,0,0,0,10.0,37.3,9,44,5,20,2,5,2,11,1.1,1.47,6,28,5.4,6.75,,
287493,2011-05-15,150302,134320,Jason Marquis,Javier Vazquez,120,146,WSH,FLA,2011,2011,0,0,regular,regular,7,7,7,7,6,1,5,4,2,2,3.66,6.88,0,0,0,0,46.7,35.3,52,44,19,27,3,5,9,22,1.31,1.87,29,16,5.59,4.08,,
287491,2011-05-15,150119,452657,Freddy Garcia,Jon Lester,147,111,NYY,BOS,2011,2011,0,0,regular,regular,5,8,5,8,3,6,3,4,2,4,2.4,2.96,0,0,0,0,30.0,51.7,27,43,8,17,4,7,12,20,1.3,1.22,25,51,7.5,8.88,,
287490,2011-05-15,458567,453562,Andy Sonnanstine,Jake Arrieta,139,110,TB,BAL,2011,2011,0,0,regular,regular,1,8,1,8,0,6,0,5,0,2,5.4,4.17,0,0,0,0,3.3,45.3,4,38,2,21,2,6,5,18,2.7,1.24,2,39,5.4,7.74,,
287489,2011-05-15,150404,453178,Ted Lilly,Ian Kennedy,119,109,LAD,AZ,2011,2011,0,0,regular,regular,8,8,8,8,3,6,3,5,4,2,4.67,3.23,0,0,0,0,44.3,53.0,52,42,23,19,6,3,9,15,1.38,1.08,29,45,5.89,7.64,,
287488,2011-05-15,450351,429722,C.J. Wilson,Ervin Santana,140,108,TEX,LAA,2011,2011,0,0,regular,regular,8,8,8,8,4,4,5,2,3,5,3.36,4.81,0,0,0,0,56.3,48.7,53,50,21,26,3,6,18,14,1.26,1.32,48,45,7.67,8.32,,
287492,2011-05-15,502239,279824,Trevor Cahill,Mark Buehrle,133,145,OAK,CWS,2011,2011,0,0,regular,regular,8,8,8,8,6,4,6,4,2,4,1.72,4.05,0,0,0,0,52.3,53.3,41,59,10,24,3,3,16,14,1.09,1.37,45,25,7.74,4.22,,
