game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
287484,2011-08-23,0.9,2.0,1,4,0,3,1,3,0,0,0,1,0.0,13.5,2.22,3.5,0.0,0.0,0.0,0.0,0.0,4.5,10.0,13.5
288817,2011-08-23,2.9,2.0,1,0,0,0,1,0,3,2,0,0,0.0,0.0,0.69,0.0,9.31,9.0,3.0,0.0,0.0,0.0,3.1,0.0
288818,2011-08-23,4.0,4.0,4,4,0,0,1,0,5,6,0,0,0.0,0.0,1.25,1.0,11.25,13.5,5.0,0.0,0.0,0.0,2.25,0.0
288819,2011-08-23,7.0,1.0,4,1,1,0,3,0,3,0,0,0,1.29,0.0,1.0,1.0,3.86,0.0,1.0,0.0,0.0,0.0,3.86,0.0
288820,2011-08-23,3.0,2.8,5,1,4,1,1,1,1,3,0,1,12.0,3.21,2.0,0.71,3.0,9.64,1.0,3.0,0.0,3.21,3.0,3.21
288821,2011-08-23,1.0,2.1,0,5,0,1,0,2,2,1,0,0,0.0,4.29,0.0,3.33,18.0,4.29,0.0,0.5,0.0,0.0,0.0,8.57
288822,2011-08-23,2.8,4.0,4,4,4,3,2,0,3,5,0,1,12.86,6.75,2.14,1.0,9.64,11.25,1.5,0.0,0.0,2.25,6.43,0.0
288823,2011-08-23,1.0,2.9,2,3,0,0,0,3,0,6,0,0,0.0,0.0,2.0,2.07,0.0,18.62,0.0,2.0,0.0,0.0,0.0,9.31
288824,2011-08-23,3.0,3.0,3,4,1,3,1,1,4,3,0,1,3.0,9.0,1.33,1.67,12.0,9.0,4.0,3.0,0.0,3.0,3.0,3.0
288825,2011-08-23,4.8,1.8,5,2,0,1,0,0,3,2,0,0,0.0,5.0,1.04,1.11,5.62,10.0,0.0,0.0,0.0,0.0,0.0,0.0
288826,2011-08-23,6.0,3.0,6,3,4,2,2,1,4,1,2,0,6.0,6.0,1.33,1.33,6.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0
288827,2011-08-23,4.0,2.0,6,4,4,2,3,0,2,1,0,0,9.0,9.0,2.25,2.0,4.5,4.5,0.67,0.0,0.0,0.0,6.75,0.0
288828,2011-08-23,2.0,4.0,4,3,3,1,0,0,0,2,1,0,13.5,2.25,2.0,0.75,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0
288829,2011-08-23,2.9,1.8,3,2,1,1,0,2,4,0,1,1,3.1,5.0,1.03,2.22,12.41,0.0,0.0,0.0,3.1,5.0,0.0,10.0
288830,2011-08-23,2.0,3.0,3,5,2,2,3,0,1,2,0,0,9.0,6.0,3.0,1.67,4.5,6.0,0.33,0.0,0.0,0.0,13.5,0.0
288831,2011-08-23,5.9,3.9,8,4,2,1,1,3,5,4,1,0,3.05,2.31,1.53,1.79,7.63,9.23,5.0,1.33,1.53,0.0,1.53,6.92
