game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
288711,2011-08-15,3.0,2.8,3,1,2,0,1,0,2,3,1,0,6.0,0.0,1.33,0.36,6.0,9.64,2.0,0.0,3.0,0.0,3.0,0.0
288712,2011-08-15,3.0,3.9,4,0,0,0,2,1,4,4,0,0,0.0,0.0,2.0,0.26,12.0,9.23,2.0,4.0,0.0,0.0,6.0,2.31
288714,2011-08-15,3.0,3.0,2,3,0,4,0,3,2,2,0,1,0.0,12.0,0.67,2.0,6.0,6.0,0.0,0.67,0.0,3.0,0.0,9.0
288715,2011-08-15,1.0,1.0,1,4,0,2,0,0,0,2,0,2,0.0,18.0,1.0,4.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0
288716,2011-08-15,3.0,3.0,2,2,3,1,2,0,5,5,1,1,9.0,3.0,1.33,0.67,15.0,15.0,2.5,0.0,3.0,3.0,6.0,0.0
288717,2011-08-15,3.9,3.8,5,2,2,1,0,1,5,3,0,0,4.62,2.37,1.28,0.79,11.54,7.11,0.0,3.0,0.0,0.0,0.0,2.37
288718,2011-08-15,5.0,3.9,4,3,1,1,3,2,1,3,0,0,1.8,2.31,1.4,1.28,1.8,6.92,0.33,1.5,0.0,0.0,5.4,4.62
288719,2011-08-15,1.0,1.2,0,3,0,3,0,2,0,2,0,0,0.0,22.5,0.0,4.17,0.0,15.0,0.0,1.0,0.0,0.0,0.0,15.0
288720,2011-08-15,3.8,2.8,3,2,0,1,1,1,3,3,0,0,0.0,3.21,1.05,1.07,7.11,9.64,3.0,3.0,0.0,0.0,2.37,3.21
288721,2011-08-15,8.8,2.9,12,1,7,0,1,1,7,4,2,0,7.16,0.0,1.48,0.69,7.16,12.41,7.0,4.0,2.05,0.0,1.02,3.1
288722,2011-08-15,4.0,3.0,3,5,0,2,0,0,1,2,0,2,0.0,6.0,0.75,1.67,2.25,6.0,0.0,0.0,0.0,6.0,0.0,0.0
