game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
288407,2011-07-24,2.0,2.0,7,1,6,1,1,0,1,1,2,1,27.0,4.5,4.0,0.5,4.5,4.5,1.0,0.0,9.0,4.5,4.5,0.0
288408,2011-07-24,2.9,2.0,2,2,0,1,0,2,3,2,0,1,0.0,4.5,0.69,2.0,9.31,9.0,0.0,1.0,0.0,4.5,0.0,9.0
288409,2011-07-24,2.0,3.0,2,0,0,0,0,1,2,4,0,0,0.0,0.0,1.0,0.33,9.0,12.0,0.0,4.0,0.0,0.0,0.0,3.0
288410,2011-07-24,4.0,3.0,3,3,0,2,0,0,0,3,0,0,0.0,6.0,0.75,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
288411,2011-07-24,6.9,3.0,3,2,1,0,3,0,4,3,0,0,1.3,0.0,0.87,0.67,5.22,9.0,1.33,0.0,0.0,0.0,3.91,0.0
288412,2011-07-24,3.0,3.1,4,7,2,2,4,2,3,4,1,0,6.0,5.81,2.67,2.9,9.0,11.61,0.75,2.0,3.0,0.0,12.0,5.81
288413,2011-07-24,1.8,1.0,0,1,0,0,0,2,2,0,0,0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
288414,2011-07-24,2.0,3.0,1,3,0,2,0,0,2,4,0,1,0.0,6.0,0.5,1.0,9.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0
288415,2011-07-24,2.0,3.8,7,2,3,1,1,1,1,5,0,0,13.5,2.37,4.0,0.79,4.5,11.84,1.0,5.0,0.0,0.0,4.5,2.37
288416,2011-07-24,1.0,2.8,0,0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,0.36,9.0,9.64,0.0,3.0,0.0,0.0,0.0,3.21
288417,2011-07-24,2.9,3.9,3,9,1,5,0,1,1,3,0,0,3.1,11.54,1.03,2.56,3.1,6.92,0.0,3.0,0.0,0.0,0.0,2.31
288418,2011-07-24,4.9,4.2,4,3,0,1,1,2,5,3,0,0,0.0,2.14,1.02,1.19,9.18,6.43,5.0,1.5,0.0,0.0,1.84,4.29
288419,2011-07-24,3.8,2.0,1,1,1,0,2,2,3,3,0,0,2.37,0.0,0.79,1.5,7.11,13.5,1.5,1.5,0.0,0.0,4.74,9.0
288420,2011-07-24,2.8,0.0,1,0,0,0,0,0,2,0,0,0,0.0,0.0,0.36,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288421,2011-07-24,2.0,2.0,0,0,0,0,0,1,3,1,0,0,0.0,0.0,0.0,0.5,13.5,4.5,0.0,1.0,0.0,0.0,0.0,4.5
