game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
288187,2011-07-05,3.0,2.0,0,3,0,1,0,2,3,3,0,1,0.0,4.5,0.0,2.5,9.0,13.5,0.0,1.5,0.0,4.5,0.0,9.0
288188,2011-07-05,3.0,2.0,1,2,0,2,0,2,0,0,0,0,0.0,9.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
288189,2011-07-05,3.9,2.0,3,3,0,0,0,1,3,1,0,0,0.0,0.0,0.77,2.0,6.92,4.5,0.0,1.0,0.0,0.0,0.0,4.5
288190,2011-07-05,3.0,2.9,2,2,0,1,3,0,6,4,0,0,0.0,3.1,1.67,0.69,18.0,12.41,2.0,0.0,0.0,0.0,9.0,0.0
288191,2011-07-05,3.9,3.0,4,3,0,1,1,0,7,2,0,1,0.0,3.0,1.28,1.0,16.15,6.0,7.0,0.0,0.0,3.0,2.31,0.0
288192,2011-07-05,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288193,2011-07-05,2.0,2.0,1,1,0,0,0,1,3,1,0,0,0.0,0.0,0.5,1.0,13.5,4.5,0.0,1.0,0.0,0.0,0.0,4.5
288194,2011-07-05,3.0,3.0,3,4,0,0,2,0,5,2,0,0,0.0,0.0,1.67,1.33,15.0,6.0,2.5,0.0,0.0,0.0,6.0,0.0
288195,2011-07-05,5.0,2.0,7,2,3,2,0,2,3,1,0,0,5.4,9.0,1.4,2.0,5.4,4.5,0.0,0.5,0.0,0.0,0.0,9.0
288196,2011-07-05,3.0,3.0,3,3,3,0,0,1,2,2,1,0,9.0,0.0,1.0,1.33,6.0,6.0,0.0,2.0,3.0,0.0,0.0,3.0
288197,2011-07-05,5.0,1.0,9,2,7,0,5,0,5,2,1,0,12.6,0.0,2.8,2.0,9.0,18.0,1.0,0.0,1.8,0.0,9.0,0.0
288198,2011-07-05,2.0,3.0,1,3,0,0,0,1,0,1,0,0,0.0,0.0,0.5,1.33,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0
288199,2011-07-05,3.0,2.0,3,2,1,1,2,1,5,1,0,0,3.0,4.5,1.67,1.5,15.0,4.5,2.5,1.0,0.0,0.0,6.0,4.5
288200,2011-07-05,4.0,2.0,4,0,1,0,1,0,2,1,1,0,2.25,0.0,1.25,0.0,4.5,4.5,2.0,0.0,2.25,0.0,2.25,0.0
288201,2011-07-05,5.0,0.0,6,0,2,0,3,0,4,0,1,0,3.6,0.0,1.8,0.0,7.2,0.0,1.33,0.0,1.8,0.0,5.4,0.0
