game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
287753,2011-06-03,1.3333,3,3,2,2,1,20.25,3.75,13.5,1.0,6.75,13.5,3.0,2,0,0,4,0,0.0,0.67,12.0,0.0,0.0,0.0
287754,2011-06-03,1.0,1,0,0,1,0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,1,0,1,3,0,0.0,0.67,9.0,3.0,0.0,3.0
287755,2011-06-03,2.0,1,0,1,3,0,0.0,1.0,13.5,3.0,0.0,4.5,2.0,0,0,0,5,0,0.0,0.0,22.5,0.0,0.0,0.0
287756,2011-06-03,3.0,3,1,2,3,0,3.0,1.67,9.0,1.5,0.0,6.0,4.3333,5,2,2,1,2,4.15,1.62,2.08,0.5,4.15,4.15
287757,2011-06-03,2.0,0,0,1,4,0,0.0,0.5,18.0,4.0,0.0,4.5,2.0,1,0,2,3,0,0.0,1.5,13.5,1.5,0.0,9.0
287758,2011-06-03,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0
287759,2011-06-03,3.0,3,2,1,5,1,6.0,1.33,15.0,5.0,3.0,3.0,4.0,5,1,3,3,0,2.25,2.0,6.75,1.0,0.0,6.75
287760,2011-06-03,4.0,4,2,2,3,0,4.5,1.5,6.75,1.5,0.0,4.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287761,2011-06-03,2.0,0,0,1,3,0,0.0,0.5,13.5,3.0,0.0,4.5,2.0,1,0,2,2,0,0.0,1.5,9.0,1.0,0.0,9.0
287762,2011-06-03,4.3333,3,0,1,2,0,0.0,0.92,4.15,2.0,0.0,2.08,5.3333,6,3,1,3,1,5.06,1.31,5.06,3.0,1.69,1.69
287763,2011-06-03,5.0,2,0,2,2,0,0.0,0.8,3.6,1.0,0.0,3.6,3.6667,4,1,4,1,0,2.45,2.18,2.45,0.25,0.0,9.82
287764,2011-06-03,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,3,0,0.0,0.33,9.0,3.0,0.0,3.0
287765,2011-06-03,2.6667,9,7,1,3,2,23.62,3.75,10.12,3.0,6.75,3.37,1.0,1,1,0,2,1,9.0,1.0,18.0,0.0,9.0,0.0
287766,2011-06-03,4.0,4,1,1,5,0,2.25,1.25,11.25,5.0,0.0,2.25,3.6667,4,2,1,2,1,4.91,1.36,4.91,2.0,2.45,2.45
287767,2011-06-03,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0,3.6667,2,0,2,6,0,0.0,1.09,14.73,3.0,0.0,4.91
