game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
288377,2011-07-22,2.8,1.8,3,0,0,0,2,0,2,2,1,0,0.0,0.0,1.79,0.0,6.43,10.0,1.0,0.0,3.21,0.0,6.43,0.0
288378,2011-07-22,2.8,3.0,3,1,2,0,0,0,2,5,1,0,6.43,0.0,1.07,0.33,6.43,15.0,0.0,0.0,3.21,0.0,0.0,0.0
288379,2011-07-22,2.9,1.8,2,1,0,0,1,0,2,2,0,0,0.0,0.0,1.03,0.56,6.21,10.0,2.0,0.0,0.0,0.0,3.1,0.0
288380,2011-07-22,2.9,3.0,3,1,3,0,2,2,1,5,0,0,9.31,0.0,1.72,1.0,3.1,15.0,0.5,2.5,0.0,0.0,6.21,6.0
288381,2011-07-22,4.8,2.0,4,3,1,1,1,2,3,1,0,0,1.88,4.5,1.04,2.5,5.62,4.5,3.0,0.5,0.0,0.0,1.88,9.0
288382,2011-07-22,3.0,1.9,1,0,0,0,0,1,6,1,0,0,0.0,0.0,0.33,0.53,18.0,4.74,0.0,1.0,0.0,0.0,0.0,4.74
288383,2011-07-22,3.0,2.0,0,1,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.5,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0
288384,2011-07-22,4.0,3.0,4,2,3,1,4,3,5,2,0,0,6.75,3.0,2.0,1.67,11.25,6.0,1.25,0.67,0.0,0.0,9.0,9.0
288385,2011-07-22,4.9,6.0,4,8,0,7,0,7,3,8,0,1,0.0,10.5,0.82,2.5,5.51,12.0,0.0,1.14,0.0,1.5,0.0,10.5
288386,2011-07-22,1.0,3.0,0,0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,0.33,0.0,15.0,0.0,5.0,0.0,0.0,0.0,3.0
288387,2011-07-22,2.0,1.9,3,2,3,1,1,0,2,1,1,0,13.5,4.74,2.0,1.05,9.0,4.74,2.0,0.0,4.5,0.0,4.5,0.0
288388,2011-07-22,3.0,1.0,5,1,1,0,1,0,1,1,1,0,3.0,0.0,2.0,1.0,3.0,9.0,1.0,0.0,3.0,0.0,3.0,0.0
288389,2011-07-22,3.9,2.9,3,5,0,4,2,4,3,2,0,0,0.0,12.41,1.28,3.1,6.92,6.21,1.5,0.5,0.0,0.0,4.62,12.41
288390,2011-07-22,2.8,3.9,1,5,1,4,0,1,1,3,1,0,3.21,9.23,0.36,1.54,3.21,6.92,0.0,3.0,3.21,0.0,0.0,2.31
288391,2011-07-22,2.9,2.9,2,0,4,0,2,0,4,4,1,0,12.41,0.0,1.38,0.0,12.41,12.41,2.0,0.0,3.1,0.0,6.21,0.0
