game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
287882,2011-06-12,4.0,3.0,4,2,1,0,0,0,4,5,0,0,2.25,0.0,1.0,0.67,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
287883,2011-06-12,2.0,2.0,0,2,0,0,1,0,4,3,0,0,0.0,0.0,0.5,1.0,18.0,13.5,4.0,0.0,0.0,0.0,4.5,0.0
287884,2011-06-12,5.0,1.0,10,0,6,0,3,0,6,0,1,0,10.8,0.0,2.6,0.0,10.8,0.0,2.0,0.0,1.8,0.0,5.4,0.0
287885,2011-06-12,2.0,3.0,1,2,0,2,0,0,3,2,0,0,0.0,6.0,0.5,0.67,13.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
287886,2011-06-12,3.0,2.0,1,2,0,2,0,4,5,1,0,0,0.0,9.0,0.33,3.0,15.0,4.5,0.0,0.25,0.0,0.0,0.0,18.0
287887,2011-06-12,2.8,3.0,1,6,0,3,2,1,2,3,0,0,0.0,9.0,1.07,2.33,6.43,9.0,1.0,3.0,0.0,0.0,6.43,3.0
287888,2011-06-12,5.8,2.0,8,0,4,0,1,1,5,1,0,0,6.21,0.0,1.55,0.5,7.76,4.5,5.0,1.0,0.0,0.0,1.55,4.5
287889,2011-06-12,3.9,4.0,6,8,3,5,4,0,3,2,0,3,6.92,11.25,2.56,2.0,6.92,4.5,0.75,0.0,0.0,6.75,9.23,0.0
287890,2011-06-12,1.8,2.0,5,3,3,0,0,0,1,3,2,0,15.0,0.0,2.78,1.5,5.0,13.5,0.0,0.0,10.0,0.0,0.0,0.0
287891,2011-06-12,2.0,1.9,2,1,1,0,2,0,1,1,0,0,4.5,0.0,2.0,0.53,4.5,4.74,0.5,0.0,0.0,0.0,9.0,0.0
287892,2011-06-12,2.0,1.0,3,0,4,0,2,0,1,2,2,0,18.0,0.0,2.5,0.0,4.5,18.0,0.5,0.0,9.0,0.0,9.0,0.0
287893,2011-06-12,2.0,3.0,0,0,0,0,0,1,1,2,0,0,0.0,0.0,0.0,0.33,4.5,6.0,0.0,2.0,0.0,0.0,0.0,3.0
287894,2011-06-12,7.9,3.0,9,4,3,1,2,0,7,1,1,1,3.42,3.0,1.39,1.33,7.97,3.0,3.5,0.0,1.14,3.0,2.28,0.0
287895,2011-06-12,1.0,2.0,0,4,0,0,0,0,1,1,0,1,0.0,0.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0
287896,2011-06-12,2.0,2.0,4,1,2,0,1,0,1,1,0,0,9.0,0.0,2.5,0.5,4.5,4.5,1.0,0.0,0.0,0.0,4.5,0.0
