game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
288872,2011-08-27,4.0,2.0,3,2,2,0,2,1,2,2,1,0,4.5,0.0,1.25,1.5,4.5,9.0,1.0,2.0,2.25,0.0,4.5,4.5
288874,2011-08-27,3.0,0.0,1,0,1,0,1,0,2,0,1,0,3.0,0.0,0.67,0.0,6.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0
288875,2011-08-27,2.0,4.0,4,2,3,1,0,0,1,4,0,1,13.5,2.25,2.0,0.5,4.5,9.0,0.0,0.0,0.0,2.25,0.0,0.0
288876,2011-08-27,5.0,5.0,3,8,2,3,1,4,6,3,1,2,3.6,5.4,0.8,2.4,10.8,5.4,6.0,0.75,1.8,3.6,1.8,7.2
288877,2011-08-27,2.8,3.0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.36,0.0,3.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0
288879,2011-08-27,4.0,2.2,1,3,0,1,1,1,2,5,0,0,0.0,4.09,0.5,1.82,4.5,20.45,2.0,5.0,0.0,0.0,2.25,4.09
288880,2011-08-27,2.9,2.9,3,7,1,4,1,2,3,4,1,1,3.1,12.41,1.38,3.1,9.31,12.41,3.0,2.0,3.1,3.1,3.1,6.21
288882,2011-08-27,3.0,4.0,5,4,1,1,1,1,1,2,0,0,3.0,2.25,2.0,1.25,3.0,4.5,1.0,2.0,0.0,0.0,3.0,2.25
288883,2011-08-27,4.0,3.0,2,1,1,0,1,1,4,3,0,0,2.25,0.0,0.75,0.67,9.0,9.0,4.0,3.0,0.0,0.0,2.25,3.0
288884,2011-08-27,2.0,2.0,1,1,0,0,1,0,1,1,0,0,0.0,0.0,1.0,0.5,4.5,4.5,1.0,0.0,0.0,0.0,4.5,0.0
288885,2011-08-27,4.0,2.9,7,2,4,2,2,1,2,2,1,2,9.0,6.21,2.25,1.03,4.5,6.21,1.0,2.0,2.25,6.21,4.5,3.1
288886,2011-08-27,3.0,2.0,2,1,1,0,0,0,5,3,1,0,3.0,0.0,0.67,0.5,15.0,13.5,0.0,0.0,3.0,0.0,0.0,0.0
288897,2011-08-27,5.0,4.0,1,3,0,0,1,1,5,7,0,0,0.0,0.0,0.4,1.0,9.0,15.75,5.0,7.0,0.0,0.0,1.8,2.25
