game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
747161,2024-08-28,593958,622663,Eduardo Rodriguez,Luis Severino,109,121,AZ,NYM,2024,2024,0,0,regular,regular,3,25,3,25,0,10,3,13,0,11,3.94,3.84,0,0,0,0,16.0,147.7,16,132,7,63,2,17,4,51,1.25,1.24,11,122,6.19,7.44,,
746755,2024-08-28,676979,571760,Garrett Crochet,Andrew Heaney,145,140,CWS,TEX,2024,2024,0,0,regular,regular,26,25,26,25,11,6,7,8,13,13,3.64,4.11,0,0,0,0,128.7,127.0,107,122,52,58,16,18,31,35,1.07,1.24,180,130,12.59,9.21,,
746752,2024-08-28,641582,683004,Matt Foster,Jack Leiter,145,140,CWS,TEX,2024,2024,0,0,regular,regular,0,3,0,3,0,0,0,0,0,0,0.0,16.39,0,0,0,0,0.0,9.3,0,18,0,17,0,3,0,6,0.0,2.57,0,7,0.0,6.75,,
746672,2024-08-28,518585,674370,Fernando Cruz,Osvaldo Bido,113,133,CIN,OAK,2024,2024,0,0,regular,regular,0,7,0,7,0,3,0,4,0,1,0.0,3.93,0,0,0,0,0.0,34.3,0,24,0,15,0,2,0,15,0.0,1.14,0,39,0.0,10.22,,
746589,2024-08-28,676440,608379,Tanner Bibee,Michael Wacha,114,118,CLE,KC,2024,2024,0,0,regular,regular,25,23,25,23,8,13,15,13,7,8,3.46,3.32,0,0,0,0,138.0,133.0,119,121,53,49,16,14,33,38,1.1,1.2,150,113,9.78,7.65,,
746512,2024-08-28,607536,676974,Kyle Freeland,Max Meyer,115,146,COL,MIA,2024,2024,0,0,regular,regular,15,9,15,9,7,3,6,3,5,5,5.7,5.24,0,0,0,0,79.0,46.3,95,48,50,27,13,11,23,14,1.49,1.34,62,35,7.06,6.8,,
746430,2024-08-28,669438,656288,Mason Englert,Griffin Canning,116,108,DET,LAA,2024,2024,0,0,regular,regular,0,25,0,25,0,5,0,9,0,14,0.0,5.41,0,0,0,0,0.0,133.0,0,141,0,80,0,24,0,48,0.0,1.42,0,96,0.0,6.5,,
746913,2024-08-28,678394,605135,Brayan Bello,Chris Bassitt,111,141,BOS,TOR,2024,2024,0,0,regular,regular,24,26,24,26,9,10,15,10,7,15,4.95,4.41,0,0,0,0,129.0,145.0,134,150,71,71,19,16,51,56,1.43,1.42,122,140,8.51,8.69,,
745943,2024-08-28,642547,690986,Freddy Peralta,Kyle Harrison,158,137,MIL,SF,2024,2024,0,0,regular,regular,26,22,26,22,10,9,13,12,11,6,3.86,4.0,0,0,0,0,142.3,117.0,118,114,61,52,22,16,53,38,1.2,1.3,164,108,10.37,8.31,,
745866,2024-08-28,701581,519242,David Festa,Chris Sale,142,144,MIN,ATL,2024,2024,0,0,regular,regular,7,24,7,24,0,14,3,17,2,7,5.62,2.62,0,0,0,0,32.0,147.7,33,117,20,43,6,8,9,33,1.31,1.02,37,191,10.41,11.64,,
745541,2024-08-28,592836,681293,Taijuan Walker,Spencer Arrighetti,143,117,PHI,HOU,2024,2024,0,0,regular,regular,13,23,13,23,2,7,3,7,7,11,6.26,4.94,0,0,0,0,64.7,116.7,74,112,45,64,17,17,28,53,1.58,1.41,53,140,7.38,10.8,,
745452,2024-08-28,694973,543294,Paul Skenes,Kyle Hendricks,134,112,PIT,CHC,2024,2024,0,0,regular,regular,17,18,17,18,13,3,10,5,6,8,2.16,6.85,0,0,0,0,104.0,86.7,73,105,25,66,10,18,25,25,0.94,1.5,130,61,11.25,6.33,,
745211,2024-08-28,622491,656876,Luis Castillo,Drew Rasmussen,136,139,SEA,TB,2024,2024,0,0,regular,regular,27,2,27,2,17,0,13,0,14,0,3.66,9.0,0,0,0,0,159.7,3.0,143,4,65,3,22,0,43,0,1.16,1.33,163,2,9.19,6.0,,
745134,2024-08-28,669467,605397,Andre Pallante,Joe Musgrove,138,135,STL,SD,2024,2024,0,0,regular,regular,14,13,14,13,5,5,7,6,5,3,3.52,4.43,0,0,0,0,76.7,65.0,65,64,30,32,5,10,28,18,1.21,1.26,59,60,6.93,8.31,,
744809,2024-08-28,669022,607074,MacKenzie Gore,Carlos Rodón,120,147,WSH,NYY,2024,2024,0,0,regular,regular,26,26,26,26,6,13,8,15,15,8,4.51,4.16,0,0,0,0,131.7,140.7,152,128,66,65,12,24,54,45,1.56,1.23,140,153,9.57,9.79,,
746103,2024-08-28,621111,669203,Walker Buehler,Corbin Burnes,119,110,LAD,BAL,2024,2024,0,0,regular,regular,10,26,10,26,2,19,1,17,3,9,6.09,3.28,0,0,0,0,44.3,159.3,57,140,30,58,11,18,17,40,1.67,1.13,35,146,7.11,8.25,,
