game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
746351,2024-08-19,579328,656557,Yusei Kikuchi,Tanner Houck,117,111,HOU,BOS,2024,2024,0,0,regular,regular,25,24,25,24,8,17,8,12,13,11,4.49,3.01,0,0,0,0,132.3,146.7,135,128,66,49,19,9,36,40,1.29,1.15,154,127,10.47,7.79,,
746270,2024-08-19,607625,608334,Seth Lugo,Carson Fulmer,118,108,KC,LAA,2024,2024,0,0,regular,regular,25,6,25,6,17,1,14,0,11,2,3.04,4.82,0,0,0,0,159.7,28.0,135,22,54,15,14,5,39,10,1.09,1.14,135,25,7.61,8.04,,
746109,2024-08-19,694813,693433,Gavin Stone,Bryan Woo,119,136,LAD,SEA,2024,2024,0,0,regular,regular,22,14,22,14,8,7,14,8,5,2,3.63,2.06,0,0,0,0,121.3,74.3,123,56,49,17,15,4,32,7,1.28,0.85,95,56,7.05,6.78,,
746027,2024-08-19,670124,694297,Adam Oller,Brandon Pfaadt,146,109,MIA,AZ,2024,2024,0,0,regular,regular,0,24,0,24,0,12,0,13,0,10,0.0,3.98,0,0,0,0,0.0,144.7,0,132,0,64,0,17,0,29,0.0,1.11,0,135,0.0,8.4,,
745780,2024-08-19,656849,669432,David Peterson,Trevor Rogers,121,110,NYM,BAL,2024,2024,0,0,regular,regular,13,24,13,24,6,3,8,6,3,13,3.04,4.89,0,0,0,0,71.0,119.7,65,135,24,65,6,13,34,53,1.39,1.57,56,92,7.1,6.92,,
745620,2024-08-19,671212,671737,Joe Boyle,Taj Bradley,133,139,OAK,TB,2024,2024,0,0,regular,regular,8,17,8,17,0,7,2,9,2,7,7.39,3.49,0,0,0,0,31.7,95.3,32,76,26,37,3,14,26,33,1.83,1.14,35,112,9.95,10.57,,
745380,2024-08-19,650633,805673,Michael King,Zebby Matthews,135,142,SD,MIN,2024,2024,0,0,regular,regular,23,1,23,1,11,0,14,1,7,0,3.07,3.6,0,0,0,0,132.0,5.0,108,5,45,2,14,1,44,0,1.15,1.0,156,5,10.64,9.0,,
745294,2024-08-19,690986,686563,Kyle Harrison,Jonathan Cannon,137,145,SF,CWS,2024,2024,0,0,regular,regular,21,13,21,13,8,6,11,4,6,7,4.14,4.02,0,0,0,0,111.0,71.7,109,72,51,32,16,12,36,21,1.31,1.3,103,47,8.35,5.9,,
744976,2024-08-19,641540,682847,Dane Dunning,Luis Ortiz,140,134,TEX,PIT,2024,2024,0,0,regular,regular,13,8,13,8,2,3,6,3,4,5,4.92,3.33,0,0,0,0,64.0,46.0,50,33,35,17,12,7,30,12,1.25,0.98,70,31,9.84,6.07,,
744898,2024-08-19,592332,687924,Kevin Gausman,Julian Aguiar,141,113,TOR,CIN,2024,2024,0,0,regular,regular,24,0,24,0,12,0,11,0,8,0,4.2,0.0,0,0,0,0,139.3,0.0,135,0,65,0,19,0,41,0,1.26,0.0,126,0,8.14,0.0,,
