gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
102,102,745,1085,576,198,12,152,817,370,19,932,57,.264,3529,.340,.456,.796,18,86,.827,56,15782,5.25,904.0,42,60,23,40,44,17,527,1.44,4008,2712,102,0,6,9878,.630,57,6,21,4,1610,0.69,.412,17.46,102,2.21,8.13,3.68,9.28,5.73,1.51,2,12,38,Athletics
101,101,865,969,406,186,15,96,754,293,12,787,39,.236,3336,.303,.387,.690,19,71,.789,66,14334,3.85,889.2,40,61,20,36,45,16,381,1.21,3708,2669,101,1,11,9268,.650,39,1,28,4,1291,0.89,.396,16.11,100,2.57,7.63,2.96,7.96,4.11,0.97,1,10,29,Pittsburgh Pirates
100,100,750,983,384,136,11,99,853,331,13,757,39,.229,3299,.305,.367,.672,17,72,.809,60,14432,3.58,885.0,55,45,35,47,70,12,352,1.23,3715,2655,100,2,14,9190,.640,39,3,28,7,1212,0.76,.550,16.31,98,2.58,8.67,3.37,7.70,3.91,1.01,2,15,29,San Diego Padres
100,100,852,958,443,150,11,116,835,311,21,838,45,.244,3435,.312,.395,.707,21,71,.772,71,14781,3.94,908.0,53,47,23,42,49,19,397,1.27,3840,2724,100,0,6,9591,.650,45,2,29,2,1358,0.89,.530,16.28,100,2.68,8.28,3.08,8.31,4.39,1.15,1,17,31,Seattle Mariners
101,101,914,825,409,169,16,88,852,321,10,812,34,.242,3361,.312,.380,.692,26,57,.687,59,14364,3.64,891.2,52,49,26,40,66,14,361,1.27,3759,2675,101,1,4,9259,.640,34,5,33,7,1277,1.11,.515,16.11,100,2.65,8.60,3.24,8.20,4.13,0.89,1,16,26,San Francisco Giants
101,101,965,905,451,168,24,96,733,272,10,867,27,.253,3424,.311,.400,.711,18,77,.811,62,14207,4.16,893.2,52,49,24,38,57,14,413,1.27,3774,2681,101,2,10,9144,.640,27,2,35,5,1371,1.07,.515,15.90,99,2.69,7.38,2.74,8.73,4.54,0.97,5,17,29,St. Louis Cardinals
101,101,861,890,405,148,7,132,838,281,6,798,42,.237,3364,.302,.403,.705,27,93,.775,84,14125,3.80,898.2,52,49,22,38,54,16,379,1.20,3713,2696,101,1,8,9190,.650,42,1,15,7,1356,0.97,.515,15.72,100,2.98,8.39,2.81,7.99,4.06,1.32,2,5,19,Tampa Bay Rays
101,101,861,942,351,131,8,91,804,287,18,757,26,.227,3328,.292,.354,.646,15,66,.815,71,14010,3.20,897.1,51,50,26,43,57,17,319,1.16,3678,2692,101,2,10,9101,.650,26,3,31,4,1177,0.91,.505,15.61,99,2.80,8.06,2.88,7.59,3.52,0.91,1,12,24,Texas Rangers
100,100,718,962,433,146,10,130,896,319,19,801,50,.239,3347,.313,.405,.718,25,58,.699,62,14599,4.09,888.2,59,41,31,48,62,17,404,1.26,3748,2666,100,1,7,9358,.640,50,6,19,5,1357,0.75,.590,16.43,99,2.81,9.07,3.23,8.11,4.39,1.32,2,6,24,Toronto Blue Jays
100,100,730,992,432,160,7,108,850,254,8,844,41,.251,3364,.308,.399,.707,29,73,.716,41,14271,4.14,876.0,48,52,19,33,69,14,403,1.25,3711,2628,100,1,6,9345,.650,41,7,25,8,1342,0.74,.480,16.29,99,3.35,8.73,2.61,8.67,4.44,1.11,0,15,37,Minnesota Twins
