gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
82,82,596,885,473,162,10,117,651,305,11,779,47,.272,2869,.348,.457,.805,12,72,.857,44,12794,5.41,728.0,33,49,17,33,38,16,438,1.49,3264,2184,82,0,5,7995,.620,47,5,15,4,1312,0.67,.402,17.57,82,2.13,8.05,3.77,9.63,5.85,1.45,1,9,33,Athletics
82,82,724,783,335,142,13,71,603,249,11,631,29,.233,2705,.302,.374,.676,17,64,.790,58,11680,3.87,726.1,32,50,17,32,40,15,312,1.21,3019,2179,82,1,7,7527,.640,29,1,24,3,1012,0.92,.390,16.08,81,2.42,7.47,3.09,7.82,4.15,0.88,0,9,27,Pittsburgh Pirates
80,80,594,785,313,109,8,79,697,262,8,600,32,.227,2640,.302,.364,.666,12,52,.813,48,11514,3.59,708.2,44,36,27,36,52,9,283,1.22,2972,2126,80,2,13,7336,.640,32,3,20,4,962,0.76,.550,16.25,78,2.66,8.85,3.33,7.62,3.98,1.00,2,11,25,San Diego Padres
79,79,676,752,344,118,10,99,642,237,14,672,30,.248,2708,.313,.409,.722,14,54,.794,62,11568,3.95,713.0,41,38,20,32,38,12,313,1.27,3010,2139,79,0,3,7490,.650,30,1,23,2,1107,0.90,.519,16.22,79,2.71,8.10,2.99,8.48,4.34,1.25,1,13,21,Seattle Mariners
80,80,726,645,298,120,15,62,688,249,9,623,24,.235,2651,.304,.362,.666,24,45,.652,43,11309,3.31,708.2,44,36,23,35,57,12,261,1.23,2956,2126,80,0,4,7291,.640,24,2,25,7,959,1.13,.550,15.96,80,2.76,8.74,3.16,7.91,3.78,0.79,1,10,21,San Francisco Giants
81,81,783,731,349,136,18,69,587,219,9,696,24,.252,2757,.310,.390,.700,15,68,.819,50,11454,3.99,721.2,44,37,20,32,48,12,320,1.27,3043,2165,81,1,8,7378,.640,24,2,27,3,1075,1.07,.543,15.87,80,2.68,7.32,2.73,8.68,4.35,0.86,3,13,27,St. Louis Cardinals
80,80,700,713,302,100,4,103,650,218,6,621,33,.233,2667,.297,.389,.686,22,69,.758,73,11172,3.54,717.1,45,35,18,28,49,10,282,1.17,2938,2152,80,1,7,7279,.650,33,1,10,5,1038,0.98,.563,15.57,79,2.98,8.16,2.74,7.79,3.79,1.29,2,3,15,Tampa Bay Rays
81,81,686,747,277,104,7,70,631,222,8,585,21,.223,2622,.287,.348,.635,14,56,.800,52,11079,3.25,709.0,40,41,22,35,50,13,256,1.14,2893,2127,81,2,8,7185,.650,21,3,26,4,913,0.92,.494,15.63,79,2.84,8.01,2.82,7.43,3.52,0.89,1,9,18,Texas Rangers
79,79,586,745,351,110,8,107,706,253,9,629,38,.238,2642,.312,.407,.719,23,42,.646,45,11549,4.20,703.2,42,37,23,36,41,13,328,1.25,2957,2111,79,0,4,7403,.640,38,5,17,5,1076,0.79,.532,16.41,79,2.79,9.03,3.24,8.05,4.49,1.37,0,4,20,Toronto Blue Jays
80,80,592,782,355,129,3,83,690,214,6,664,39,.247,2689,.309,.390,.699,23,60,.723,35,11576,4.22,702.0,38,42,15,28,52,13,329,1.25,2981,2106,80,1,6,7532,.650,39,7,20,7,1048,0.76,.475,16.49,79,3.22,8.85,2.74,8.51,4.55,1.06,0,10,29,Minnesota Twins
