gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
92,92,759,783,365,143,10,92,849,266,6,762,27,.244,3126,.307,.384,.691,23,57,.713,51,13399,3.70,819.1,53,39,26,43,42,17,337,1.25,3446,2458,92,1,8,8705,.650,27,1,24,8,1201,0.97,.576,16.35,91,3.19,9.33,2.92,8.37,4.01,1.01,0,8,19,Philadelphia Phillies
90,90,750,724,363,143,11,104,828,291,12,695,38,.234,2966,.309,.395,.704,23,77,.770,50,13127,3.85,795.1,39,51,12,24,32,12,340,1.24,3326,2386,90,1,5,8446,.640,38,5,26,9,1172,1.04,.433,16.51,89,2.85,9.37,3.29,7.86,4.11,1.18,0,11,20,Atlanta Braves
92,92,726,928,409,170,17,100,654,336,14,776,52,.254,3053,.336,.419,.755,19,72,.791,69,13292,4.17,795.2,30,62,11,26,42,15,369,1.40,3474,2387,92,0,5,8276,.620,52,3,23,12,1280,0.78,.326,16.71,92,1.95,7.40,3.80,8.78,4.63,1.13,2,5,26,Chicago White Sox
90,90,773,855,444,152,17,100,715,294,10,778,40,.252,3083,.322,.410,.732,15,114,.884,53,13383,4.62,803.0,42,48,22,36,49,14,412,1.33,3457,2409,90,0,5,8516,.640,40,5,28,2,1264,0.90,.467,16.67,90,2.43,8.01,3.30,8.72,4.98,1.12,2,6,32,Miami Marlins
91,91,754,783,370,124,10,96,815,305,6,673,32,.224,3000,.301,.368,.669,15,60,.800,54,13159,3.83,803.2,50,41,24,34,53,10,342,1.22,3366,2411,91,0,9,8328,.630,32,3,28,12,1105,0.96,.549,16.37,91,2.67,9.13,3.42,7.54,4.14,1.08,4,9,16,New York Yankees
92,92,708,881,365,124,10,97,790,306,14,721,33,.235,3065,.309,.377,.686,20,46,.697,57,13580,3.70,816.1,52,40,25,36,62,11,336,1.26,3441,2449,92,0,8,8644,.640,33,5,21,3,1156,0.80,.565,16.64,92,2.58,8.71,3.37,7.95,4.02,1.07,2,14,21,Milwaukee Brewers
91,91,776,836,446,131,11,115,717,353,34,817,26,.263,3107,.340,.423,.763,16,65,.802,86,13615,4.57,808.0,44,47,21,41,47,20,410,1.45,3526,2424,91,0,5,8661,.640,26,5,32,3,1315,0.93,.484,16.85,91,2.03,7.99,3.93,9.10,4.97,1.28,1,10,29,Los Angeles Angels
92,92,781,818,465,187,14,120,791,294,13,791,41,.251,3153,.321,.433,.754,17,62,.785,64,13566,4.64,820.1,45,47,27,44,53,17,423,1.32,3517,2461,92,0,6,8589,.630,41,8,16,8,1366,0.95,.489,16.54,92,2.69,8.68,3.23,8.68,5.10,1.32,1,9,19,Arizona Diamondbacks
90,90,746,804,460,158,17,126,747,291,6,835,30,.269,3099,.336,.453,.789,12,65,.844,60,13409,4.94,792.1,40,50,22,34,69,12,435,1.42,3455,2377,90,0,3,8526,.640,30,3,38,9,1405,0.93,.444,16.92,90,2.57,8.49,3.31,9.48,5.23,1.43,2,9,24,Baltimore Orioles
93,93,819,817,420,121,4,88,782,317,12,782,41,.247,3162,.321,.372,.693,25,78,.757,71,13729,3.92,833.2,48,45,24,42,49,18,363,1.32,3563,2501,93,1,6,8790,.640,41,3,24,2,1175,1.00,.516,16.47,92,2.47,8.44,3.42,8.44,4.53,0.95,5,11,27,Boston Red Sox
91,91,717,949,374,125,12,110,679,247,7,758,30,.247,3069,.307,.403,.710,22,49,.690,68,12935,3.83,812.2,54,37,21,31,58,10,346,1.24,3382,2438,91,0,10,8460,.650,30,0,18,13,1237,0.76,.593,15.92,91,2.75,7.52,2.74,8.39,4.14,1.22,2,11,23,Chicago Cubs
92,92,709,938,400,170,8,111,736,287,8,729,39,.237,3070,.308,.407,.715,21,72,.774,44,13523,4.03,812.2,46,46,22,33,56,11,364,1.25,3440,2438,92,2,4,8649,.640,39,2,25,7,1248,0.76,.500,16.64,90,2.56,8.15,3.18,8.07,4.43,1.23,2,16,26,Cincinnati Reds
90,90,695,851,382,134,7,95,756,333,11,750,32,.249,3016,.327,.392,.719,26,72,.735,51,13525,3.99,796.0,42,48,24,34,63,10,353,1.36,3418,2388,90,1,9,8553,.630,32,5,28,10,1183,0.82,.467,16.99,89,2.27,8.55,3.77,8.48,4.32,1.07,1,10,26,Cleveland Guardians
92,92,862,858,569,185,18,122,607,318,9,945,25,.293,3222,.357,.475,.832,24,84,.778,75,13618,5.60,805.0,21,71,16,31,36,15,501,1.57,3618,2415,92,0,0,8594,.630,25,4,43,5,1532,1.00,.228,16.92,92,1.91,6.79,3.56,10.57,6.36,1.36,3,12,38,Colorado Rockies
93,93,799,818,353,119,10,93,789,265,9,721,36,.233,3091,.299,.368,.667,18,45,.714,66,13235,3.42,827.1,59,34,27,38,49,11,314,1.19,3430,2482,93,1,10,8578,.650,36,1,25,5,1139,0.98,.634,16.00,92,2.98,8.58,2.88,7.84,3.84,1.01,2,11,25,Detroit Tigers
92,92,677,826,342,146,9,101,882,271,5,680,34,.224,3034,.293,.378,.671,14,95,.872,50,13111,3.57,815.2,55,37,30,39,60,9,324,1.17,3373,2447,92,3,9,8430,.640,34,1,22,5,1147,0.82,.598,16.07,89,3.25,9.73,2.99,7.50,3.77,1.11,3,12,19,Houston Astros
93,93,773,877,340,140,13,95,753,270,9,730,27,.235,3107,.300,.380,.680,15,20,.571,65,13263,3.46,826.0,45,48,27,37,49,10,318,1.21,3431,2478,93,0,8,8537,.640,27,2,36,6,1181,0.88,.484,16.06,93,2.79,8.20,2.94,7.95,3.70,1.04,1,10,16,Kansas City Royals
93,93,765,823,435,156,16,120,814,322,18,773,43,.246,3139,.322,.421,.743,23,65,.739,59,13834,4.35,829.0,56,37,28,40,72,12,401,1.32,3540,2487,93,0,3,8776,.630,43,2,38,8,1321,0.93,.602,16.69,93,2.53,8.84,3.50,8.39,4.72,1.30,0,10,26,Los Angeles Dodgers
91,91,739,888,487,144,24,113,709,304,3,821,55,.263,3119,.337,.433,.770,25,64,.719,55,13631,5.15,802.0,37,54,19,32,38,13,459,1.40,3516,2406,91,0,6,8687,.640,55,3,39,4,1352,0.83,.407,17.00,91,2.33,7.96,3.41,9.21,5.47,1.27,0,11,27,Washington Nationals
92,92,807,776,364,133,14,80,794,336,5,729,35,.237,3072,.317,.368,.685,23,40,.635,64,13754,3.56,818.0,53,39,27,43,59,16,324,1.30,3480,2454,92,1,7,8678,.630,35,4,35,4,1130,1.04,.576,16.81,91,2.36,8.74,3.70,8.02,4.00,0.88,3,9,25,New York Mets
