gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
85,85,694,731,340,135,10,89,785,244,6,714,25,.246,2898,.309,.392,.701,23,56,.709,45,12421,3.72,758.0,50,35,26,42,38,16,313,1.26,3193,2274,85,0,8,8073,.650,25,1,24,8,1136,0.95,.588,16.39,85,3.22,9.32,2.90,8.48,4.04,1.06,0,8,18,Philadelphia Phillies
83,83,697,667,327,132,10,90,753,264,10,638,33,.234,2724,.307,.389,.696,22,74,.771,47,11979,3.76,732.1,38,45,12,24,32,12,306,1.23,3052,2197,83,1,5,7724,.640,33,5,20,9,1060,1.04,.458,16.36,82,2.85,9.25,3.24,7.84,4.02,1.11,0,11,20,Atlanta Braves
84,84,653,849,367,155,16,88,610,309,13,709,50,.254,2792,.336,.415,.751,19,66,.776,64,12227,4.10,729.1,28,56,10,24,40,14,332,1.40,3182,2188,84,0,5,7605,.620,50,3,20,11,1160,0.77,.333,16.76,84,1.97,7.53,3.81,8.75,4.53,1.09,2,4,25,Chicago White Sox
82,82,705,786,427,143,16,97,640,282,10,729,37,.258,2826,.330,.423,.753,14,106,.883,48,12325,4.89,731.0,37,45,18,32,46,14,397,1.38,3181,2193,82,0,4,7822,.630,37,4,26,2,1195,0.90,.451,16.86,82,2.27,7.88,3.47,8.98,5.26,1.19,2,6,28,Miami Marlins
84,84,691,726,314,113,10,80,768,275,5,604,28,.218,2766,.294,.353,.647,15,55,.786,47,12069,3.48,745.2,48,36,23,32,47,9,288,1.18,3095,2237,84,0,9,7649,.630,28,3,25,12,977,0.95,.571,16.19,84,2.79,9.27,3.32,7.29,3.79,0.97,3,7,16,New York Yankees
84,84,642,815,341,117,9,89,718,291,13,672,29,.239,2814,.315,.382,.697,20,44,.688,54,12518,3.77,747.1,47,37,22,33,57,11,313,1.29,3169,2242,84,0,8,7953,.640,29,5,20,3,1074,0.79,.560,16.75,84,2.47,8.65,3.50,8.09,4.11,1.07,2,13,20,Milwaukee Brewers
83,83,709,756,408,122,10,105,651,325,30,748,25,.265,2827,.342,.426,.768,16,64,.800,79,12415,4.58,736.1,41,42,21,39,46,18,375,1.46,3215,2209,83,0,4,7877,.630,25,5,30,3,1205,0.94,.494,16.86,83,2.00,7.96,3.97,9.14,4.99,1.28,1,8,29,Los Angeles Angels
84,84,725,735,432,172,13,111,723,279,13,725,36,.251,2885,.323,.435,.758,17,59,.776,56,12463,4.75,748.1,42,42,26,43,51,17,395,1.34,3224,2245,84,0,6,7865,.630,36,8,15,7,1256,0.99,.500,16.65,84,2.59,8.70,3.36,8.72,5.20,1.33,1,7,16,Arizona Diamondbacks
84,84,698,754,428,144,17,116,690,273,4,776,25,.269,2886,.335,.451,.786,11,62,.849,55,12526,4.92,738.1,37,47,19,31,64,12,404,1.42,3217,2215,84,0,3,7958,.640,25,3,33,9,1302,0.93,.440,16.97,84,2.53,8.41,3.33,9.46,5.22,1.41,1,8,24,Baltimore Orioles
86,86,750,755,395,114,3,85,727,299,12,727,37,.249,2923,.324,.377,.701,24,76,.760,65,12749,4.01,770.2,42,44,22,39,42,17,343,1.33,3300,2312,86,0,6,8138,.640,37,3,20,2,1102,0.99,.488,16.54,86,2.43,8.49,3.49,8.49,4.61,0.99,5,10,26,Boston Red Sox
84,84,667,866,349,118,12,100,629,231,7,704,29,.248,2835,.309,.404,.713,20,48,.706,65,11956,3.87,749.2,49,35,19,28,52,9,322,1.25,3128,2249,84,0,8,7821,.650,29,0,16,12,1146,0.77,.583,15.95,84,2.72,7.55,2.77,8.45,4.19,1.20,2,11,20,Chicago Cubs
85,85,651,874,360,149,8,104,680,267,8,662,37,.234,2832,.306,.402,.708,19,67,.779,41,12506,3.91,752.2,44,41,21,31,53,10,327,1.23,3173,2258,85,2,4,7987,.640,37,2,23,7,1139,0.74,.518,16.62,83,2.55,8.13,3.19,7.92,4.30,1.24,2,16,19,Cincinnati Reds
82,82,632,771,350,125,6,86,688,297,10,697,29,.253,2756,.330,.396,.726,24,69,.742,49,12290,4.03,723.1,40,42,23,31,59,8,324,1.37,3115,2170,82,1,9,7786,.630,29,4,24,7,1092,0.82,.488,16.99,81,2.32,8.56,3.70,8.67,4.35,1.07,1,10,22,Cleveland Guardians
84,84,791,780,516,169,13,112,554,289,9,851,23,.291,2928,.355,.472,.827,23,82,.781,71,12374,5.50,735.0,19,65,14,28,33,14,449,1.55,3290,2205,84,0,0,7827,.630,23,4,42,4,1382,1.01,.226,16.84,84,1.92,6.78,3.54,10.42,6.32,1.37,2,11,37,Colorado Rockies
85,85,732,746,325,108,9,89,720,242,7,654,36,.232,2817,.299,.372,.671,17,41,.707,63,12062,3.44,756.1,53,32,24,34,45,10,289,1.18,3132,2269,85,1,9,7814,.650,36,1,22,5,1047,0.98,.624,15.95,84,2.98,8.57,2.88,7.78,3.87,1.06,2,11,24,Detroit Tigers
84,84,611,742,304,133,9,89,823,249,3,605,32,.220,2755,.290,.371,.661,13,86,.869,45,11978,3.47,743.2,50,34,26,35,52,9,287,1.15,3065,2231,84,3,9,7690,.640,32,1,19,4,1023,0.82,.595,16.11,81,3.31,9.96,3.01,7.32,3.68,1.08,3,8,18,Houston Astros
85,85,711,797,316,127,12,86,689,247,9,676,23,.237,2850,.302,.381,.683,14,18,.563,61,12146,3.50,756.0,39,46,25,34,45,9,294,1.22,3144,2268,85,0,7,7833,.640,23,2,34,5,1085,0.89,.459,16.07,85,2.79,8.20,2.94,8.05,3.76,1.02,1,9,14,Kansas City Royals
85,85,708,746,387,141,14,106,744,298,17,701,38,.245,2867,.321,.414,.735,20,64,.762,56,12668,4.22,759.0,53,32,28,40,72,12,356,1.32,3235,2277,85,0,3,8012,.630,38,2,37,7,1188,0.95,.624,16.69,85,2.50,8.82,3.53,8.31,4.59,1.26,0,9,23,Los Angeles Dodgers
84,84,683,810,434,126,23,102,659,282,2,744,52,.260,2860,.335,.427,.762,24,60,.714,52,12519,5.01,740.0,35,49,19,31,36,12,412,1.39,3230,2220,84,0,6,7972,.640,52,3,37,3,1222,0.84,.417,16.92,84,2.34,8.01,3.43,9.05,5.28,1.24,0,11,25,Washington Nationals
85,85,737,717,329,123,14,64,738,314,5,668,32,.236,2827,.317,.358,.675,21,37,.638,59,12664,3.46,754.0,48,37,23,38,53,15,290,1.30,3209,2262,85,1,7,7984,.630,32,3,34,4,1011,1.03,.565,16.80,84,2.35,8.81,3.75,7.97,3.93,0.76,3,9,24,New York Mets
