gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
81,81,620,789,331,111,9,88,681,283,13,648,29,.240,2705,.316,.385,.701,18,42,.700,52,12042,3.82,718.1,45,36,22,32,52,10,305,1.30,3052,2155,81,0,7,7636,.630,29,5,19,3,1041,0.79,.556,16.76,81,2.41,8.53,3.55,8.12,4.15,1.10,2,13,20,Milwaukee Brewers
80,80,681,725,384,111,9,103,629,309,24,709,25,.262,2709,.340,.423,.763,14,58,.806,77,11958,4.49,707.1,40,40,21,36,46,15,353,1.44,3079,2122,80,0,4,7577,.630,25,5,30,3,1147,0.94,.500,16.91,80,2.04,8.00,3.93,9.02,4.89,1.31,1,7,28,Los Angeles Angels
80,80,695,701,407,160,11,107,676,266,12,688,36,.251,2738,.324,.435,.759,16,52,.765,54,11836,4.73,711.1,41,39,25,39,47,14,374,1.34,3063,2134,80,0,6,7463,.630,36,7,14,7,1191,0.99,.513,16.64,80,2.54,8.55,3.37,8.70,5.15,1.35,1,7,15,Arizona Diamondbacks
80,80,664,711,402,143,16,108,657,259,4,737,25,.269,2739,.335,.451,.786,10,55,.846,51,11891,4.88,700.1,34,46,19,29,63,10,380,1.42,3054,2101,80,0,3,7548,.630,25,3,32,9,1236,0.93,.425,16.98,80,2.54,8.44,3.33,9.47,5.17,1.39,1,8,22,Baltimore Orioles
82,82,713,713,374,107,2,82,700,282,11,690,35,.248,2781,.322,.376,.698,24,73,.753,63,12142,3.97,734.2,40,42,22,39,42,17,324,1.32,3138,2204,82,0,6,7754,.640,35,3,18,2,1047,1.00,.488,16.53,82,2.48,8.58,3.45,8.45,4.58,1.00,5,10,25,Boston Red Sox
81,81,644,830,337,117,12,95,615,225,7,680,27,.248,2739,.310,.404,.714,20,47,.701,64,11541,3.85,724.2,48,33,19,28,52,9,310,1.25,3023,2174,81,0,8,7550,.650,27,0,16,11,1106,0.78,.593,15.93,81,2.73,7.64,2.79,8.45,4.19,1.18,2,11,19,Chicago Cubs
81,81,610,834,338,138,8,96,657,248,7,627,36,.233,2694,.304,.397,.701,18,65,.783,40,11875,3.85,717.2,42,39,21,30,52,9,307,1.22,3014,2153,81,2,4,7597,.640,36,2,23,7,1069,0.73,.519,16.55,79,2.65,8.24,3.11,7.86,4.24,1.20,2,15,19,Cincinnati Reds
79,79,609,742,329,119,6,80,662,288,10,665,29,.251,2649,.329,.391,.720,23,66,.742,48,11846,3.90,696.1,40,39,23,30,59,7,302,1.37,2996,2089,79,1,9,7501,.630,29,4,24,6,1036,0.82,.506,17.01,78,2.30,8.56,3.72,8.60,4.25,1.03,1,9,20,Cleveland Guardians
81,81,765,745,498,164,13,108,537,276,9,822,22,.291,2823,.355,.473,.828,21,80,.792,69,11916,5.50,708.0,18,63,13,26,33,13,433,1.55,3169,2124,81,0,0,7538,.630,22,3,41,3,1336,1.03,.222,16.83,81,1.95,6.83,3.51,10.45,6.33,1.37,2,10,36,Colorado Rockies
82,82,710,720,316,105,9,86,689,236,7,638,34,.234,2724,.301,.374,.675,17,38,.691,61,11688,3.46,729.1,51,31,23,33,44,10,280,1.20,3029,2188,82,1,8,7563,.650,34,1,20,5,1019,0.99,.622,16.03,81,2.92,8.50,2.91,7.87,3.90,1.06,2,10,23,Detroit Tigers
81,81,584,713,288,126,7,84,798,241,3,577,32,.218,2647,.289,.366,.655,13,82,.863,45,11550,3.40,716.2,48,33,24,33,51,9,271,1.14,2948,2150,81,3,8,7415,.640,32,1,18,4,969,0.82,.593,16.12,78,3.31,10.02,3.03,7.25,3.62,1.05,3,8,17,Houston Astros
81,81,685,751,295,124,11,78,658,231,9,643,23,.237,2715,.301,.377,.678,14,17,.548,59,11543,3.41,721.0,38,43,25,34,45,9,273,1.21,2992,2163,81,0,7,7460,.650,23,2,32,5,1023,0.91,.469,16.01,81,2.85,8.21,2.88,8.03,3.68,0.97,1,9,13,Kansas City Royals
82,82,688,717,373,131,14,104,721,289,16,671,36,.243,2765,.320,.413,.733,18,62,.775,53,12224,4.20,733.0,51,31,27,39,70,12,342,1.31,3122,2199,82,0,3,7729,.630,36,2,36,6,1142,0.96,.622,16.68,82,2.49,8.85,3.55,8.24,4.58,1.28,0,9,23,Los Angeles Dodgers
81,81,653,783,413,118,22,96,639,267,1,715,51,.260,2754,.334,.423,.757,23,60,.723,46,12059,4.96,712.0,33,48,19,30,35,11,392,1.38,3108,2136,81,0,6,7696,.640,51,3,36,3,1165,0.83,.407,16.94,81,2.39,8.08,3.38,9.04,5.22,1.21,0,11,25,Washington Nationals
82,82,710,697,299,114,14,59,715,302,5,628,31,.231,2720,.313,.348,.661,21,35,.625,56,12188,3.21,730.0,48,34,23,38,53,15,260,1.27,3085,2190,82,1,7,7679,.630,31,3,33,4,947,1.02,.585,16.70,81,2.37,8.82,3.72,7.74,3.69,0.73,2,9,21,New York Mets
