gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
114,114,835,1200,613,213,12,165,912,407,19,1015,60,.260,3906,.336,.447,.783,22,97,.815,70,17511,5.01,1010.0,49,65,25,42,47,17,562,1.41,4431,3030,114,0,6,10955,.630,60,7,21,4,1747,0.70,.430,17.34,114,2.24,8.13,3.63,9.04,5.46,1.47,2,12,44,Athletics
112,112,945,1083,450,209,18,108,856,323,12,878,44,.236,3719,.302,.389,.691,19,76,.800,68,16025,3.85,990.0,48,64,24,42,52,18,423,1.21,4130,2970,112,1,13,10386,.650,44,1,30,4,1447,0.87,.429,16.19,111,2.65,7.78,2.94,7.98,4.09,0.98,1,13,30,Pittsburgh Pirates
112,112,837,1100,425,152,12,108,953,363,15,834,45,.227,3675,.302,.363,.665,18,75,.806,70,16038,3.56,989.0,62,50,38,51,78,13,391,1.21,4135,2967,112,2,15,10245,.640,45,3,31,7,1334,0.76,.554,16.22,110,2.63,8.67,3.30,7.59,3.87,0.98,3,16,33,San Diego Padres
113,113,958,1074,489,169,12,127,953,342,22,932,53,.241,3865,.309,.390,.699,23,79,.775,79,16587,3.84,1024.2,60,53,27,46,60,19,437,1.24,4313,3074,113,0,8,10766,.650,53,3,35,2,1506,0.89,.531,16.19,113,2.79,8.37,3.00,8.19,4.30,1.12,1,20,32,Seattle Mariners
112,112,1011,920,457,193,17,97,953,362,11,911,42,.243,3751,.314,.381,.695,26,65,.714,69,16073,3.68,991.2,56,56,27,43,67,16,406,1.28,4200,2975,112,1,5,10339,.640,42,5,38,7,1429,1.10,.500,16.21,111,2.63,8.65,3.29,8.27,4.15,0.88,1,16,28,San Francisco Giants
113,113,1081,1010,508,189,27,107,816,297,10,987,32,.257,3844,.313,.403,.716,20,79,.798,71,15866,4.19,997.2,56,57,27,41,64,14,464,1.29,4228,2993,113,2,11,10233,.640,32,2,38,5,1551,1.07,.496,15.90,111,2.75,7.36,2.68,8.90,4.58,0.97,5,20,30,St. Louis Cardinals
113,113,954,997,463,162,8,144,946,323,9,894,44,.238,3764,.304,.400,.704,27,110,.803,92,15885,3.86,1002.2,55,58,24,44,62,20,430,1.21,4161,3008,113,1,9,10321,.650,44,4,16,7,1504,0.96,.487,15.84,112,2.93,8.49,2.90,8.02,4.16,1.29,2,6,22,Tampa Bay Rays
113,113,937,1055,399,148,12,105,928,329,18,840,30,.226,3721,.292,.357,.649,16,81,.835,78,15791,3.26,1003.1,58,55,28,49,64,21,363,1.17,4120,3010,113,2,10,10232,.650,30,4,34,4,1327,0.89,.513,15.74,111,2.82,8.32,2.95,7.53,3.58,0.94,1,13,26,Texas Rangers
113,113,815,1095,515,172,11,155,1007,342,20,913,58,.241,3790,.311,.415,.726,27,65,.707,67,16444,4.29,1002.2,65,48,33,51,68,18,478,1.25,4232,3008,113,1,7,10556,.640,58,7,19,5,1572,0.74,.575,16.40,112,2.94,9.04,3.07,8.20,4.62,1.39,2,8,32,Toronto Blue Jays
111,111,813,1106,496,182,9,124,940,289,11,951,49,.253,3753,.312,.406,.718,32,89,.736,45,16000,4.28,974.0,52,59,21,36,76,15,463,1.27,4148,2922,111,1,7,10448,.650,49,7,29,8,1523,0.74,.468,16.43,110,3.25,8.69,2.67,8.79,4.58,1.15,0,15,42,Minnesota Twins
