gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
91,91,662,978,518,174,11,133,718,339,18,848,52,.268,3163,.345,.456,.801,15,80,.842,50,14117,5.32,806.0,37,54,21,38,38,17,476,1.47,3599,2418,91,0,6,8816,.620,52,6,20,4,1443,0.68,.407,17.51,91,2.12,8.02,3.79,9.47,5.78,1.49,2,9,34,Athletics
90,90,789,858,346,159,13,77,667,268,12,683,33,.231,2961,.299,.371,.670,18,67,.788,63,12785,3.64,796.1,38,52,18,33,43,15,322,1.19,3298,2389,90,1,10,8248,.650,33,1,24,3,1099,0.92,.422,16.05,89,2.49,7.54,3.03,7.72,3.91,0.87,0,9,27,Pittsburgh Pirates
88,88,653,868,350,116,10,88,755,291,10,672,34,.231,2909,.306,.369,.675,13,63,.829,53,12689,3.69,778.0,47,41,29,40,57,11,319,1.24,3275,2334,88,2,13,8082,.640,34,3,26,7,1072,0.75,.534,16.31,86,2.59,8.73,3.37,7.77,4.05,1.02,2,12,27,San Diego Padres
89,89,768,852,380,133,10,105,734,277,18,739,39,.242,3054,.311,.395,.706,15,62,.805,65,13124,3.81,808.1,47,42,22,38,42,16,342,1.26,3410,2425,89,0,5,8497,.650,39,2,27,2,1207,0.90,.528,16.24,89,2.65,8.17,3.08,8.23,4.23,1.17,1,16,23,Seattle Mariners
90,90,810,731,349,141,16,77,772,279,9,709,28,.238,2984,.306,.373,.679,24,46,.657,51,12700,3.45,794.2,48,42,24,38,64,14,305,1.24,3330,2384,90,1,4,8193,.650,28,4,27,7,1113,1.11,.533,15.98,89,2.77,8.74,3.16,8.03,3.95,0.87,1,14,24,San Francisco Giants
90,90,856,816,388,147,19,83,654,246,10,763,24,.250,3048,.309,.393,.702,17,72,.809,52,12667,4.03,798.2,48,42,22,35,51,13,358,1.26,3363,2396,90,2,10,8132,.640,24,2,33,5,1197,1.05,.533,15.86,88,2.66,7.37,2.77,8.60,4.37,0.94,4,13,28,St. Louis Cardinals
89,89,767,783,357,120,6,118,740,245,6,709,38,.238,2977,.303,.401,.704,25,77,.755,79,12436,3.78,795.1,48,41,20,33,50,13,334,1.20,3285,2386,89,1,8,8108,.650,38,1,14,6,1195,0.98,.539,15.64,88,3.02,8.37,2.77,8.02,4.04,1.34,2,5,18,Tampa Bay Rays
89,89,763,834,311,117,8,77,703,248,16,667,24,.227,2935,.291,.351,.642,15,59,.797,60,12322,3.22,790.2,44,45,25,39,53,14,283,1.16,3240,2372,89,2,9,8015,.650,24,3,29,4,1031,0.91,.494,15.58,87,2.83,8.00,2.82,7.59,3.54,0.88,1,11,21,Texas Rangers
89,89,648,864,398,132,10,117,793,294,16,716,46,.239,2992,.315,.407,.722,24,50,.676,53,13106,4.22,795.2,51,38,27,44,52,17,373,1.27,3361,2387,89,0,6,8394,.640,46,6,18,5,1219,0.75,.573,16.47,89,2.70,8.97,3.33,8.10,4.50,1.32,0,6,23,Toronto Blue Jays
89,89,656,874,385,140,6,92,757,233,8,744,41,.249,2985,.309,.393,.702,25,67,.728,38,12796,4.15,779.0,43,46,17,31,58,14,359,1.25,3305,2337,89,1,6,8343,.650,41,7,21,7,1172,0.75,.483,16.43,88,3.25,8.75,2.69,8.60,4.45,1.06,0,11,35,Minnesota Twins
89,89,731,764,357,140,10,90,820,262,6,744,25,.245,3032,.309,.387,.696,23,57,.713,50,13023,3.73,794.0,52,37,26,42,40,16,329,1.27,3346,2382,89,0,8,8454,.650,25,1,24,8,1174,0.96,.584,16.40,89,3.13,9.29,2.97,8.43,4.05,1.02,0,8,19,Philadelphia Phillies
89,89,740,713,353,141,11,99,813,287,11,682,36,.234,2917,.308,.391,.699,23,77,.770,50,12902,3.79,783.1,39,49,12,24,32,12,330,1.24,3271,2350,89,1,5,8301,.640,36,5,26,9,1142,1.04,.443,16.47,87,2.83,9.34,3.30,7.84,4.06,1.14,0,11,20,Atlanta Braves
89,89,697,897,389,165,16,94,644,323,13,748,51,.253,2956,.334,.415,.749,19,69,.784,68,12894,4.07,772.0,30,59,11,26,42,15,349,1.39,3362,2316,89,0,5,8029,.620,51,3,22,12,1227,0.78,.337,16.70,89,1.99,7.51,3.77,8.72,4.53,1.10,2,4,26,Chicago White Sox
87,87,742,831,438,150,17,98,690,289,10,761,38,.255,2988,.325,.415,.740,15,112,.882,51,12969,4.73,776.0,40,47,21,35,49,14,408,1.35,3353,2328,87,0,5,8253,.640,38,5,27,2,1239,0.89,.460,16.71,87,2.39,8.00,3.35,8.83,5.08,1.14,2,6,30,Miami Marlins
89,89,732,768,363,123,10,95,802,299,6,656,30,.224,2933,.300,.370,.670,15,59,.797,51,12857,3.84,785.2,48,41,23,33,49,10,335,1.22,3291,2357,89,0,9,8141,.630,30,3,27,12,1084,0.95,.539,16.36,89,2.68,9.19,3.43,7.51,4.16,1.09,4,9,16,New York Yankees
89,89,687,861,362,121,10,95,752,303,14,707,32,.238,2972,.313,.381,.694,20,46,.697,55,13198,3.80,789.1,49,40,23,34,58,11,333,1.28,3344,2368,89,0,8,8379,.630,32,5,20,3,1133,0.80,.551,16.72,89,2.48,8.57,3.45,8.06,4.13,1.08,2,14,21,Milwaukee Brewers
88,88,754,802,425,124,11,110,698,339,34,789,25,.263,3004,.339,.421,.760,16,65,.802,82,13155,4.48,782.0,43,45,21,40,46,19,389,1.44,3408,2346,88,0,5,8379,.640,25,5,31,3,1265,0.94,.489,16.82,88,2.06,8.03,3.90,9.08,4.89,1.27,1,10,29,Los Angeles Angels
89,89,759,790,457,184,14,116,768,286,13,772,38,.252,3062,.322,.435,.757,17,60,.779,59,13184,4.72,794.1,44,45,26,43,51,17,417,1.33,3414,2383,89,0,6,8351,.630,38,8,15,7,1332,0.96,.494,16.60,89,2.69,8.70,3.24,8.75,5.18,1.31,1,8,19,Arizona Diamondbacks
89,89,735,793,452,155,17,122,728,287,4,819,30,.269,3043,.336,.452,.788,12,64,.842,58,13185,4.95,778.0,39,49,21,33,66,12,428,1.42,3394,2334,89,0,3,8376,.640,30,3,38,9,1374,0.93,.443,16.95,88,2.54,8.42,3.32,9.47,5.23,1.41,2,8,24,Baltimore Orioles
90,90,798,790,411,118,4,87,750,307,12,758,39,.248,3058,.322,.374,.696,24,78,.765,69,13277,3.96,806.2,45,45,23,41,43,18,355,1.32,3447,2420,90,0,6,8497,.640,39,3,20,2,1145,1.01,.500,16.46,90,2.44,8.37,3.43,8.46,4.59,0.97,5,11,27,Boston Red Sox
89,89,703,928,366,120,12,107,665,245,7,739,30,.246,3002,.307,.401,.708,22,48,.686,67,12672,3.82,795.2,53,36,21,31,57,10,338,1.24,3312,2387,89,0,9,8276,.650,30,0,17,13,1204,0.76,.596,15.93,89,2.71,7.52,2.77,8.36,4.14,1.21,2,11,22,Chicago Cubs
89,89,683,910,380,162,8,109,713,273,8,700,37,.236,2968,.306,.406,.712,20,70,.778,41,13044,3.96,786.2,46,43,22,33,56,11,346,1.24,3318,2360,89,2,4,8349,.640,37,2,24,7,1205,0.75,.517,16.58,87,2.61,8.16,3.12,8.01,4.35,1.25,2,16,22,Cincinnati Reds
87,87,666,822,364,128,7,90,726,320,11,728,31,.250,2908,.329,.392,.721,26,71,.732,51,13014,3.95,767.0,40,47,23,31,59,8,337,1.37,3294,2301,87,1,9,8226,.630,31,4,26,10,1140,0.81,.460,16.97,86,2.27,8.52,3.75,8.54,4.27,1.06,1,10,24,Cleveland Guardians
89,89,838,834,546,180,16,117,583,307,9,912,25,.292,3118,.357,.473,.830,23,82,.781,75,13151,5.53,780.0,20,69,15,30,34,15,479,1.56,3502,2340,89,0,0,8302,.630,25,4,42,4,1475,1.00,.225,16.86,89,1.90,6.73,3.54,10.52,6.30,1.35,3,12,37,Colorado Rockies
90,90,775,790,348,114,10,92,760,260,8,702,36,.235,2992,.301,.372,.673,18,45,.714,65,12851,3.49,799.1,56,34,26,37,47,11,310,1.20,3325,2398,90,1,10,8315,.650,36,1,25,5,1112,0.98,.622,16.08,89,2.92,8.56,2.93,7.90,3.92,1.04,2,11,24,Detroit Tigers
89,89,654,785,324,139,9,96,864,262,3,655,34,.224,2930,.293,.375,.668,14,92,.868,48,12696,3.51,787.2,54,35,30,39,58,9,307,1.16,3257,2363,89,3,9,8157,.640,34,1,22,5,1100,0.83,.607,16.12,86,3.30,9.87,2.99,7.48,3.70,1.10,3,9,19,Houston Astros
90,90,750,844,334,136,13,92,729,263,9,717,26,.238,3014,.303,.383,.686,14,19,.576,64,12885,3.51,799.0,42,48,27,36,49,9,312,1.23,3330,2397,90,0,7,8303,.640,26,2,35,6,1155,0.89,.467,16.13,90,2.77,8.21,2.96,8.08,3.76,1.04,1,10,16,Kansas City Royals
90,90,741,794,418,152,16,114,794,313,18,746,41,.245,3040,.322,.418,.740,22,65,.747,58,13399,4.32,804.0,56,34,28,40,72,12,386,1.32,3429,2412,90,0,3,8500,.630,41,2,38,8,1272,0.93,.622,16.67,90,2.54,8.89,3.50,8.35,4.68,1.28,0,10,25,Los Angeles Dodgers
89,89,720,870,477,139,24,109,698,299,2,802,54,.263,3053,.337,.431,.768,24,63,.724,52,13374,5.15,785.0,37,52,19,32,38,13,449,1.40,3443,2355,89,0,6,8519,.640,54,3,38,3,1316,0.83,.416,17.04,89,2.33,8.00,3.43,9.19,5.47,1.25,0,11,26,Washington Nationals
90,90,783,762,352,129,14,77,778,333,5,708,33,.236,2998,.317,.366,.683,22,38,.633,63,13438,3.51,799.0,52,38,26,42,59,16,312,1.30,3400,2397,90,1,7,8471,.630,33,4,35,4,1096,1.03,.578,16.82,89,2.34,8.76,3.75,7.97,3.96,0.87,3,9,24,New York Mets
