gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
99,99,719,1060,559,192,12,148,796,362,19,910,56,.265,3438,.341,.457,.798,16,85,.842,55,15365,5.22,879.0,41,58,23,40,43,17,510,1.45,3905,2637,99,0,6,9613,.630,56,6,21,4,1570,0.68,.414,17.48,99,2.20,8.15,3.71,9.32,5.72,1.52,2,10,37,Athletics
98,98,838,943,389,175,15,94,726,285,12,759,36,.235,3228,.302,.386,.688,19,69,.784,66,13906,3.80,862.2,39,59,19,34,43,15,364,1.21,3588,2588,98,1,10,8984,.650,36,1,28,4,1246,0.89,.398,16.12,97,2.55,7.57,2.97,7.92,4.06,0.98,1,9,29,Pittsburgh Pirates
97,97,717,955,378,133,11,96,840,325,13,736,39,.230,3204,.306,.368,.674,17,70,.805,57,14061,3.63,859.0,53,44,34,46,68,12,346,1.24,3614,2577,97,2,14,8949,.640,39,3,28,7,1179,0.75,.546,16.37,95,2.58,8.80,3.41,7.71,3.96,1.01,2,15,29,San Diego Padres
97,97,821,933,420,142,11,114,807,301,20,803,42,.242,3320,.310,.394,.704,19,68,.782,68,14294,3.86,879.0,52,45,23,41,49,18,377,1.26,3708,2637,97,0,6,9267,.650,42,2,28,2,1309,0.88,.536,16.26,97,2.68,8.26,3.08,8.22,4.30,1.17,1,16,28,Seattle Mariners
98,98,891,803,386,158,16,84,830,306,10,781,32,.239,3264,.308,.375,.683,25,56,.691,57,13919,3.51,867.2,52,46,26,40,66,14,338,1.25,3644,2603,98,1,4,8981,.650,32,4,31,7,1223,1.11,.531,16.04,97,2.71,8.61,3.17,8.10,4.00,0.87,1,15,26,San Francisco Giants
98,98,937,882,434,165,21,92,712,268,10,839,26,.252,3325,.311,.398,.709,17,74,.813,58,13853,4.13,868.2,51,47,24,38,57,14,399,1.27,3668,2606,98,2,10,8914,.640,26,2,35,5,1322,1.06,.520,15.95,96,2.66,7.38,2.78,8.69,4.50,0.95,4,16,29,St. Louis Cardinals
98,98,841,862,389,138,7,127,807,277,6,767,42,.236,3255,.302,.399,.701,27,89,.767,82,13662,3.75,871.2,51,47,21,37,54,16,363,1.20,3599,2615,98,1,8,8876,.650,42,1,15,7,1300,0.98,.520,15.67,97,2.91,8.33,2.86,7.92,4.02,1.31,2,5,18,Tampa Bay Rays
98,98,843,904,346,128,8,89,781,274,18,740,25,.229,3232,.292,.356,.648,15,65,.813,69,13581,3.25,870.1,49,49,26,43,56,17,314,1.17,3568,2611,98,2,10,8836,.650,25,3,31,4,1151,0.93,.500,15.60,96,2.85,8.08,2.83,7.65,3.58,0.92,1,12,24,Texas Rangers
97,97,702,931,423,141,10,126,866,314,18,780,50,.240,3250,.315,.406,.721,25,56,.691,59,14202,4.12,861.2,56,41,28,45,56,17,394,1.27,3645,2585,97,1,7,9090,.640,50,6,19,5,1319,0.75,.577,16.48,96,2.76,9.05,3.28,8.15,4.42,1.32,2,6,23,Toronto Blue Jays
97,97,711,968,416,154,7,100,820,252,8,816,41,.250,3265,.308,.393,.701,28,71,.717,41,13908,4.09,851.0,47,50,19,33,69,14,387,1.25,3608,2553,97,1,6,9096,.650,41,7,24,8,1284,0.73,.485,16.34,96,3.25,8.67,2.67,8.63,4.40,1.06,0,13,37,Minnesota Twins
97,97,797,827,381,148,11,98,890,282,7,799,28,.243,3282,.307,.385,.692,24,61,.718,55,14071,3.68,862.1,55,42,27,44,43,17,353,1.25,3623,2587,97,1,9,9143,.650,28,1,25,8,1263,0.96,.567,16.32,96,3.16,9.29,2.94,8.34,3.98,1.02,0,11,20,Philadelphia Phillies
96,96,786,783,389,154,11,109,891,312,13,745,38,.235,3172,.309,.393,.702,24,84,.778,51,14039,3.87,849.2,43,53,14,28,35,14,365,1.24,3555,2549,96,1,5,9011,.640,38,5,28,10,1248,1.00,.448,16.52,95,2.86,9.44,3.30,7.89,4.12,1.15,0,13,20,Atlanta Braves
98,98,774,1001,431,181,18,106,700,356,15,815,54,.251,3253,.332,.415,.747,20,80,.800,72,14213,4.12,852.2,33,65,12,28,43,16,390,1.37,3702,2558,98,0,5,8866,.620,54,4,26,12,1350,0.77,.337,16.67,98,1.97,7.39,3.76,8.60,4.55,1.12,2,7,30,Chicago White Sox
96,96,827,904,470,162,17,106,760,306,10,832,42,.253,3285,.322,.410,.732,17,120,.876,57,14197,4.59,855.0,45,51,22,37,52,15,436,1.33,3673,2565,96,0,6,9045,.640,42,5,30,2,1346,0.91,.469,16.60,96,2.48,8.00,3.22,8.76,4.95,1.12,2,6,32,Miami Marlins
97,97,803,843,397,134,12,105,865,323,6,721,33,.225,3206,.301,.372,.673,17,62,.785,56,13988,3.86,857.2,53,44,25,35,54,10,368,1.22,3592,2573,97,0,10,8867,.630,33,3,28,12,1194,0.95,.546,16.31,97,2.68,9.08,3.39,7.57,4.17,1.10,4,9,17,New York Yankees
97,97,750,924,376,129,11,101,841,322,14,750,33,.232,3228,.306,.373,.679,21,53,.716,59,14279,3.62,862.1,57,40,26,38,67,12,347,1.24,3622,2587,97,0,9,9087,.640,33,5,21,4,1204,0.81,.588,16.56,97,2.61,8.78,3.36,7.83,3.92,1.05,2,14,23,Milwaukee Brewers
97,97,837,894,485,145,11,125,758,374,34,873,28,.263,3320,.340,.426,.766,16,68,.810,92,14529,4.64,862.0,48,49,23,45,55,22,444,1.45,3765,2586,97,0,5,9254,.640,28,6,33,3,1415,0.94,.495,16.85,97,2.03,7.91,3.90,9.11,5.06,1.31,1,12,30,Los Angeles Angels
98,98,831,881,491,199,14,127,827,316,15,848,43,.253,3355,.323,.434,.757,18,66,.786,67,14452,4.64,871.2,48,50,27,44,53,17,449,1.34,3747,2615,98,0,6,9141,.630,43,8,16,9,1456,0.94,.490,16.58,98,2.62,8.54,3.26,8.76,5.07,1.31,1,11,21,Arizona Diamondbacks
96,96,805,859,494,169,17,136,791,308,8,890,31,.269,3310,.334,.453,.787,13,70,.843,61,14278,4.99,845.1,43,53,23,35,69,12,469,1.42,3686,2536,96,0,3,9102,.640,31,3,41,9,1501,0.94,.448,16.89,96,2.57,8.42,3.28,9.48,5.26,1.45,2,9,26,Baltimore Orioles
99,99,877,867,434,128,4,92,829,328,12,822,42,.245,3356,.318,.368,.686,27,82,.752,73,14522,3.80,886.2,53,46,26,44,52,18,374,1.30,3771,2660,99,2,7,9334,.640,42,3,25,2,1234,1.01,.535,16.38,97,2.53,8.41,3.33,8.34,4.41,0.93,6,11,28,Boston Red Sox
97,97,760,1007,394,138,12,117,726,261,7,800,33,.246,3258,.306,.403,.709,24,50,.676,72,13715,3.81,864.2,58,39,24,34,63,10,366,1.23,3589,2594,97,0,10,8968,.650,33,0,18,14,1313,0.75,.598,15.86,97,2.78,7.56,2.72,8.33,4.10,1.22,2,11,24,Chicago Cubs
98,98,748,1001,414,173,9,115,792,304,8,768,39,.235,3266,.306,.399,.705,21,75,.781,49,14341,3.89,866.2,51,47,23,34,59,11,375,1.24,3654,2600,98,2,5,9177,.640,39,2,26,7,1304,0.75,.520,16.55,96,2.61,8.22,3.16,7.98,4.30,1.19,2,17,26,Cincinnati Reds
96,96,745,913,404,143,9,102,807,352,14,787,32,.245,3211,.323,.391,.714,26,74,.740,57,14368,3.94,852.1,47,49,27,39,69,12,373,1.34,3637,2557,96,1,9,9106,.630,32,6,29,10,1254,0.82,.490,16.86,95,2.29,8.52,3.72,8.31,4.27,1.08,1,12,29,Cleveland Guardians
97,97,899,908,593,196,20,131,640,333,12,999,29,.294,3395,.359,.480,.839,24,88,.786,83,14342,5.55,847.0,23,74,18,35,41,17,522,1.57,3811,2541,97,0,0,9050,.630,29,5,44,5,1628,0.99,.237,16.93,97,1.92,6.80,3.54,10.62,6.30,1.39,3,12,39,Colorado Rockies
98,98,843,860,397,134,11,105,829,285,10,781,39,.238,3275,.305,.382,.687,21,52,.712,70,14098,3.68,871.1,59,39,27,40,50,13,356,1.22,3639,2614,98,1,10,9137,.650,39,1,26,6,1252,0.98,.602,16.18,97,2.91,8.56,2.94,8.07,4.10,1.08,2,12,26,Detroit Tigers
97,97,715,865,368,151,10,111,939,283,6,721,36,.225,3205,.293,.382,.675,14,104,.881,52,13884,3.63,861.2,56,41,30,40,62,10,348,1.17,3562,2585,97,3,9,8926,.640,36,1,24,5,1225,0.83,.577,16.11,94,3.32,9.81,2.96,7.53,3.84,1.16,3,14,21,Houston Astros
98,98,820,912,364,149,15,101,803,286,12,772,27,.236,3278,.301,.383,.684,16,22,.579,67,13959,3.52,871.1,47,51,28,41,51,13,341,1.21,3621,2614,98,0,8,8982,.640,27,2,36,6,1254,0.90,.480,16.02,98,2.81,8.29,2.95,7.97,3.76,1.04,1,12,17,Kansas City Royals
98,98,804,876,451,159,18,124,859,341,19,807,44,.244,3308,.320,.415,.735,24,70,.745,59,14553,4.27,875.1,58,40,29,43,75,14,415,1.31,3731,2626,98,0,3,9228,.630,44,3,38,8,1374,0.92,.592,16.63,98,2.52,8.83,3.51,8.30,4.64,1.27,0,11,27,Los Angeles Dodgers
97,97,789,944,526,158,24,119,749,323,4,877,60,.264,3317,.338,.434,.772,28,69,.711,58,14517,5.23,852.1,38,59,19,33,39,14,495,1.41,3742,2557,97,0,6,9239,.640,60,3,41,4,1440,0.84,.392,17.03,97,2.32,7.91,3.41,9.26,5.55,1.26,0,13,29,Washington Nationals
98,98,862,828,389,147,14,87,837,355,5,776,40,.237,3268,.317,.371,.688,26,43,.623,66,14638,3.60,869.1,55,43,28,45,62,17,348,1.30,3701,2608,98,1,7,9213,.630,40,4,36,5,1212,1.04,.561,16.84,97,2.36,8.67,3.68,8.03,4.03,0.90,3,9,26,New York Mets
