gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
113,113,831,1187,607,212,12,164,904,403,19,1003,60,.259,3870,.335,.447,.782,21,96,.821,69,17350,5.00,1001.0,49,64,25,42,47,17,556,1.40,4390,3003,113,0,6,10857,.630,60,7,21,4,1731,0.70,.434,17.33,113,2.24,8.13,3.62,9.02,5.46,1.47,2,12,43,Athletics
111,111,938,1072,445,208,18,105,847,320,12,869,43,.236,3683,.302,.388,.690,19,75,.798,68,15865,3.83,981.0,47,64,24,42,51,18,418,1.21,4090,2943,111,1,13,10289,.650,43,1,30,4,1428,0.88,.423,16.17,110,2.65,7.77,2.94,7.97,4.08,0.96,1,13,30,Pittsburgh Pirates
111,111,833,1093,422,152,12,108,937,360,15,828,45,.227,3643,.302,.365,.667,18,75,.806,70,15865,3.56,980.0,61,50,37,50,76,13,388,1.21,4098,2940,111,2,15,10134,.640,45,3,30,7,1328,0.76,.550,16.19,109,2.60,8.61,3.31,7.60,3.88,0.99,2,16,32,San Diego Padres
112,112,953,1060,485,167,12,125,946,341,22,926,53,.242,3833,.310,.389,.699,22,79,.782,79,16453,3.84,1015.2,59,53,26,45,58,19,433,1.25,4280,3047,112,0,8,10676,.650,53,3,35,2,1492,0.90,.527,16.20,112,2.77,8.38,3.02,8.21,4.30,1.11,1,20,32,Seattle Mariners
111,111,1000,913,453,191,17,96,945,359,11,903,42,.243,3717,.315,.381,.696,26,65,.714,68,15935,3.70,982.2,55,56,27,43,67,16,404,1.28,4163,2948,111,1,5,10252,.640,42,5,38,7,1416,1.10,.495,16.22,110,2.63,8.66,3.29,8.27,4.15,0.88,1,16,28,San Francisco Giants
112,112,1075,1000,501,188,26,105,809,292,10,977,32,.256,3812,.312,.402,.714,19,79,.806,70,15715,4.16,989.2,56,56,27,41,64,14,457,1.28,4190,2969,112,2,11,10141,.650,32,2,37,5,1532,1.08,.500,15.88,110,2.77,7.36,2.66,8.88,4.56,0.95,5,20,29,St. Louis Cardinals
113,113,948,987,460,161,8,144,945,319,8,887,44,.237,3741,.303,.400,.703,27,107,.799,91,15770,3.86,996.2,55,57,24,44,62,20,427,1.21,4133,2990,113,1,9,10256,.650,44,4,16,7,1496,0.96,.491,15.82,111,2.96,8.53,2.88,8.01,4.15,1.30,2,6,21,Tampa Bay Rays
112,112,932,1045,394,147,12,102,919,326,18,835,30,.226,3692,.292,.355,.647,16,79,.832,78,15660,3.24,995.1,58,54,28,49,64,21,358,1.17,4088,2986,112,2,10,10145,.650,30,4,34,4,1312,0.89,.518,15.73,110,2.82,8.31,2.95,7.55,3.56,0.92,1,13,26,Texas Rangers
112,112,803,1083,508,170,11,155,1001,338,20,907,56,.241,3757,.311,.416,.727,27,65,.707,66,16306,4.29,992.2,65,47,33,50,67,17,473,1.25,4190,2978,112,1,7,10475,.640,56,6,19,5,1564,0.74,.580,16.43,111,2.96,9.08,3.06,8.22,4.61,1.41,2,7,30,Toronto Blue Jays
110,110,807,1095,492,179,9,123,931,286,11,941,49,.253,3717,.312,.405,.717,31,89,.742,45,15837,4.28,965.0,51,59,20,35,73,15,459,1.27,4109,2895,110,1,7,10353,.650,49,7,29,8,1507,0.74,.464,16.41,109,3.26,8.68,2.67,8.78,4.59,1.15,0,15,42,Minnesota Twins
