gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
121,121,887,1261,637,222,13,173,977,427,20,1059,62,.257,4125,.332,.443,.775,24,101,.808,72,18527,4.92,1071.1,53,68,25,42,47,17,586,1.39,4675,3214,121,0,7,11610,.630,62,7,22,4,1826,0.70,.438,17.29,121,2.29,8.21,3.59,8.90,5.35,1.45,2,12,47,Athletics
120,120,1007,1157,491,225,20,117,929,347,12,952,50,.238,3997,.305,.392,.697,19,80,.808,72,17232,3.93,1061.0,51,69,25,44,54,19,463,1.22,4443,3183,120,1,14,11162,.650,50,1,33,4,1568,0.87,.425,16.24,119,2.68,7.88,2.94,8.08,4.16,0.99,1,15,33,Pittsburgh Pirates
119,119,892,1162,455,161,13,116,1020,390,19,885,51,.227,3906,.303,.364,.667,21,77,.786,77,17093,3.59,1054.0,67,52,40,55,84,15,421,1.21,4403,3162,119,2,15,10937,.640,51,4,34,8,1420,0.77,.563,16.22,117,2.62,8.71,3.33,7.56,3.89,0.99,3,17,36,San Diego Padres
119,119,1004,1129,510,177,13,140,1018,358,23,971,55,.239,4070,.307,.392,.699,24,82,.774,80,17498,3.81,1080.2,66,53,31,51,66,20,457,1.23,4536,3242,119,0,8,11384,.650,55,3,39,2,1594,0.89,.555,16.19,119,2.84,8.48,2.98,8.09,4.25,1.17,1,20,32,Seattle Mariners
119,119,1078,976,481,209,17,103,1012,375,11,974,43,.244,3994,.313,.382,.695,28,71,.717,76,17130,3.65,1054.0,59,60,28,45,69,17,427,1.28,4459,3162,119,1,6,11018,.640,43,5,39,7,1526,1.10,.496,16.25,118,2.70,8.64,3.20,8.32,4.11,0.88,1,16,30,San Francisco Giants
120,120,1149,1077,538,199,28,116,864,312,10,1048,33,.256,4086,.312,.404,.716,21,84,.800,75,16829,4.18,1059.2,61,59,30,45,65,15,492,1.28,4488,3179,120,2,12,10857,.650,33,3,39,6,1651,1.07,.508,15.88,118,2.77,7.34,2.65,8.90,4.57,0.99,5,20,32,St. Louis Cardinals
120,120,1004,1051,495,169,8,155,1009,345,9,946,49,.238,3983,.305,.401,.706,29,116,.800,96,16867,3.91,1061.2,58,62,26,47,68,21,461,1.22,4408,3185,120,1,9,10961,.650,49,5,18,9,1596,0.96,.483,15.89,119,2.92,8.55,2.92,8.02,4.20,1.31,3,6,22,Tampa Bay Rays
120,120,1000,1124,429,163,12,116,980,357,19,894,35,.226,3957,.294,.361,.655,18,89,.832,87,16824,3.30,1068.1,61,59,29,50,64,21,392,1.17,4391,3205,120,2,11,10885,.650,35,4,35,4,1429,0.89,.508,15.75,118,2.75,8.26,3.01,7.53,3.61,0.98,1,14,27,Texas Rangers
119,119,857,1153,539,180,11,161,1057,373,23,960,60,.241,3984,.313,.413,.726,29,70,.707,72,17324,4.28,1054.2,69,50,34,53,71,19,501,1.26,4462,3164,119,1,7,11104,.640,60,7,21,6,1645,0.74,.580,16.43,118,2.83,9.02,3.18,8.19,4.60,1.37,2,10,33,Toronto Blue Jays
118,118,864,1175,524,191,10,137,998,307,12,1015,51,.254,3994,.312,.410,.722,32,95,.748,51,17055,4.26,1037.0,56,62,22,39,77,17,491,1.27,4410,3111,118,1,7,11118,.650,51,7,32,9,1637,0.74,.475,16.45,117,3.25,8.66,2.66,8.81,4.55,1.19,0,16,42,Minnesota Twins
118,118,984,1011,462,170,13,129,1075,320,7,974,38,.243,4010,.303,.388,.691,30,70,.700,62,16968,3.68,1051.1,69,49,32,49,56,17,430,1.23,4402,3154,118,2,11,11034,.650,38,3,26,9,1557,0.97,.585,16.14,116,3.36,9.20,2.74,8.34,3.95,1.10,0,11,23,Philadelphia Phillies
118,118,976,1014,517,191,15,133,1039,393,18,946,50,.241,3933,.315,.398,.713,30,109,.784,61,17424,4.21,1044.2,51,67,19,35,48,16,489,1.28,4418,3134,118,1,5,11142,.640,50,7,32,14,1566,0.96,.432,16.68,117,2.64,8.95,3.39,8.15,4.45,1.15,0,14,28,Atlanta Braves
119,119,918,1192,529,217,19,128,904,441,22,978,62,.248,3948,.330,.410,.740,24,106,.815,89,17338,4.14,1039.1,43,76,16,33,52,17,478,1.37,4498,3118,119,0,6,10820,.620,62,7,32,13,1617,0.77,.361,16.68,119,2.05,7.83,3.82,8.47,4.58,1.11,3,9,35,Chicago White Sox
118,118,1002,1116,565,212,19,129,931,369,12,1003,51,.250,4010,.319,.409,.728,19,141,.881,71,17309,4.52,1047.1,57,61,29,48,66,19,526,1.31,4476,3142,118,0,9,11054,.640,51,5,41,3,1640,0.90,.483,16.53,118,2.52,8.00,3.17,8.62,4.86,1.11,4,7,35,Miami Marlins
