gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
109,109,796,1148,594,209,12,158,873,385,19,978,60,.261,3742,.337,.450,.787,20,91,.820,67,16732,5.07,965.0,46,63,24,41,46,17,544,1.41,4242,2895,109,0,6,10476,.630,60,6,21,4,1685,0.69,.422,17.34,109,2.27,8.14,3.59,9.12,5.54,1.47,2,12,41,Athletics
107,107,908,1029,418,195,17,98,816,308,12,827,43,.234,3539,.301,.381,.682,19,72,.791,67,15237,3.73,945.2,45,62,23,40,51,17,392,1.20,3932,2837,107,1,13,9877,.650,43,1,29,4,1350,0.88,.421,16.11,106,2.65,7.77,2.93,7.87,3.98,0.93,1,11,30,Pittsburgh Pirates
107,107,800,1054,412,148,12,106,903,354,15,805,44,.229,3516,.305,.368,.673,18,75,.806,67,15363,3.60,944.0,58,49,36,49,74,13,378,1.23,3962,2832,107,2,14,9791,.640,44,3,30,7,1295,0.76,.542,16.27,105,2.55,8.61,3.38,7.67,3.93,1.01,2,16,30,San Diego Padres
107,107,910,1016,465,157,12,118,902,332,21,888,50,.242,3667,.311,.388,.699,22,75,.773,76,15786,3.85,970.2,57,50,26,45,58,19,415,1.26,4099,2912,107,0,7,10232,.650,50,3,35,2,1423,0.90,.533,16.26,107,2.72,8.36,3.08,8.23,4.31,1.09,1,17,32,Seattle Mariners
107,107,965,878,433,186,17,93,907,342,11,865,37,.242,3572,.313,.382,.695,26,62,.705,65,15293,3.66,945.2,54,53,26,41,66,15,385,1.28,3995,2837,107,1,5,9850,.640,37,5,37,7,1364,1.10,.505,16.17,106,2.65,8.63,3.25,8.23,4.12,0.89,1,16,27,San Francisco Giants
108,108,1032,961,485,183,24,102,788,287,10,943,30,.257,3675,.313,.403,.716,18,78,.813,69,15191,4.19,954.2,55,53,26,40,63,14,444,1.29,4046,2864,108,2,11,9790,.640,30,2,37,5,1480,1.07,.509,15.91,106,2.75,7.43,2.71,8.89,4.57,0.96,5,20,29,St. Louis Cardinals
107,107,909,946,436,154,7,137,888,302,7,847,43,.238,3566,.303,.400,.703,27,98,.784,86,15000,3.86,949.2,54,53,24,41,59,17,407,1.21,3938,2849,107,1,8,9754,.650,43,3,16,7,1426,0.96,.505,15.80,106,2.94,8.42,2.86,8.03,4.13,1.30,2,5,20,Tampa Bay Rays
107,107,894,1000,369,141,10,97,872,306,18,798,26,.226,3527,.291,.354,.645,15,71,.826,74,14878,3.18,951.1,56,51,27,45,61,18,336,1.16,3897,2854,107,2,10,9663,.650,26,3,32,4,1250,0.89,.523,15.64,105,2.85,8.25,2.89,7.55,3.49,0.92,1,12,25,Texas Rangers
108,108,766,1033,471,157,10,144,959,329,20,856,51,.239,3583,.310,.409,.719,26,60,.698,66,15547,4.17,950.0,63,44,31,48,63,17,440,1.25,3996,2850,108,1,7,9980,.640,51,6,19,5,1465,0.74,.589,16.37,106,2.91,9.09,3.12,8.11,4.46,1.36,2,6,25,Toronto Blue Jays
106,106,774,1050,463,167,8,115,902,276,10,897,45,.251,3568,.310,.399,.709,31,86,.735,44,15183,4.19,929.2,51,55,20,35,73,15,433,1.26,3944,2789,106,1,7,9926,.650,45,7,28,8,1425,0.74,.481,16.33,105,3.27,8.73,2.67,8.68,4.48,1.11,0,15,40,Minnesota Twins
106,106,869,900,425,160,12,113,986,307,7,879,35,.244,3600,.308,.389,.697,25,68,.731,59,15423,3.76,944.1,60,46,27,44,48,17,394,1.26,3976,2833,106,2,9,10010,.650,35,3,26,8,1402,0.97,.566,16.33,104,3.21,9.40,2.93,8.38,4.05,1.08,0,11,23,Philadelphia Phillies
105,105,865,875,457,174,13,123,952,352,17,835,46,.239,3487,.315,.403,.718,25,88,.779,54,15487,4.17,928.2,45,60,15,31,39,16,430,1.28,3925,2786,105,1,5,9924,.640,46,6,29,10,1404,0.99,.429,16.68,104,2.70,9.23,3.41,8.09,4.43,1.19,0,13,27,Atlanta Braves
107,107,838,1074,471,197,19,112,790,395,17,889,58,.250,3553,.332,.411,.743,22,90,.804,83,15563,4.08,932.2,39,68,13,29,46,16,423,1.38,4046,2798,107,0,5,9702,.620,58,5,28,12,1460,0.78,.364,16.69,107,2.00,7.62,3.81,8.58,4.55,1.08,2,7,31,Chicago White Sox
