gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
101,101,739,1077,569,196,12,150,808,367,19,925,57,.264,3500,.340,.456,.796,17,85,.833,56,15644,5.22,896.0,42,59,23,40,44,17,520,1.44,3975,2688,101,0,6,9793,.630,57,6,21,4,1595,0.69,.416,17.46,101,2.20,8.12,3.69,9.29,5.72,1.51,2,11,38,Athletics
100,100,857,961,406,185,15,96,743,291,12,782,38,.237,3304,.303,.389,.692,19,71,.789,66,14205,3.89,880.2,39,61,19,35,43,16,381,1.22,3673,2642,100,1,10,9180,.650,38,1,28,4,1285,0.89,.390,16.13,99,2.55,7.59,2.97,7.99,4.15,0.98,1,10,29,Pittsburgh Pirates
99,99,740,973,383,136,11,98,849,330,13,748,39,.229,3266,.305,.367,.672,17,71,.807,58,14317,3.61,876.0,54,45,34,46,68,12,351,1.23,3681,2628,99,2,14,9110,.640,39,3,28,7,1200,0.76,.545,16.34,97,2.57,8.72,3.39,7.68,3.93,1.01,2,15,29,San Diego Padres
99,99,838,954,437,147,11,116,829,309,21,828,45,.243,3402,.312,.395,.707,19,70,.787,69,14650,3.92,899.0,53,46,23,42,49,19,392,1.26,3804,2697,99,0,6,9504,.650,45,2,28,2,1345,0.88,.535,16.30,99,2.68,8.30,3.09,8.29,4.37,1.16,1,17,30,Seattle Mariners
100,100,909,820,400,165,16,88,840,312,10,804,33,.241,3331,.310,.380,.690,26,56,.683,58,14176,3.59,883.2,52,48,26,40,66,14,352,1.26,3719,2651,100,1,4,9149,.650,33,4,32,7,1265,1.11,.520,16.04,99,2.69,8.56,3.18,8.19,4.07,0.90,1,16,26,San Francisco Giants
100,100,954,896,449,168,24,96,728,271,10,859,27,.253,3392,.311,.402,.713,17,77,.819,61,14093,4.19,884.2,51,49,24,38,57,14,412,1.28,3740,2654,100,2,10,9073,.640,27,2,35,5,1363,1.06,.510,15.93,98,2.69,7.41,2.76,8.74,4.57,0.98,5,16,29,St. Louis Cardinals
100,100,855,882,397,144,7,130,826,278,6,787,42,.237,3327,.302,.401,.703,27,93,.775,83,13962,3.75,889.2,52,48,22,38,54,16,371,1.20,3673,2669,100,1,8,9084,.650,42,1,15,7,1335,0.97,.520,15.69,99,2.97,8.36,2.81,7.96,4.02,1.32,2,5,19,Tampa Bay Rays
100,100,856,929,349,129,8,90,795,282,18,752,25,.228,3296,.292,.354,.646,15,66,.815,71,13885,3.21,888.1,50,50,26,43,56,17,317,1.16,3640,2665,100,2,10,9023,.650,25,3,31,4,1167,0.92,.500,15.63,98,2.82,8.05,2.86,7.62,3.54,0.91,1,12,24,Texas Rangers
99,99,714,951,432,145,10,129,884,316,18,796,50,.240,3315,.314,.407,.721,25,57,.695,62,14479,4.12,879.2,58,41,30,47,60,17,403,1.26,3713,2639,99,1,7,9275,.640,50,6,19,5,1348,0.75,.586,16.46,98,2.80,9.04,3.23,8.14,4.42,1.32,2,6,24,Toronto Blue Jays
99,99,722,984,427,158,7,104,842,253,8,837,41,.251,3334,.309,.396,.705,29,73,.716,41,14155,4.13,868.0,48,51,19,33,69,14,398,1.26,3679,2604,99,1,6,9272,.660,41,7,25,8,1321,0.73,.485,16.31,98,3.33,8.73,2.62,8.68,4.43,1.08,0,14,37,Minnesota Twins
99,99,814,845,394,152,11,102,908,289,7,824,29,.245,3359,.309,.388,.697,24,62,.721,58,14398,3.73,880.1,56,43,27,44,45,17,365,1.26,3709,2641,99,1,9,9357,.650,29,1,25,8,1304,0.96,.566,16.36,98,3.14,9.28,2.95,8.42,4.03,1.04,0,11,21,Philadelphia Phillies
98,98,810,804,405,157,11,114,900,320,15,765,39,.236,3245,.310,.396,.706,24,84,.778,52,14361,3.94,867.2,43,55,14,29,37,15,380,1.25,3638,2603,98,1,5,9216,.640,39,5,28,10,1286,1.01,.439,16.55,97,2.81,9.34,3.32,7.94,4.20,1.18,0,13,21,Atlanta Braves
100,100,792,1014,437,186,19,106,720,361,16,832,54,.251,3320,.331,.414,.745,20,80,.800,74,14494,4.07,870.2,35,65,12,28,43,16,394,1.37,3775,2612,100,0,5,9042,.620,54,4,27,12,1374,0.78,.350,16.65,100,1.99,7.44,3.73,8.60,4.52,1.10,2,7,31,Chicago White Sox
98,98,844,930,478,167,17,108,769,312,10,844,43,.252,3347,.321,.409,.730,17,121,.877,59,14445,4.57,873.0,46,52,23,39,53,16,443,1.32,3744,2619,98,0,6,9203,.640,43,5,31,3,1369,0.91,.469,16.55,98,2.46,7.93,3.22,8.70,4.93,1.11,2,6,34,Miami Marlins
99,99,816,865,408,136,12,109,882,331,6,738,34,.225,3275,.302,.374,.676,17,63,.788,58,14307,3.90,875.2,55,44,26,36,56,10,379,1.22,3670,2627,99,0,10,9065,.630,34,3,30,12,1225,0.94,.556,16.34,99,2.66,9.07,3.40,7.59,4.19,1.12,4,9,17,New York Yankees
99,99,773,942,388,131,11,106,855,327,14,766,34,.232,3298,.306,.375,.681,21,53,.716,59,14554,3.66,880.1,59,40,28,40,73,12,358,1.24,3699,2641,99,0,9,9257,.640,34,5,22,4,1237,0.82,.596,16.53,99,2.61,8.74,3.34,7.83,3.97,1.08,2,14,24,Milwaukee Brewers
99,99,859,904,496,148,11,128,775,383,34,888,29,.262,3383,.340,.426,.766,16,69,.812,94,14807,4.66,879.0,49,50,23,46,56,23,455,1.45,3839,2637,99,0,5,9427,.640,29,6,36,3,1442,0.95,.495,16.85,99,2.02,7.94,3.92,9.09,5.08,1.31,1,12,31,Los Angeles Angels
100,100,849,899,495,204,14,128,843,321,15,862,43,.252,3421,.322,.432,.754,18,67,.788,70,14716,4.58,889.2,50,50,28,45,53,17,453,1.33,3818,2669,100,0,6,9319,.630,43,8,16,9,1478,0.94,.500,16.54,100,2.63,8.53,3.25,8.72,5.01,1.29,1,11,21,Arizona Diamondbacks
98,98,827,875,501,171,17,137,804,318,8,902,31,.267,3373,.334,.450,.784,14,75,.843,61,14562,4.96,862.1,44,54,24,37,71,13,475,1.41,3759,2587,98,0,3,9282,.640,31,3,42,9,1518,0.95,.449,16.89,98,2.53,8.39,3.32,9.41,5.23,1.43,2,9,26,Baltimore Orioles
101,101,896,884,441,130,4,97,842,331,12,841,43,.246,3423,.318,.371,.689,29,84,.743,74,14787,3.79,903.2,54,47,26,44,53,18,381,1.30,3843,2711,101,2,7,9499,.640,43,3,26,2,1270,1.01,.535,16.36,99,2.54,8.39,3.30,8.38,4.39,0.97,6,11,29,Boston Red Sox
99,99,773,1028,400,140,12,120,745,267,7,813,33,.245,3324,.305,.402,.707,25,50,.667,72,13994,3.79,882.2,59,40,24,35,64,11,372,1.22,3661,2648,99,0,11,9148,.650,33,0,18,14,1337,0.75,.596,15.85,99,2.79,7.60,2.72,8.29,4.08,1.22,2,11,24,Chicago Cubs
100,100,763,1020,419,175,9,116,810,313,8,782,39,.235,3330,.306,.397,.703,21,77,.786,50,14650,3.87,883.2,52,48,24,35,63,11,380,1.24,3729,2651,100,2,5,9380,.640,39,2,26,7,1323,0.75,.520,16.58,98,2.59,8.25,3.19,7.96,4.27,1.18,2,19,26,Cincinnati Reds
98,98,758,931,414,152,10,105,828,354,15,808,32,.246,3284,.323,.394,.717,27,75,.735,58,14638,3.96,870.1,48,50,27,39,69,12,383,1.34,3712,2611,98,1,9,9294,.630,32,6,31,10,1295,0.81,.490,16.82,97,2.34,8.56,3.66,8.36,4.28,1.09,1,12,29,Cleveland Guardians
99,99,918,924,606,200,23,135,653,342,12,1019,31,.294,3463,.359,.482,.841,24,88,.786,88,14610,5.57,865.0,24,75,18,35,42,17,535,1.57,3890,2595,99,0,0,9209,.630,31,5,45,5,1670,0.99,.242,16.89,99,1.91,6.79,3.56,10.60,6.31,1.40,3,12,39,Colorado Rockies
100,100,852,878,402,136,11,106,853,289,10,789,39,.237,3334,.303,.379,.682,21,54,.720,70,14363,3.66,888.1,60,40,28,42,50,14,361,1.21,3702,2665,100,1,10,9308,.650,39,1,27,6,1265,0.97,.600,16.17,99,2.95,8.64,2.93,7.99,4.07,1.07,2,12,26,Detroit Tigers
99,99,728,886,378,155,10,111,961,291,6,738,40,.225,3276,.295,.380,.675,14,108,.885,53,14249,3.64,881.0,57,42,30,41,65,11,356,1.17,3647,2643,99,3,9,9148,.640,40,1,25,5,1246,0.82,.576,16.17,96,3.30,9.82,2.97,7.54,3.86,1.13,3,16,21,Houston Astros
100,100,846,928,371,153,16,101,812,295,14,785,28,.235,3342,.301,.381,.682,16,22,.579,69,14217,3.49,888.1,48,52,29,42,51,13,344,1.22,3695,2665,100,0,8,9147,.640,28,2,36,6,1273,0.91,.480,16.00,100,2.75,8.23,2.99,7.95,3.76,1.02,1,12,17,Kansas City Royals
100,100,820,898,465,162,19,126,873,348,19,831,45,.246,3383,.322,.416,.738,26,74,.740,59,14903,4.30,893.1,58,42,29,44,75,15,427,1.32,3815,2680,100,0,3,9446,.630,45,3,39,9,1409,0.91,.580,16.68,100,2.51,8.80,3.51,8.37,4.68,1.27,0,11,28,Los Angeles Dodgers
99,99,811,963,536,164,24,121,762,330,4,896,60,.264,3388,.338,.434,.772,28,70,.714,59,14825,5.22,870.1,39,60,20,34,41,14,505,1.41,3822,2611,99,0,6,9436,.640,60,3,41,4,1471,0.84,.394,17.03,99,2.31,7.88,3.41,9.27,5.54,1.25,0,15,29,Washington Nationals
100,100,882,845,396,149,14,87,851,360,5,791,43,.237,3334,.317,.369,.686,27,44,.620,69,14934,3.58,887.1,56,44,29,47,64,18,353,1.30,3775,2662,100,1,7,9392,.630,43,4,36,5,1229,1.04,.560,16.83,99,2.36,8.63,3.65,8.02,4.02,0.88,3,9,26,New York Mets
