gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
118,118,865,1231,625,216,12,168,950,415,19,1035,62,.257,4024,.333,.442,.775,22,98,.817,72,18055,4.95,1044.1,51,67,25,42,47,17,574,1.39,4560,3133,118,0,7,11309,.630,62,7,22,4,1779,0.70,.432,17.29,118,2.29,8.19,3.58,8.92,5.39,1.45,2,12,45,Athletics
117,117,984,1133,468,217,19,112,899,337,12,920,46,.236,3892,.303,.388,.691,19,77,.802,71,16749,3.83,1035.0,51,66,25,44,54,19,441,1.21,4320,3105,117,1,14,10861,.650,46,1,32,4,1511,0.87,.436,16.18,116,2.67,7.82,2.93,8.00,4.07,0.97,1,13,31,Pittsburgh Pirates
116,116,870,1141,448,158,13,115,982,381,16,866,50,.228,3806,.304,.367,.671,20,75,.789,75,16635,3.63,1026.0,64,52,39,53,79,14,414,1.22,4293,3078,116,2,15,10632,.640,50,3,34,8,1395,0.76,.552,16.21,114,2.58,8.61,3.34,7.60,3.93,1.01,3,17,36,San Diego Padres
117,117,990,1111,503,173,12,137,997,352,23,958,55,.239,4004,.307,.391,.698,23,82,.781,80,17206,3.81,1062.2,64,53,29,49,62,20,450,1.23,4464,3188,117,0,8,11180,.650,55,3,39,2,1566,0.89,.547,16.19,117,2.83,8.44,2.98,8.11,4.26,1.16,1,20,32,Seattle Mariners
116,116,1045,950,465,198,17,98,992,370,11,936,43,.241,3877,.312,.377,.689,27,67,.713,73,16686,3.62,1027.0,59,57,28,45,69,17,413,1.27,4337,3081,116,1,6,10729,.640,43,5,39,7,1462,1.10,.509,16.25,115,2.68,8.69,3.24,8.20,4.07,0.86,1,16,30,San Francisco Giants
117,117,1115,1050,525,197,27,113,845,305,10,1022,33,.257,3980,.313,.405,.718,20,81,.802,74,16418,4.18,1032.2,59,58,29,44,64,15,480,1.29,4375,3098,117,2,12,10586,.640,33,3,39,5,1612,1.06,.504,15.90,115,2.77,7.36,2.66,8.91,4.58,0.98,5,20,32,St. Louis Cardinals
117,117,980,1030,478,166,8,148,985,330,9,924,45,.237,3892,.303,.398,.701,27,113,.807,93,16411,3.85,1036.2,57,60,25,46,66,21,444,1.21,4298,3110,117,1,9,10672,.650,45,4,16,7,1550,0.95,.487,15.83,116,2.98,8.55,2.86,8.02,4.15,1.28,3,6,22,Tampa Bay Rays
117,117,974,1094,416,156,12,111,957,351,19,869,31,.225,3855,.293,.358,.651,17,86,.835,83,16398,3.28,1040.1,60,57,29,50,64,21,379,1.17,4277,3121,117,2,11,10602,.650,31,4,35,4,1382,0.89,.513,15.76,115,2.73,8.28,3.04,7.52,3.60,0.96,1,13,26,Texas Rangers
117,117,842,1137,526,176,11,157,1039,355,20,940,59,.240,3917,.310,.411,.721,27,68,.716,71,16977,4.23,1037.2,68,49,33,51,70,18,488,1.25,4374,3113,117,1,7,10905,.640,59,7,19,6,1609,0.74,.581,16.36,116,2.93,9.01,3.08,8.15,4.56,1.36,2,8,33,Toronto Blue Jays
115,115,840,1142,513,188,10,132,974,294,11,989,50,.254,3888,.312,.410,.722,32,91,.740,50,16568,4.28,1009.0,55,60,22,38,76,16,480,1.27,4289,3027,115,1,7,10826,.650,50,7,31,8,1593,0.74,.478,16.42,114,3.31,8.69,2.62,8.82,4.58,1.18,0,15,42,Minnesota Twins
