gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
124,124,910,1283,648,228,13,176,1012,435,20,1080,63,.256,4226,.331,.441,.772,25,105,.808,.192,72,19001,4.88,1098.1,55,69,25,42,50,17,596,1.38,4785,3295,124,0,8,11910,.630,63,7,23,4,1862,0.71,.444,17.30,124,2.33,8.29,3.56,8.85,5.31,1.44,2,12,47,Athletics
123,123,1027,1188,519,234,20,122,953,361,12,985,52,.240,4102,.307,.396,.703,21,83,.798,.202,72,17737,4.04,1086.0,52,71,25,45,54,20,488,1.24,4567,3258,123,1,14,11485,.650,52,1,33,4,1625,0.86,.423,16.33,122,2.64,7.90,2.99,8.16,4.30,1.01,1,16,35,Pittsburgh Pirates
122,122,908,1193,460,162,14,117,1049,397,19,904,51,.226,3999,.301,.361,.662,22,79,.782,.218,78,17494,3.55,1080.0,69,53,40,55,84,15,426,1.20,4505,3240,122,2,15,11186,.640,51,4,34,8,1445,0.76,.566,16.20,120,2.64,8.74,3.31,7.53,3.83,0.98,3,17,38,San Diego Padres
123,123,1036,1164,528,184,14,145,1052,369,23,1001,56,.238,4200,.306,.392,.698,24,86,.782,.218,83,18012,3.82,1115.1,68,55,33,53,69,20,474,1.23,4679,3346,123,0,9,11713,.650,56,3,41,2,1648,0.89,.553,16.15,123,2.85,8.49,2.98,8.08,4.26,1.17,1,20,33,Seattle Mariners
122,122,1110,1003,504,216,17,107,1030,388,11,1008,45,.246,4103,.315,.385,.700,28,74,.725,.275,79,17645,3.74,1081.0,59,63,28,45,69,17,449,1.29,4585,3243,122,1,6,11344,.640,45,6,39,7,1579,1.11,.484,16.32,121,2.65,8.58,3.23,8.39,4.20,0.89,1,16,32,San Francisco Giants
123,123,1167,1107,551,202,28,120,892,321,10,1072,33,.256,4185,.312,.404,.716,24,88,.786,.214,77,17286,4.18,1086.2,61,62,30,46,67,16,505,1.28,4597,3260,123,2,12,11142,.640,33,3,41,6,1690,1.05,.496,15.91,121,2.78,7.39,2.66,8.88,4.56,0.99,5,20,33,St. Louis Cardinals
123,123,1030,1073,509,178,8,157,1039,351,9,967,52,.237,4081,.304,.400,.704,29,119,.804,.196,97,17257,3.91,1087.2,60,63,27,48,68,21,473,1.21,4516,3263,123,1,9,11224,.650,52,5,19,9,1632,0.96,.488,15.87,122,2.96,8.60,2.90,8.00,4.21,1.30,3,6,23,Tampa Bay Rays
123,123,1023,1152,444,166,12,122,1007,364,19,919,38,.226,4059,.294,.363,.657,18,93,.838,.162,87,17280,3.35,1094.1,61,62,29,53,70,24,407,1.17,4504,3283,123,2,11,11181,.650,38,4,35,4,1475,0.89,.496,15.79,121,2.77,8.28,2.99,7.56,3.65,1.00,1,15,27,Texas Rangers
123,123,884,1198,550,184,11,166,1092,390,23,980,61,.238,4110,.311,.410,.721,29,76,.724,.276,73,17862,4.22,1090.2,72,51,35,54,75,19,512,1.26,4607,3272,123,1,7,11449,.640,61,7,23,6,1684,0.74,.585,16.38,122,2.80,9.01,3.22,8.09,4.54,1.37,2,10,34,Toronto Blue Jays
122,122,898,1223,545,198,11,142,1023,325,13,1047,51,.253,4131,.313,.410,.723,33,98,.748,.252,54,17696,4.25,1074.0,57,65,23,40,78,17,507,1.28,4567,3222,122,1,7,11500,.650,51,7,34,9,1693,0.73,.467,16.48,121,3.15,8.57,2.72,8.77,4.57,1.19,0,16,44,Minnesota Twins
122,122,1013,1045,481,177,13,133,1107,330,7,1006,39,.243,4136,.304,.389,.693,31,72,.699,.301,63,17499,3.72,1084.1,70,52,32,50,56,18,448,1.23,4540,3253,122,2,11,11381,.650,39,3,27,9,1608,0.97,.574,16.14,120,3.35,9.19,2.74,8.35,3.99,1.10,0,11,24,Philadelphia Phillies
122,122,1012,1048,539,198,15,141,1069,406,18,982,51,.241,4067,.316,.402,.718,30,111,.787,.213,65,18005,4.25,1079.2,54,68,21,37,52,16,510,1.29,4568,3239,122,1,6,11492,.640,51,7,32,14,1633,0.97,.443,16.68,121,2.63,8.91,3.38,8.19,4.49,1.18,0,14,30,Atlanta Braves
122,122,942,1219,539,223,19,131,930,449,22,999,64,.247,4044,.329,.409,.738,25,106,.809,.191,90,17805,4.11,1065.1,44,78,17,34,53,17,487,1.36,4607,3196,122,0,6,11115,.620,64,7,32,13,1653,0.77,.361,16.71,122,2.07,7.86,3.79,8.44,4.55,1.11,4,9,37,Chicago White Sox
122,122,1028,1156,584,216,19,134,964,376,12,1028,55,.249,4132,.317,.408,.725,19,149,.887,.113,72,17857,4.54,1080.1,58,64,29,48,66,19,545,1.30,4611,3241,122,0,9,11417,.640,55,5,42,3,1684,0.89,.475,16.53,122,2.56,8.03,3.13,8.56,4.87,1.12,4,7,37,Miami Marlins
122,122,1014,1067,525,183,17,136,1086,425,10,929,41,.229,4063,.307,.382,.689,21,77,.786,.214,72,17868,4.01,1080.2,65,57,32,49,75,17,481,1.25,4567,3242,122,0,10,11328,.630,41,3,37,14,1554,0.95,.533,16.53,122,2.56,9.04,3.54,7.74,4.37,1.13,5,11,22,New York Yankees
121,121,958,1132,469,170,12,131,1049,400,14,927,44,.230,4023,.305,.376,.681,23,62,.729,.271,77,17702,3.63,1077.1,77,44,35,47,85,12,434,1.23,4512,3232,121,0,11,11259,.640,44,5,26,6,1514,0.85,.636,16.43,121,2.62,8.76,3.34,7.74,3.92,1.09,2,16,27,Milwaukee Brewers
122,122,1034,1130,610,171,16,167,969,464,37,1080,34,.260,4161,.336,.429,.765,18,90,.833,.167,110,18215,4.67,1082.0,59,63,29,56,68,27,562,1.43,4712,3246,122,0,5,11628,.640,34,8,47,5,1784,0.92,.484,16.83,122,2.09,8.06,3.86,8.98,5.07,1.39,1,14,38,Los Angeles Angels
123,123,1060,1134,597,257,19,152,995,389,17,1077,49,.255,4224,.323,.433,.756,22,84,.792,.208,86,18021,4.52,1094.0,60,63,33,55,62,22,549,1.34,4706,3282,123,0,7,11433,.630,49,8,23,9,1828,0.93,.488,16.47,123,2.56,8.19,3.20,8.86,4.91,1.25,2,17,25,Arizona Diamondbacks
122,122,1013,1106,600,198,22,165,995,392,10,1094,39,.263,4161,.330,.440,.770,19,83,.814,.186,75,17926,4.75,1071.1,56,66,29,45,83,16,565,1.39,4641,3214,122,1,5,11482,.640,39,5,44,9,1831,0.92,.459,16.73,121,2.54,8.36,3.29,9.19,5.04,1.39,2,14,33,Baltimore Orioles
123,123,1080,1100,522,159,5,123,1006,408,15,1022,57,.245,4163,.319,.375,.694,34,102,.750,.250,90,17999,3.72,1100.0,67,56,32,54,64,22,455,1.30,4681,3300,123,2,7,11563,.640,57,5,35,2,1560,0.98,.545,16.36,121,2.47,8.23,3.34,8.36,4.27,1.01,8,12,33,Boston Red Sox
121,121,950,1242,493,169,13,150,914,308,8,984,38,.244,4041,.301,.403,.704,27,60,.690,.310,83,16955,3.85,1073.2,68,53,27,40,79,13,459,1.20,4438,3221,121,0,13,11143,.660,38,0,21,17,1629,0.76,.562,15.79,121,2.97,7.66,2.58,8.25,4.13,1.26,2,17,32,Chicago Cubs
123,123,949,1225,513,214,12,136,1016,382,9,965,47,.235,4103,.306,.393,.699,24,85,.780,.220,63,18003,3.85,1086.2,64,59,29,44,77,15,465,1.24,4586,3260,123,3,7,11554,.640,47,2,32,8,1611,0.77,.520,16.57,120,2.66,8.41,3.16,7.99,4.25,1.13,2,21,31,Cincinnati Reds
