gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
135,135,982,1405,693,243,15,189,1113,479,20,1158,67,.252,4596,.328,.435,.763,26,111,.810,.190,76,20700,4.78,1199.1,63,72,30,47,51,17,637,1.36,5206,3598,135,0,9,12975,.630,67,7,26,4,1998,0.70,.467,17.26,135,2.32,8.35,3.59,8.69,5.20,1.42,2,14,48,Athletics
135,135,1117,1293,552,249,20,129,1063,388,14,1057,63,.236,4476,.304,.387,.691,22,90,.804,.196,80,19307,3.93,1190.2,59,76,29,50,58,21,520,1.21,4982,3572,135,1,16,12529,.650,63,1,36,5,1733,0.86,.437,16.22,134,2.74,8.03,2.93,7.99,4.17,0.98,1,17,37,Pittsburgh Pirates
134,134,994,1314,510,172,15,139,1150,437,19,977,54,.223,4378,.299,.365,.664,22,83,.790,.210,85,19210,3.60,1184.0,75,59,43,58,90,15,473,1.19,4929,3552,134,2,15,12273,.640,54,4,34,8,1596,0.76,.560,16.22,132,2.63,8.74,3.32,7.43,3.88,1.06,3,17,40,San Diego Padres
134,134,1137,1246,591,208,15,162,1146,403,24,1121,61,.244,4591,.311,.402,.713,25,100,.800,.200,91,19648,3.97,1210.1,72,62,35,56,74,21,534,1.26,5116,3631,134,0,9,12788,.650,61,3,45,3,1845,0.91,.537,16.23,134,2.84,8.52,3.00,8.34,4.39,1.20,2,22,37,Seattle Mariners
134,134,1208,1115,548,237,17,117,1122,418,12,1099,55,.245,4493,.314,.383,.697,32,80,.714,.286,88,19344,3.70,1185.2,66,68,31,49,72,18,487,1.28,5018,3557,134,1,6,12456,.640,55,7,42,9,1721,1.08,.493,16.31,133,2.68,8.52,3.17,8.34,4.16,0.89,1,18,33,San Francisco Giants
135,135,1273,1198,622,223,30,136,999,373,11,1178,40,.257,4589,.316,.407,.723,29,108,.788,.212,88,19066,4.28,1191.2,66,69,33,51,75,18,567,1.30,5066,3575,135,2,12,12273,.640,40,4,43,8,1869,1.06,.489,16.00,133,2.68,7.54,2.82,8.90,4.70,1.03,5,21,38,St. Louis Cardinals
133,133,1106,1155,558,186,8,177,1142,378,10,1047,54,.237,4419,.303,.403,.706,35,126,.783,.217,102,18675,3.96,1177.1,64,69,28,50,73,22,518,1.21,4886,3532,133,1,10,12172,.650,54,5,23,11,1780,0.96,.481,15.86,132,3.02,8.73,2.89,8.00,4.27,1.35,3,8,24,Tampa Bay Rays
135,135,1107,1258,493,184,12,143,1116,400,20,1010,43,.227,4446,.296,.370,.666,19,98,.838,.162,96,18957,3.42,1198.1,68,67,30,55,70,25,456,1.18,4935,3595,135,2,13,12250,.650,43,4,38,5,1647,0.88,.504,15.82,133,2.79,8.38,3.00,7.59,3.70,1.07,1,17,28,Texas Rangers
134,134,983,1291,604,200,12,182,1188,429,24,1074,68,.239,4487,.313,.411,.724,30,91,.752,.248,79,19558,4.23,1189.2,78,56,38,60,81,22,559,1.26,5035,3569,134,1,7,12526,.640,68,7,27,7,1844,0.76,.582,16.44,133,2.77,8.99,3.25,8.12,4.57,1.38,2,12,37,Toronto Blue Jays
133,133,976,1331,618,222,11,159,1113,368,15,1161,55,.257,4516,.318,.417,.735,34,109,.762,.238,65,19448,4.44,1170.0,60,73,25,44,81,19,577,1.31,5004,3510,133,1,7,12602,.650,55,7,37,9,1882,0.73,.451,16.62,132,3.02,8.56,2.83,8.93,4.75,1.22,0,16,49,Minnesota Twins
134,134,1099,1137,545,204,13,145,1230,362,7,1113,46,.245,4541,.306,.392,.698,36,79,.687,.313,69,19239,3.85,1188.1,77,57,36,56,65,20,509,1.24,4987,3565,134,2,11,12497,.650,46,4,29,15,1778,0.97,.575,16.19,132,3.40,9.32,2.74,8.43,4.13,1.10,0,12,26,Philadelphia Phillies
134,134,1115,1177,615,218,19,163,1144,448,19,1111,57,.247,4499,.321,.413,.734,32,124,.795,.205,73,19829,4.44,1185.2,61,73,26,43,56,17,585,1.31,5052,3557,134,1,7,12648,.640,57,7,35,15,1856,0.95,.455,16.72,133,2.55,8.68,3.40,8.43,4.67,1.24,0,15,33,Atlanta Braves
134,134,1034,1343,611,245,19,149,1021,487,24,1112,69,.249,4460,.330,.413,.743,26,116,.817,.183,96,19624,4.23,1169.1,48,86,17,37,56,20,549,1.37,5070,3508,134,0,8,12274,.630,69,7,34,15,1842,0.77,.358,16.78,134,2.10,7.86,3.75,8.56,4.70,1.15,4,10,40,Chicago White Sox
134,134,1144,1275,654,236,19,150,1057,420,14,1127,63,.248,4553,.317,.407,.724,19,162,.895,.105,79,19738,4.57,1190.1,63,71,33,52,72,19,605,1.30,5090,3571,134,0,9,12637,.640,63,5,48,3,1851,0.90,.470,16.58,134,2.52,7.99,3.18,8.52,4.94,1.13,4,9,41,Miami Marlins
134,134,1130,1156,577,200,19,147,1197,471,11,1028,48,.230,4475,.308,.381,.689,23,85,.787,.213,82,19709,3.96,1189.2,74,60,34,53,83,19,523,1.26,5035,3569,134,0,10,12492,.630,48,7,39,16,1707,0.98,.552,16.57,134,2.54,9.06,3.56,7.78,4.37,1.11,5,11,25,New York Yankees
135,135,1057,1267,529,188,13,146,1183,448,17,1036,49,.230,4495,.305,.376,.681,25,69,.734,.266,85,19827,3.63,1202.2,83,52,38,56,95,18,485,1.23,5042,3608,135,0,12,12643,.640,49,5,29,6,1688,0.83,.615,16.49,135,2.64,8.85,3.35,7.75,3.96,1.09,2,17,31,Milwaukee Brewers
133,133,1121,1241,679,193,19,186,1049,506,38,1189,39,.262,4540,.338,.436,.774,21,91,.813,.188,119,19867,4.81,1179.0,62,71,30,58,71,28,630,1.44,5146,3537,133,0,6,12653,.640,39,8,49,6,1978,0.90,.466,16.85,133,2.07,8.01,3.86,9.08,5.18,1.42,1,14,46,Los Angeles Angels
135,135,1176,1257,657,277,24,164,1073,420,19,1183,52,.255,4642,.322,.431,.753,22,93,.809,.191,91,19770,4.54,1201.2,66,69,37,62,69,25,606,1.33,5163,3605,135,0,7,12539,.630,52,8,27,9,2000,0.94,.489,16.45,135,2.55,8.04,3.15,8.86,4.92,1.23,2,20,27,Arizona Diamondbacks
134,134,1128,1212,654,213,22,183,1104,427,14,1194,41,.260,4586,.327,.436,.763,22,88,.800,.200,83,19642,4.67,1184.0,60,74,31,49,87,18,614,1.37,5108,3552,134,1,6,12589,.640,41,7,50,9,2000,0.93,.448,16.59,133,2.59,8.39,3.25,9.08,4.97,1.39,2,17,35,Baltimore Orioles
135,135,1193,1198,560,175,8,137,1116,439,15,1107,66,.242,4567,.316,.374,.690,35,108,.755,.245,95,19661,3.66,1209.0,75,60,38,61,72,23,491,1.28,5127,3627,135,2,9,12645,.640,66,5,38,2,1709,1.00,.556,16.26,133,2.54,8.31,3.27,8.24,4.17,1.02,8,13,34,Boston Red Sox
134,134,1062,1358,543,186,13,167,1022,347,8,1078,43,.241,4467,.300,.401,.701,28,67,.705,.295,90,18742,3.83,1188.0,76,58,35,50,89,15,506,1.20,4912,3564,134,0,13,12286,.660,43,0,23,18,1791,0.78,.567,15.78,134,2.95,7.74,2.63,8.17,4.11,1.27,2,19,34,Chicago Cubs
134,134,1035,1317,563,232,15,150,1125,418,11,1050,50,.235,4470,.305,.394,.699,27,92,.773,.227,71,19647,3.84,1184.2,68,66,31,50,83,19,506,1.24,4998,3554,134,3,7,12605,.640,50,2,39,8,1762,0.79,.507,16.58,131,2.69,8.55,3.18,7.98,4.28,1.14,3,22,35,Cincinnati Reds
