gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
160,160,1174,1657,804,284,19,219,1308,561,25,1364,80,.251,5433,.327,.431,.758,29,128,.815,.185,94,24424,4.69,1419.2,76,84,35,55,67,20,740,1.36,6146,4259,160,0,11,15326,.630,80,7,29,6,2343,0.71,.475,17.20,160,2.33,8.29,3.56,8.65,5.10,1.39,2,16,54,Athletics
160,160,1315,1509,640,282,20,152,1295,469,18,1256,73,.236,5314,.305,.383,.688,30,104,.776,.224,100,23014,3.78,1413.2,70,90,35,61,74,26,594,1.22,5918,4241,160,1,19,14900,.650,73,2,46,5,2034,0.87,.438,16.28,159,2.76,8.24,2.99,8.00,4.07,0.97,1,18,43,Pittsburgh Pirates
160,160,1196,1531,616,199,15,176,1403,527,22,1181,64,.225,5247,.301,.369,.670,27,106,.797,.203,99,23158,3.64,1415.0,88,72,49,65,104,16,573,1.21,5905,4245,160,2,17,14802,.640,64,5,38,8,1938,0.78,.550,16.37,158,2.66,8.92,3.35,7.51,3.92,1.12,3,22,42,San Diego Padres
160,160,1341,1469,683,244,16,188,1410,448,26,1316,74,.241,5462,.305,.395,.700,27,116,.811,.189,106,23321,3.85,1444.2,90,70,43,68,90,25,618,1.22,6060,4334,160,0,11,15219,.650,74,3,52,5,2156,0.91,.563,16.14,160,3.15,8.78,2.79,8.20,4.25,1.17,2,27,47,Seattle Mariners
160,160,1439,1338,681,290,21,140,1337,501,18,1342,68,.249,5387,.319,.389,.708,38,91,.705,.295,107,23287,3.87,1415.2,79,81,39,61,84,22,609,1.30,6026,4247,160,1,6,15004,.640,68,8,51,11,2094,1.08,.494,16.45,159,2.67,8.50,3.19,8.53,4.33,0.89,1,28,41,San Francisco Giants
160,160,1514,1420,745,272,35,165,1192,456,16,1418,48,.259,5466,.319,.413,.732,35,120,.774,.226,104,22792,4.28,1416.0,78,82,42,65,92,23,674,1.32,6053,4248,160,2,13,14617,.640,48,4,52,9,2255,1.07,.488,16.10,158,2.61,7.58,2.90,9.01,4.74,1.05,5,25,53,St. Louis Cardinals
160,160,1318,1382,665,220,13,200,1396,467,11,1251,67,.236,5303,.304,.395,.699,39,150,.794,.206,127,22658,3.87,1415.1,77,83,35,64,87,29,609,1.21,5885,4246,160,1,11,14761,.650,67,6,33,15,2097,0.95,.481,16.01,159,2.99,8.88,2.97,7.96,4.23,1.27,3,12,33,Tampa Bay Rays
160,160,1310,1505,593,226,15,169,1327,456,23,1218,48,.230,5307,.295,.373,.668,25,121,.829,.171,109,22556,3.45,1425.1,81,79,37,65,80,28,546,1.17,5865,4276,160,2,14,14624,.650,48,4,43,9,1981,0.87,.506,15.83,158,2.91,8.38,2.88,7.69,3.74,1.07,1,19,34,Texas Rangers
160,160,1218,1511,716,252,14,208,1404,509,25,1297,72,.241,5378,.313,.409,.722,34,107,.759,.241,95,23382,4.21,1420.0,92,68,42,65,95,23,664,1.27,6013,4260,160,2,8,14953,.640,72,9,32,8,2201,0.81,.575,16.47,158,2.76,8.90,3.23,8.22,4.54,1.32,2,13,39,Toronto Blue Jays
160,160,1181,1591,771,275,13,193,1348,457,19,1402,69,.258,5443,.320,.419,.739,38,134,.779,.221,79,23619,4.61,1408.0,69,91,28,52,93,24,721,1.32,6049,4224,160,1,9,15254,.650,69,10,47,12,2282,0.74,.431,16.77,159,2.95,8.62,2.92,8.96,4.93,1.23,1,20,59,Minnesota Twins
160,160,1325,1374,642,246,16,174,1444,429,9,1326,52,.245,5419,.304,.392,.696,40,98,.710,.290,84,22972,3.81,1421.1,95,65,47,74,83,27,601,1.23,5950,4264,160,2,14,14922,.650,52,4,36,15,2126,0.96,.594,16.16,158,3.37,9.14,2.72,8.40,4.07,1.10,0,15,35,Philadelphia Phillies
160,160,1310,1410,730,243,23,196,1398,523,20,1332,69,.247,5394,.319,.410,.729,37,150,.802,.198,86,23689,4.39,1420.0,75,85,33,54,72,21,692,1.31,6042,4260,160,1,8,15117,.640,69,8,40,18,2209,0.93,.469,16.68,159,2.67,8.86,3.31,8.44,4.63,1.24,0,15,41,Atlanta Braves
160,160,1207,1595,736,286,23,186,1261,591,29,1326,72,.249,5332,.329,.416,.745,31,145,.824,.176,115,23611,4.28,1399.0,59,101,25,48,72,23,666,1.37,6058,4197,160,0,8,14762,.630,72,10,48,18,2216,0.76,.369,16.88,160,2.13,8.11,3.80,8.53,4.73,1.20,6,12,45,Chicago White Sox
160,160,1382,1525,793,277,23,198,1268,494,17,1363,71,.249,5479,.316,.416,.732,24,188,.887,.113,88,23637,4.62,1425.1,78,82,40,62,85,22,732,1.30,6107,4276,160,0,10,15192,.640,71,9,62,3,2280,0.91,.488,16.58,160,2.57,8.01,3.12,8.61,5.01,1.25,4,9,50,Miami Marlins
160,160,1350,1397,682,243,22,172,1422,552,12,1231,55,.230,5353,.307,.380,.687,25,102,.803,.197,91,23511,3.94,1421.2,92,68,42,63,101,21,622,1.25,6012,4265,160,0,11,14937,.640,55,9,53,16,2034,0.97,.575,16.54,160,2.58,9.00,3.49,7.79,4.32,1.09,5,13,34,New York Yankees
160,160,1255,1482,625,224,17,165,1409,525,20,1222,65,.230,5309,.305,.372,.677,29,78,.729,.271,108,23390,3.61,1424.0,96,64,44,65,104,21,571,1.23,5962,4272,160,0,12,14918,.640,65,7,33,6,1975,0.85,.600,16.43,160,2.68,8.91,3.32,7.72,3.95,1.04,4,22,37,Milwaukee Brewers
160,160,1336,1499,825,251,22,215,1265,615,44,1411,50,.260,5434,.337,.433,.770,28,120,.811,.189,139,23830,4.87,1413.1,72,88,38,72,82,34,765,1.43,6178,4240,160,0,8,15138,.640,50,10,63,8,2351,0.89,.450,16.86,160,2.06,8.06,3.92,8.99,5.25,1.37,2,18,59,Los Angeles Angels
160,160,1393,1507,768,312,29,192,1272,494,20,1385,56,.252,5500,.318,.424,.742,24,107,.817,.183,110,23535,4.44,1428.0,80,80,42,71,89,29,705,1.32,6109,4284,160,0,9,14917,.630,56,8,31,9,2331,0.92,.500,16.48,160,2.57,8.02,3.11,8.73,4.84,1.21,2,20,37,Arizona Diamondbacks
160,160,1336,1445,779,248,26,212,1332,517,19,1420,47,.260,5471,.326,.431,.757,28,103,.786,.214,109,23581,4.60,1416.2,75,85,38,58,105,20,724,1.37,6100,4250,160,1,7,15130,.640,47,8,63,12,2356,0.92,.469,16.65,159,2.58,8.46,3.28,9.02,4.95,1.35,3,20,42,Baltimore Orioles
160,160,1400,1414,671,215,9,163,1341,523,17,1318,73,.243,5417,.316,.377,.693,42,123,.745,.255,113,23348,3.72,1430.1,88,72,44,72,84,28,591,1.29,6078,4291,160,2,11,15047,.640,73,5,53,5,2040,0.99,.550,16.32,158,2.56,8.44,3.29,8.29,4.22,1.03,9,14,41,Boston Red Sox
160,160,1258,1608,646,220,22,200,1242,401,9,1271,53,.239,5318,.297,.401,.698,34,78,.696,.304,101,22290,3.82,1417.0,90,70,43,63,108,20,602,1.18,5835,4251,160,0,14,14637,.660,53,1,29,26,2135,0.78,.563,15.73,160,3.10,7.89,2.55,8.07,4.10,1.27,2,20,41,Chicago Cubs
160,160,1240,1558,673,278,18,188,1361,485,13,1246,63,.234,5334,.303,.398,.701,35,112,.762,.238,82,23461,3.86,1418.0,82,78,40,62,102,22,608,1.22,5957,4254,160,4,9,15073,.640,63,2,45,10,2124,0.80,.513,16.55,156,2.81,8.64,3.08,7.91,4.27,1.19,4,26,45,Cincinnati Reds
160,160,1264,1498,639,242,18,167,1360,525,19,1278,51,.239,5343,.311,.385,.696,41,107,.723,.277,98,23516,3.70,1423.0,86,74,47,69,112,22,585,1.27,5977,4269,160,2,16,15018,.640,51,9,43,16,2057,0.84,.538,16.53,158,2.59,8.60,3.32,8.08,4.04,1.06,1,18,39,Cleveland Guardians
160,160,1409,1526,1013,327,31,248,1080,549,19,1662,72,.297,5603,.363,.499,.862,31,131,.809,.191,131,23740,6.00,1391.1,43,117,29,54,61,25,927,1.59,6303,4174,160,0,3,15000,.630,72,7,60,7,2795,0.92,.269,17.06,160,1.97,6.99,3.55,10.75,6.55,1.60,5,15,59,Colorado Rockies
160,160,1365,1407,686,243,21,185,1354,479,14,1295,59,.241,5363,.309,.398,.707,36,81,.692,.308,113,23042,3.96,1419.1,86,74,39,61,74,22,625,1.25,5963,4258,160,1,17,14856,.640,59,4,50,10,2135,0.97,.538,16.23,159,2.83,8.59,3.04,8.21,4.35,1.17,4,22,36,Detroit Tigers
160,160,1218,1458,662,241,16,198,1484,501,7,1248,58,.233,5345,.304,.396,.700,30,156,.839,.161,88,23244,3.89,1424.0,85,75,45,62,89,17,616,1.23,5971,4272,160,3,12,14809,.640,58,4,38,10,2115,0.84,.531,16.32,157,2.96,9.38,3.17,7.89,4.18,1.25,4,23,40,Houston Astros
160,160,1352,1511,633,252,26,170,1250,472,17,1295,44,.241,5365,.307,.393,.700,23,47,.671,.329,115,22997,3.76,1418.2,80,80,46,66,86,20,592,1.25,5925,4256,160,0,10,14708,.640,44,3,53,16,2109,0.89,.500,16.21,160,2.65,7.93,2.99,8.22,4.02,1.08,1,17,25,Kansas City Royals
160,160,1272,1397,679,249,24,174,1476,559,33,1237,65,.233,5313,.311,.387,.698,39,109,.736,.264,85,23665,3.98,1423.0,91,69,44,71,128,27,629,1.26,6006,4269,160,0,10,15025,.630,65,5,70,11,2056,0.91,.569,16.63,160,2.64,9.34,3.54,7.82,4.29,1.10,0,21,48,Los Angeles Dodgers
160,160,1345,1514,886,266,29,209,1228,562,6,1470,89,.268,5481,.343,.442,.785,39,106,.731,.269,113,24170,5.33,1405.1,65,95,36,56,75,20,833,1.45,6210,4216,160,0,9,15301,.630,89,5,67,8,2421,0.89,.406,17.20,160,2.19,7.86,3.60,9.41,5.67,1.34,2,19,57,Washington Nationals
160,160,1417,1328,711,255,24,149,1376,550,6,1328,78,.246,5389,.323,.386,.709,39,77,.664,.336,100,23903,4.05,1415.0,82,78,40,68,99,28,637,1.33,6084,4245,160,1,8,15206,.640,78,4,61,7,2078,1.07,.513,16.89,159,2.50,8.75,3.50,8.45,4.52,0.95,7,16,44,New York Mets
