gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
149,149,1084,1540,760,268,18,207,1232,523,23,1278,77,.252,5068,.328,.435,.763,27,120,.816,.184,85,22797,4.78,1322.1,69,80,31,50,57,19,702,1.36,5736,3967,149,0,10,14278,.630,77,7,27,5,2203,0.70,.463,17.24,149,2.36,8.39,3.56,8.70,5.17,1.41,2,15,51,Athletics
150,150,1234,1413,609,269,20,140,1196,437,17,1175,69,.237,4961,.305,.384,.689,28,101,.783,.217,93,21413,3.88,1318.2,65,84,33,57,66,24,568,1.22,5525,3956,150,1,17,13873,.650,69,1,40,5,1904,0.87,.436,16.24,148,2.74,8.16,2.98,8.02,4.16,0.96,1,18,39,Pittsburgh Pirates
149,149,1111,1438,572,188,15,159,1299,483,21,1101,59,.225,4889,.300,.367,.667,25,99,.798,.202,91,21457,3.62,1317.0,81,68,45,61,94,16,530,1.20,5494,3951,149,2,16,13734,.640,59,5,37,8,1796,0.77,.544,16.29,147,2.69,8.88,3.30,7.52,3.91,1.09,3,19,41,San Diego Padres
149,149,1260,1372,652,230,16,177,1297,430,26,1240,68,.243,5098,.308,.399,.707,26,114,.814,.186,100,21806,3.92,1346.2,81,68,40,64,85,24,587,1.24,5669,4040,149,0,9,14210,.650,68,3,49,4,2033,0.92,.544,16.19,149,3.02,8.67,2.87,8.29,4.36,1.18,2,25,46,Seattle Mariners
148,148,1325,1234,619,261,19,127,1247,464,15,1232,62,.247,4981,.317,.384,.701,35,87,.713,.287,100,21515,3.80,1310.2,75,73,36,55,79,19,553,1.29,5565,3932,148,1,6,13879,.650,62,7,46,10,1912,1.07,.507,16.42,147,2.69,8.56,3.19,8.46,4.25,0.87,1,19,38,San Francisco Giants
149,149,1405,1328,692,254,32,152,1100,425,15,1315,44,.259,5076,.319,.412,.731,34,112,.767,.233,101,21122,4.30,1318.0,72,77,38,59,82,21,629,1.32,5622,3954,149,2,12,13561,.640,44,4,48,9,2089,1.06,.483,16.03,147,2.59,7.51,2.90,8.98,4.73,1.04,5,24,48,St. Louis Cardinals
148,148,1210,1276,614,205,12,190,1300,429,11,1159,63,.236,4910,.304,.399,.703,38,141,.788,.212,113,20913,3.90,1309.1,73,75,34,59,81,25,567,1.21,5441,3928,148,1,10,13607,.650,63,6,27,14,1958,0.95,.493,15.97,147,3.03,8.94,2.95,7.97,4.22,1.31,3,9,27,Tampa Bay Rays
149,149,1224,1395,544,206,14,157,1234,427,21,1125,45,.228,4930,.294,.371,.665,21,105,.833,.167,105,20977,3.41,1326.1,79,70,36,63,78,27,503,1.17,5451,3979,149,2,14,13594,.650,45,4,39,7,1830,0.88,.530,15.82,147,2.89,8.37,2.90,7.63,3.69,1.07,1,17,31,Texas Rangers
148,148,1106,1410,661,227,13,195,1310,469,24,1185,69,.239,4960,.311,.408,.719,33,101,.754,.246,88,21623,4.17,1314.0,86,62,39,62,88,23,609,1.26,5551,3942,148,2,8,13810,.640,69,7,31,8,2023,0.78,.581,16.46,146,2.79,8.97,3.21,8.12,4.53,1.34,2,12,39,Toronto Blue Jays
148,148,1101,1470,715,253,13,179,1239,424,16,1310,64,.260,5048,.322,.421,.743,34,119,.778,.222,74,21914,4.60,1302.0,65,83,27,51,89,24,666,1.33,5609,3906,148,1,7,14154,.650,64,9,39,10,2126,0.75,.439,16.83,147,2.92,8.56,2.93,9.06,4.94,1.24,1,19,53,Minnesota Twins
