gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
145,145,1053,1499,745,259,17,203,1198,508,22,1246,75,.253,4930,.329,.436,.765,26,114,.814,.186,83,22200,4.81,1286.1,66,79,30,48,53,18,687,1.36,5581,3859,145,0,9,13907,.630,75,7,27,5,2148,0.70,.455,17.26,145,2.36,8.38,3.55,8.72,5.21,1.42,2,15,51,Athletics
144,144,1198,1365,591,263,20,137,1141,418,14,1139,68,.238,4789,.306,.387,.693,26,97,.789,.211,90,20697,3.91,1270.2,64,80,33,55,64,22,552,1.23,5330,3812,144,1,17,13419,.650,68,1,39,5,1853,0.88,.444,16.29,143,2.73,8.08,2.96,8.07,4.19,0.97,1,17,37,Pittsburgh Pirates
144,144,1068,1400,559,184,15,154,1245,474,20,1068,58,.226,4723,.302,.369,.671,25,95,.792,.208,90,20773,3.66,1272.0,79,65,44,59,91,15,517,1.21,5316,3816,144,2,15,13271,.640,58,5,36,8,1744,0.76,.549,16.33,142,2.63,8.81,3.35,7.56,3.96,1.09,3,17,41,San Diego Padres
144,144,1210,1338,637,224,16,172,1230,422,24,1201,64,.245,4912,.310,.402,.712,26,108,.806,.194,96,20982,4.00,1294.2,76,68,37,60,79,23,575,1.25,5467,3884,144,0,9,13672,.650,64,3,47,4,1973,0.90,.528,16.21,144,2.91,8.55,2.93,8.35,4.43,1.20,2,22,45,Seattle Mariners
144,144,1287,1195,597,252,19,124,1219,446,12,1192,59,.246,4840,.315,.383,.698,34,84,.712,.288,97,20856,3.75,1273.2,73,71,35,54,76,19,531,1.29,5399,3821,144,1,6,13456,.650,59,7,44,9,1854,1.08,.507,16.37,143,2.73,8.61,3.15,8.42,4.22,0.88,1,18,35,San Francisco Giants
145,145,1368,1286,666,248,32,148,1070,405,13,1275,42,.258,4934,.318,.412,.730,31,111,.782,.218,98,20450,4.27,1280.2,72,73,38,58,82,20,608,1.31,5451,3842,145,2,12,13157,.640,42,4,47,8,2031,1.06,.497,15.97,143,2.64,7.52,2.85,8.96,4.68,1.04,5,23,42,St. Louis Cardinals
143,143,1177,1238,589,195,9,185,1247,411,10,1119,60,.236,4746,.303,.398,.701,37,137,.787,.213,111,20170,3.85,1267.1,71,72,32,56,79,24,542,1.21,5256,3802,143,1,10,13126,.650,60,6,24,13,1887,0.95,.497,15.92,142,3.03,8.86,2.92,7.95,4.18,1.31,3,9,27,Tampa Bay Rays
145,145,1199,1348,532,202,14,152,1201,421,21,1087,44,.227,4789,.294,.370,.664,21,101,.828,.172,103,20391,3.43,1290.1,75,70,33,60,72,27,492,1.17,5301,3871,145,2,14,13200,.650,44,4,39,6,1773,0.89,.517,15.80,143,2.85,8.38,2.94,7.58,3.71,1.06,1,17,29,Texas Rangers
143,143,1060,1363,650,220,13,191,1270,453,24,1155,68,.241,4797,.313,.412,.725,32,96,.750,.250,84,20933,4.24,1268.0,82,61,39,62,86,23,598,1.27,5371,3804,143,1,7,13379,.640,68,7,29,8,1974,0.78,.573,16.51,142,2.80,9.01,3.22,8.20,4.61,1.36,2,12,39,Toronto Blue Jays
144,144,1065,1433,686,248,12,173,1209,410,15,1269,62,.259,4907,.321,.420,.741,34,112,.767,.233,72,21266,4.55,1267.0,64,80,27,50,87,23,640,1.33,5449,3801,144,1,7,13748,.650,62,9,39,10,2060,0.74,.444,16.78,143,2.95,8.59,2.91,9.01,4.87,1.23,1,17,52,Minnesota Twins
