gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
96,96,711,954,528,171,15,150,813,372,12,883,45,.266,3318,.345,.462,.807,24,52,.684,.316,55,14724,5.20,853.0,41,55,24,42,56,18,493,1.47,3779,2559,96,1,5,9274,.630,45,3,21,11,1534,0.75,.427,17.26,95,2.19,8.58,3.92,9.32,5.57,1.58,1,8,35,Athletics
97,97,770,887,472,183,8,103,883,355,12,787,56,.239,3295,.321,.393,.714,19,58,.753,.247,65,14644,4.32,866.2,50,47,19,36,45,17,416,1.32,3742,2600,97,0,6,9355,.640,56,4,33,5,1295,0.87,.515,16.90,97,2.49,9.17,3.69,8.17,4.90,1.07,4,9,23,Pittsburgh Pirates
96,96,797,864,422,140,13,106,778,343,10,791,40,.247,3200,.326,.398,.724,30,59,.663,.337,69,14209,4.23,848.2,48,48,29,40,59,11,399,1.34,3614,2546,96,0,7,8983,.630,40,3,27,6,1275,0.92,.500,16.74,96,2.27,8.25,3.64,8.39,4.48,1.12,1,11,19,San Diego Padres
97,97,763,899,376,157,9,90,825,242,8,771,41,.240,3213,.299,.378,.677,20,62,.756,.244,70,13638,3.61,857.1,48,49,22,37,53,15,344,1.18,3543,2572,97,1,7,8992,.660,41,3,22,11,1216,0.85,.495,15.91,96,3.41,8.66,2.54,8.09,3.95,0.94,2,16,29,Seattle Mariners
96,96,888,835,459,152,17,98,732,361,9,797,35,.248,3208,.328,.398,.726,23,84,.785,.215,73,14229,4.46,846.2,41,55,19,31,47,12,420,1.37,3651,2540,96,1,6,8825,.620,35,3,34,5,1277,1.06,.427,16.81,95,2.03,7.78,3.84,8.47,4.88,1.04,3,14,30,San Francisco Giants
95,95,868,873,423,160,7,94,715,318,6,809,48,.251,3227,.324,.392,.716,17,67,.798,.202,76,14033,4.13,848.2,50,45,29,44,62,15,389,1.33,3635,2546,95,1,5,8799,.630,48,2,41,7,1265,0.99,.526,16.54,94,2.25,7.58,3.37,8.58,4.49,1.00,4,10,28,St. Louis Cardinals
94,94,767,932,393,146,9,118,762,252,19,732,32,.233,3148,.293,.397,.690,21,85,.802,.198,53,13148,3.80,839.0,56,38,37,50,74,13,354,1.17,3478,2517,94,0,6,8605,.650,32,3,29,4,1250,0.82,.596,15.67,94,3.02,8.17,2.70,7.85,4.22,1.27,1,14,30,Tampa Bay Rays
96,96,745,918,414,136,14,118,817,276,14,779,37,.241,3231,.307,.401,.708,15,62,.805,.195,52,13745,4.13,843.1,49,47,28,39,47,11,387,1.25,3574,2530,96,0,8,8898,.650,37,1,32,2,1297,0.81,.510,16.30,96,2.96,8.72,2.95,8.31,4.42,1.26,2,10,18,Texas Rangers
96,96,792,836,427,129,7,106,849,344,16,766,26,.239,3202,.316,.383,.699,28,88,.759,.241,55,14325,4.13,849.2,45,51,29,42,62,13,390,1.31,3615,2549,96,0,6,9145,.640,26,5,29,5,1227,0.95,.469,16.86,96,2.47,8.99,3.64,8.11,4.52,1.12,2,16,25,Toronto Blue Jays
97,97,738,971,485,169,11,115,804,349,7,827,49,.251,3291,.329,.414,.743,15,86,.851,.149,59,14517,4.62,856.1,48,49,27,39,63,12,440,1.37,3741,2569,97,1,2,9207,.630,49,6,26,5,1363,0.76,.495,16.95,96,2.30,8.45,3.67,8.69,5.10,1.21,3,19,30,Minnesota Twins
