gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
95,95,803,855,477,194,14,125,806,307,15,820,42,.252,3254,.323,.435,.758,17,64,.790,65,14013,4.63,845.2,46,49,27,44,53,17,435,1.33,3634,2537,95,0,6,8862,.630,42,8,16,9,1417,0.94,.484,16.57,95,2.63,8.58,3.27,8.73,5.08,1.33,1,10,20,Arizona Diamondbacks
93,93,772,837,466,161,17,127,770,299,8,850,30,.266,3195,.332,.446,.778,12,68,.850,60,13831,4.84,819.1,43,50,23,35,69,12,441,1.40,3560,2458,93,0,3,8807,.640,30,3,38,9,1426,0.92,.462,16.88,93,2.58,8.46,3.28,9.34,5.12,1.40,2,9,25,Baltimore Orioles
96,96,853,839,429,125,4,91,803,324,12,805,41,.247,3262,.320,.371,.691,27,81,.750,73,14127,3.86,860.2,51,45,25,43,50,18,369,1.31,3670,2582,96,1,6,9063,.640,41,3,24,2,1211,1.02,.531,16.41,95,2.48,8.40,3.39,8.42,4.49,0.95,5,11,27,Boston Red Sox
94,94,737,977,390,134,12,115,703,256,7,785,32,.248,3167,.308,.407,.715,23,50,.685,69,13358,3.89,837.2,55,39,21,31,58,10,362,1.24,3492,2513,94,0,10,8738,.650,32,0,18,14,1288,0.75,.585,15.95,94,2.75,7.55,2.75,8.43,4.19,1.24,2,11,24,Chicago Cubs
95,95,727,969,405,171,8,113,765,297,8,746,39,.236,3165,.307,.402,.709,21,74,.779,47,13925,3.94,839.2,48,47,22,33,56,11,368,1.24,3545,2519,95,2,5,8912,.640,39,2,26,7,1272,0.75,.505,16.58,93,2.58,8.20,3.18,8.00,4.34,1.21,2,16,26,Cincinnati Reds
93,93,717,884,391,136,7,98,782,349,13,764,32,.246,3107,.326,.389,.715,26,72,.735,55,13955,3.93,824.1,44,49,26,37,67,11,360,1.35,3529,2473,93,1,9,8824,.630,32,6,29,10,1208,0.81,.473,16.93,92,2.24,8.54,3.81,8.34,4.27,1.07,1,12,28,Cleveland Guardians
94,94,875,875,581,192,19,127,625,326,12,967,27,.294,3292,.358,.479,.837,24,86,.782,79,13916,5.59,822.0,22,72,17,33,37,16,511,1.57,3698,2466,94,0,0,8773,.630,27,5,44,5,1578,1.00,.234,16.93,94,1.92,6.84,3.57,10.59,6.36,1.39,3,12,38,Colorado Rockies
95,95,819,838,372,123,11,97,800,272,9,748,38,.236,3169,.302,.374,.676,19,48,.716,69,13580,3.53,845.1,59,36,27,39,50,12,332,1.21,3517,2536,95,1,10,8799,.650,38,1,25,6,1184,0.98,.621,16.06,94,2.94,8.52,2.90,7.96,3.96,1.03,2,11,25,Detroit Tigers
94,94,688,847,353,147,9,105,901,276,5,699,35,.225,3103,.294,.380,.674,14,99,.876,52,13429,3.62,833.2,55,39,30,39,60,9,335,1.17,3449,2501,94,3,9,8628,.640,35,1,22,5,1179,0.81,.585,16.11,91,3.26,9.73,2.98,7.55,3.81,1.13,3,13,19,Houston Astros
95,95,792,889,351,144,13,97,774,280,10,746,27,.235,3174,.301,.380,.681,16,20,.556,65,13564,3.51,844.0,46,49,28,39,49,11,329,1.22,3509,2532,95,0,8,8720,.640,27,2,36,6,1207,0.89,.484,16.07,95,2.76,8.25,2.99,7.95,3.74,1.03,1,11,16,Kansas City Royals
95,95,779,842,446,157,18,122,831,331,18,790,44,.246,3205,.323,.421,.744,24,69,.742,59,14142,4.36,846.1,56,39,28,41,73,13,410,1.32,3617,2539,95,0,3,8966,.630,44,3,38,8,1349,0.93,.589,16.71,95,2.51,8.84,3.52,8.40,4.74,1.30,0,11,26,Los Angeles Dodgers
94,94,763,916,505,153,24,116,731,312,3,848,56,.263,3219,.336,.434,.770,25,66,.725,56,14056,5.19,827.0,38,56,19,32,38,13,477,1.40,3626,2481,94,0,6,8957,.640,56,3,41,4,1397,0.83,.404,17.00,94,2.34,7.96,3.40,9.23,5.50,1.26,0,11,28,Washington Nationals
95,95,837,803,377,140,14,83,812,345,5,754,35,.238,3171,.317,.369,.686,24,42,.636,64,14168,3.59,843.0,54,41,27,44,60,17,336,1.30,3589,2529,95,1,7,8934,.630,35,4,35,5,1171,1.04,.568,16.81,94,2.35,8.67,3.68,8.05,4.02,0.89,3,9,26,New York Mets
