gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
96,96,755,976,424,178,18,105,687,351,15,805,54,.253,3188,.334,.418,.752,19,79,.806,72,13932,4.15,833.2,32,64,12,28,43,16,384,1.39,3630,2501,96,0,5,8692,.620,54,3,26,12,1334,0.77,.333,16.71,96,1.96,7.42,3.79,8.69,4.58,1.13,2,7,28,Chicago White Sox
94,94,808,890,462,159,17,103,741,303,10,816,41,.254,3217,.323,.410,.733,15,119,.888,54,13920,4.62,836.0,43,51,22,36,50,14,429,1.34,3601,2508,94,0,6,8855,.640,41,5,30,2,1318,0.91,.457,16.65,94,2.45,7.98,3.26,8.78,4.97,1.11,2,6,32,Miami Marlins
95,95,782,827,386,129,11,102,851,316,6,702,33,.224,3137,.300,.369,.669,17,62,.785,55,13702,3.82,840.2,53,42,25,35,54,10,357,1.21,3515,2522,95,0,10,8683,.630,33,3,28,12,1159,0.95,.558,16.30,95,2.69,9.11,3.38,7.52,4.13,1.09,4,9,16,New York Yankees
95,95,735,905,375,127,11,101,822,320,14,743,33,.235,3168,.309,.377,.686,21,51,.708,57,14041,3.69,844.1,55,40,25,37,63,12,346,1.26,3560,2533,95,0,8,8931,.640,33,5,21,4,1195,0.81,.579,16.63,95,2.57,8.76,3.41,7.92,4.00,1.08,2,14,23,Milwaukee Brewers
95,95,812,879,475,140,11,122,744,367,34,859,27,.264,3254,.341,.426,.767,16,68,.810,90,14247,4.67,844.0,47,48,22,44,53,22,438,1.45,3689,2532,95,0,5,9075,.640,27,6,32,3,1387,0.92,.495,16.88,95,2.03,7.93,3.91,9.16,5.07,1.30,1,10,30,Los Angeles Angels
96,96,814,861,487,197,14,126,812,309,15,835,42,.254,3291,.324,.437,.761,18,64,.780,65,14155,4.69,853.2,46,50,27,44,53,17,445,1.34,3674,2561,96,0,6,8955,.630,42,8,16,9,1438,0.95,.479,16.58,96,2.63,8.56,3.26,8.80,5.13,1.33,1,10,21,Arizona Diamondbacks
94,94,780,847,472,163,17,128,778,301,8,859,31,.266,3230,.332,.446,.778,13,69,.841,60,13968,4.86,828.1,43,51,23,35,69,12,447,1.40,3598,2485,94,0,3,8901,.640,31,3,39,9,1440,0.92,.457,16.86,94,2.58,8.45,3.27,9.33,5.13,1.39,2,9,25,Baltimore Orioles
97,97,864,846,429,125,4,91,812,324,12,808,41,.245,3292,.318,.369,.687,27,81,.750,73,14227,3.82,869.2,52,45,25,43,50,18,369,1.30,3700,2609,97,2,7,9135,.640,41,3,24,2,1214,1.02,.536,16.36,95,2.51,8.40,3.35,8.36,4.44,0.94,5,11,27,Boston Red Sox
95,95,745,988,392,137,12,116,710,256,7,791,33,.247,3199,.308,.406,.714,23,50,.685,70,13466,3.87,846.2,56,39,22,32,58,10,364,1.24,3525,2540,95,0,10,8816,.650,33,0,18,14,1300,0.75,.589,15.90,95,2.77,7.55,2.72,8.41,4.17,1.23,2,11,24,Chicago Cubs
96,96,736,974,408,172,9,114,776,299,8,754,39,.236,3198,.307,.402,.709,21,74,.779,49,14055,3.93,848.2,49,47,22,33,56,11,371,1.24,3580,2546,96,2,5,8995,.640,39,2,26,7,1286,0.76,.510,16.56,94,2.60,8.23,3.17,8.00,4.33,1.21,2,16,26,Cincinnati Reds
94,94,723,892,393,136,7,98,793,351,13,769,32,.245,3137,.325,.387,.712,26,74,.740,57,14090,3.91,833.1,45,49,26,37,69,11,362,1.34,3561,2500,94,1,9,8915,.630,32,6,29,10,1213,0.81,.479,16.91,93,2.26,8.56,3.79,8.31,4.24,1.06,1,12,28,Cleveland Guardians
95,95,889,881,585,193,20,128,627,328,12,978,28,.294,3324,.359,.480,.839,24,87,.784,82,14045,5.57,830.0,22,73,17,34,40,17,514,1.57,3734,2490,95,0,0,8856,.630,28,5,44,5,1595,1.01,.232,16.92,95,1.91,6.80,3.56,10.60,6.34,1.39,3,12,39,Colorado Rockies
96,96,826,847,387,128,11,100,810,276,9,767,39,.239,3213,.304,.379,.683,20,50,.714,69,13788,3.66,854.1,59,37,27,39,50,12,347,1.22,3567,2563,96,1,10,8938,.650,39,1,26,6,1217,0.98,.615,16.14,95,2.93,8.53,2.91,8.08,4.08,1.05,2,11,26,Detroit Tigers
95,95,699,851,357,149,9,107,920,276,5,707,36,.225,3145,.293,.380,.673,14,102,.879,52,13607,3.59,844.2,56,39,30,40,62,10,337,1.16,3492,2534,95,3,9,8751,.640,36,1,23,5,1195,0.82,.589,16.11,92,3.33,9.80,2.94,7.53,3.80,1.14,3,13,19,Houston Astros
96,96,796,901,354,146,13,98,785,281,10,752,27,.234,3207,.300,.380,.680,16,21,.568,65,13696,3.50,853.0,46,50,28,39,49,11,332,1.21,3543,2559,96,0,8,8805,.640,27,2,36,6,1218,0.88,.479,16.06,96,2.79,8.28,2.96,7.93,3.74,1.03,1,11,16,Kansas City Royals
96,96,784,855,447,157,18,122,840,335,18,793,44,.245,3234,.322,.418,.740,24,69,.742,59,14252,4.32,855.1,57,39,29,42,74,13,411,1.32,3651,2566,96,0,3,9037,.630,44,3,38,8,1352,0.92,.594,16.66,96,2.51,8.84,3.52,8.34,4.70,1.28,0,11,27,Los Angeles Dodgers
95,95,773,926,511,156,24,116,733,315,4,857,57,.264,3250,.337,.434,.771,26,66,.717,58,14168,5.20,835.1,38,57,19,33,39,14,483,1.40,3661,2506,95,0,6,9024,.640,57,3,41,4,1409,0.83,.400,16.96,95,2.33,7.90,3.39,9.23,5.51,1.25,0,11,28,Washington Nationals
96,96,845,815,378,143,14,83,818,347,5,758,36,.237,3201,.316,.368,.684,25,42,.627,64,14311,3.56,852.0,55,41,28,45,62,17,337,1.30,3622,2556,96,1,7,9024,.630,36,4,35,5,1178,1.04,.573,16.80,95,2.36,8.64,3.67,8.01,3.99,0.88,3,9,26,New York Mets
