gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
148,148,1222,1252,587,226,14,154,1352,401,8,1221,49,.244,5007,.305,.387,.692,37,92,.713,.287,80,21249,3.77,1313.1,88,60,42,65,73,23,550,1.24,5497,3940,148,2,13,13797,.650,49,4,31,15,1937,0.98,.595,16.18,146,3.37,9.26,2.75,8.37,4.02,1.06,0,13,27,Philadelphia Phillies
147,147,1215,1293,683,230,21,181,1269,490,20,1222,65,.247,4946,.321,.412,.733,35,141,.801,.199,76,21793,4.46,1302.0,65,82,29,49,60,20,645,1.31,5554,3906,147,1,7,13893,.640,65,7,37,17,2037,0.94,.442,16.74,146,2.59,8.77,3.39,8.45,4.72,1.25,0,15,38,Atlanta Braves
148,148,1135,1480,677,267,21,168,1150,546,25,1217,70,.247,4925,.328,.412,.740,29,129,.816,.184,107,21820,4.22,1295.1,57,91,23,44,66,21,608,1.36,5604,3886,148,0,8,13607,.620,70,9,39,16,2030,0.77,.385,16.85,148,2.11,7.99,3.79,8.46,4.70,1.17,6,12,45,Chicago White Sox
148,148,1260,1412,743,264,23,177,1167,460,14,1268,68,.251,5052,.319,.417,.736,21,180,.896,.104,83,21862,4.73,1312.1,69,79,35,55,79,20,690,1.32,5639,3937,148,0,10,14027,.640,68,9,54,3,2109,0.89,.466,16.66,148,2.54,8.00,3.15,8.70,5.10,1.21,4,9,46,Miami Marlins
147,147,1245,1278,636,226,21,159,1305,515,12,1138,53,.231,4926,.309,.382,.691,24,88,.786,.214,86,21711,3.99,1306.2,82,65,39,60,90,21,579,1.27,5539,3920,147,0,10,13776,.630,53,9,51,16,1883,0.97,.558,16.62,147,2.53,8.99,3.55,7.84,4.38,1.10,5,11,29,New York Yankees
148,148,1161,1371,578,210,17,152,1299,488,17,1133,57,.231,4913,.306,.373,.679,26,72,.735,.265,99,21669,3.62,1315.2,90,58,42,61,100,19,529,1.23,5511,3947,148,0,12,13816,.640,57,6,32,6,1833,0.85,.608,16.47,148,2.66,8.89,3.34,7.75,3.95,1.04,2,17,34,Milwaukee Brewers
148,148,1247,1391,754,219,20,207,1167,570,44,1308,46,.259,5044,.337,.434,.771,24,107,.817,.183,132,22064,4.78,1312.1,69,79,35,68,78,33,697,1.43,5731,3937,148,0,7,14041,.640,46,10,58,7,2188,0.90,.466,16.81,148,2.05,8.00,3.91,8.97,5.17,1.42,2,17,52,Los Angeles Angels
148,148,1300,1369,714,297,27,177,1168,459,19,1283,54,.253,5067,.320,.427,.747,23,100,.813,.187,103,21683,4.51,1316.0,73,75,40,68,82,28,659,1.32,5635,3948,148,0,9,13753,.630,54,8,29,9,2165,0.95,.493,16.48,148,2.54,7.99,3.14,8.77,4.88,1.21,2,20,33,Arizona Diamondbacks
147,147,1253,1323,713,228,26,197,1209,475,16,1307,43,.260,5033,.326,.433,.759,25,97,.795,.205,93,21638,4.59,1301.0,69,78,34,53,95,19,663,1.37,5612,3903,147,1,6,13885,.640,43,7,55,10,2178,0.95,.469,16.63,146,2.55,8.36,3.29,9.04,4.93,1.36,2,20,39,Baltimore Orioles
148,148,1297,1314,623,198,8,151,1226,483,17,1226,69,.245,5010,.318,.378,.696,40,118,.747,.253,106,21547,3.73,1323.1,81,67,41,67,78,26,549,1.29,5624,3970,148,2,11,13874,.640,69,5,49,3,1893,0.99,.547,16.28,146,2.54,8.34,3.28,8.34,4.24,1.03,9,14,38,Boston Red Sox
147,147,1162,1485,597,205,20,180,1125,372,9,1177,49,.241,4888,.299,.401,.700,33,70,.680,.320,99,20488,3.86,1304.0,84,63,39,56,103,17,559,1.19,5372,3912,147,0,13,13435,.660,49,1,28,23,1962,0.78,.571,15.71,147,3.02,7.76,2.57,8.12,4.12,1.24,2,20,41,Chicago Cubs
147,147,1133,1444,627,253,18,174,1244,456,13,1154,57,.235,4907,.305,.400,.705,31,103,.769,.231,77,21585,3.91,1302.0,74,73,35,56,91,21,565,1.24,5492,3906,147,3,7,13853,.640,57,2,42,8,1965,0.78,.503,16.58,144,2.73,8.60,3.15,7.98,4.33,1.20,4,24,44,Cincinnati Reds
147,147,1173,1392,608,225,18,156,1216,495,18,1194,49,.243,4919,.316,.391,.707,39,103,.725,.275,92,21628,3.83,1306.0,76,71,43,62,95,19,556,1.29,5520,3918,147,2,13,13795,.640,49,9,42,16,1923,0.84,.517,16.56,145,2.46,8.38,3.41,8.23,4.19,1.08,1,18,38,Cleveland Guardians
148,148,1322,1402,935,307,30,225,997,509,18,1545,60,.297,5200,.363,.498,.861,29,123,.809,.191,123,21989,5.95,1289.1,41,107,27,51,53,24,853,1.59,5839,3868,148,0,3,13887,.630,60,7,58,7,2587,0.94,.277,17.05,148,1.96,6.96,3.55,10.78,6.53,1.57,4,14,52,Colorado Rockies
148,148,1268,1292,628,219,17,172,1249,435,13,1191,58,.241,4946,.308,.396,.704,35,75,.682,.318,108,21231,3.93,1311.2,84,64,37,56,68,19,573,1.24,5497,3935,148,1,16,13699,.650,58,1,45,10,1960,0.98,.568,16.19,147,2.87,8.57,2.98,8.17,4.31,1.18,4,20,34,Detroit Tigers
148,148,1122,1346,605,222,16,179,1392,463,7,1142,57,.231,4941,.302,.391,.693,25,145,.853,.147,79,21541,3.84,1320.0,80,68,42,58,84,16,563,1.22,5526,3960,148,3,12,13725,.640,57,4,36,9,1933,0.83,.541,16.32,145,3.01,9.49,3.16,7.79,4.13,1.22,4,22,39,Houston Astros
148,148,1243,1405,578,235,24,150,1159,440,17,1204,43,.242,4974,.308,.389,.697,21,44,.677,.323,104,21317,3.70,1313.0,74,74,44,63,78,19,540,1.25,5495,3939,148,0,10,13641,.640,43,2,48,13,1937,0.88,.500,16.24,148,2.63,7.94,3.02,8.25,3.96,1.03,1,15,22,Kansas City Royals
147,147,1176,1281,632,231,24,165,1337,498,26,1155,59,.236,4887,.312,.395,.707,36,99,.733,.267,80,21621,4.03,1303.1,82,65,39,62,109,23,584,1.27,5506,3910,147,0,8,13749,.640,59,5,66,11,1929,0.92,.558,16.59,147,2.68,9.23,3.44,7.98,4.36,1.14,0,19,43,Los Angeles Dodgers
147,147,1217,1409,803,244,27,191,1123,506,4,1338,81,.267,5016,.340,.440,.780,37,94,.718,.282,100,22034,5.30,1288.1,61,86,32,48,68,16,758,1.43,5675,3865,147,0,9,13975,.630,81,4,62,7,2209,0.86,.415,17.10,147,2.22,7.85,3.53,9.35,5.61,1.33,1,18,53,Washington Nationals
148,148,1295,1241,653,235,22,135,1271,523,6,1224,72,.246,4979,.324,.383,.707,35,66,.653,.347,91,22202,4.05,1306.0,76,72,38,63,89,25,587,1.34,5632,3918,148,1,8,14073,.630,72,4,56,6,1908,1.04,.514,17.00,147,2.43,8.76,3.60,8.43,4.50,0.93,6,12,40,New York Mets
