gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
138,138,1139,1171,559,211,13,148,1263,375,8,1150,46,.246,4683,.306,.391,.697,35,81,.698,.302,73,19869,3.83,1225.1,80,58,38,61,67,23,522,1.24,5144,3676,138,2,11,12901,.650,46,4,30,14,1831,0.97,.580,16.22,136,3.37,9.28,2.75,8.45,4.11,1.09,0,13,27,Philadelphia Phillies
138,138,1150,1213,628,223,20,167,1181,460,20,1139,58,.246,4634,.320,.411,.731,32,130,.802,.198,73,20412,4.39,1222.0,62,76,27,46,58,19,596,1.31,5201,3666,138,1,7,13025,.640,58,7,35,16,1903,0.95,.449,16.70,137,2.57,8.70,3.39,8.39,4.63,1.23,0,15,34,Atlanta Braves
138,138,1060,1386,633,253,19,155,1065,512,25,1139,69,.248,4598,.330,.412,.742,26,121,.823,.177,100,20277,4.23,1207.1,50,88,19,40,58,21,567,1.37,5236,3622,138,0,8,12659,.620,69,7,35,15,1895,0.76,.362,16.79,138,2.08,7.94,3.82,8.49,4.72,1.16,5,11,41,Chicago White Sox
138,138,1183,1308,684,243,21,160,1086,435,14,1165,65,.248,4691,.318,.411,.729,19,171,.900,.100,80,20339,4.66,1224.1,65,73,34,54,73,20,634,1.31,5246,3673,138,0,9,13024,.640,65,6,48,3,1930,0.90,.471,16.61,138,2.50,7.98,3.20,8.56,5.03,1.18,4,9,42,Miami Marlins
137,137,1150,1189,585,206,19,149,1226,477,11,1053,49,.230,4582,.308,.381,.689,23,86,.789,.211,84,20155,3.92,1217.2,76,61,35,55,83,20,530,1.26,5149,3653,137,0,10,12784,.630,49,7,41,16,1744,0.97,.555,16.55,137,2.57,9.06,3.53,7.78,4.32,1.10,5,11,25,New York Yankees
139,139,1085,1308,550,196,14,147,1212,458,17,1074,53,.232,4628,.306,.376,.682,26,70,.729,.271,91,20395,3.65,1237.2,85,54,39,58,95,19,502,1.24,5192,3713,139,0,12,13007,.640,53,5,29,6,1739,0.83,.612,16.48,139,2.65,8.81,3.33,7.81,4.00,1.07,2,17,34,Milwaukee Brewers
137,137,1155,1278,690,201,19,188,1076,522,39,1219,40,.261,4666,.338,.433,.771,21,96,.821,.179,124,20405,4.75,1213.0,64,73,32,60,72,28,640,1.44,5291,3639,137,0,7,12992,.640,40,8,52,6,2022,0.90,.467,16.82,137,2.06,7.98,3.87,9.04,5.12,1.39,1,15,47,Los Angeles Angels
139,139,1205,1295,670,281,25,167,1110,434,19,1210,52,.254,4773,.321,.428,.749,22,93,.809,.191,94,20391,4.49,1237.2,68,71,38,64,76,26,618,1.33,5308,3713,139,0,8,12937,.630,52,8,28,9,2042,0.93,.489,16.48,139,2.56,8.07,3.16,8.80,4.87,1.21,2,20,27,Arizona Diamondbacks
138,138,1166,1246,686,218,23,187,1134,442,14,1240,42,.262,4729,.328,.437,.765,24,89,.788,.212,86,20273,4.71,1218.0,62,76,32,50,88,18,638,1.38,5272,3654,138,1,6,12993,.640,42,7,50,9,2065,0.94,.449,16.64,137,2.57,8.38,3.27,9.16,5.07,1.38,2,18,39,Baltimore Orioles
139,139,1229,1228,580,184,8,140,1154,459,16,1143,67,.243,4706,.317,.375,.692,37,110,.748,.252,99,20251,3.69,1245.0,77,62,40,64,76,24,510,1.29,5288,3735,139,2,9,13025,.640,67,5,41,2,1763,1.00,.554,16.27,137,2.51,8.34,3.32,8.26,4.19,1.01,8,14,34,Boston Red Sox
138,138,1089,1398,565,197,16,169,1056,360,8,1120,46,.243,4606,.302,.403,.705,29,67,.698,.302,94,19327,3.88,1224.0,79,59,36,51,91,15,527,1.21,5071,3672,138,0,13,12662,.660,46,1,24,19,1856,0.78,.572,15.79,138,2.93,7.76,2.65,8.24,4.15,1.24,2,20,37,Chicago Cubs
138,138,1054,1366,582,238,16,157,1165,428,11,1081,53,.235,4607,.305,.395,.700,29,93,.762,.238,72,20273,3.85,1221.2,70,68,32,52,88,20,522,1.24,5151,3665,138,3,7,13005,.640,53,2,40,8,1822,0.77,.507,16.59,135,2.72,8.58,3.15,7.96,4.29,1.16,4,22,37,Cincinnati Reds
136,136,1076,1296,580,210,18,150,1128,475,18,1115,46,.244,4561,.320,.397,.717,37,96,.722,.278,81,20148,3.94,1209.0,68,68,39,57,92,18,529,1.32,5137,3627,136,1,11,12816,.640,46,9,41,15,1811,0.83,.500,16.67,135,2.37,8.40,3.54,8.30,4.32,1.12,1,16,38,Cleveland Guardians
138,138,1252,1299,877,292,30,205,918,482,17,1448,55,.298,4853,.365,.498,.863,29,118,.803,.197,117,20487,5.98,1203.1,39,99,25,47,51,22,799,1.60,5457,3610,138,0,2,12923,.630,55,7,55,7,2415,0.96,.283,17.03,138,1.90,6.87,3.60,10.83,6.56,1.53,3,14,50,Colorado Rockies
139,139,1186,1216,581,206,17,156,1182,407,13,1107,54,.239,4640,.305,.391,.696,33,67,.670,.330,99,19908,3.84,1232.2,80,59,36,54,62,18,526,1.23,5156,3698,139,1,15,12878,.650,54,1,42,8,1815,0.98,.576,16.15,138,2.90,8.63,2.97,8.08,4.24,1.14,4,19,32,Detroit Tigers
138,138,1047,1239,560,209,15,165,1306,431,7,1065,56,.232,4600,.303,.391,.694,22,140,.864,.136,75,20068,3.82,1229.2,76,62,40,54,79,14,522,1.22,5148,3689,138,3,11,12783,.640,56,4,35,9,1799,0.85,.551,16.32,135,3.03,9.56,3.15,7.79,4.10,1.21,4,22,35,Houston Astros
137,137,1157,1312,532,208,22,140,1069,404,16,1114,40,.241,4617,.307,.387,.694,20,35,.636,.364,94,19740,3.65,1218.0,70,67,41,58,73,17,494,1.25,5097,3654,137,0,10,12656,.640,40,2,43,10,1786,0.88,.511,16.21,137,2.65,7.90,2.99,8.23,3.93,1.03,1,15,20,Kansas City Royals
137,137,1108,1209,599,219,24,159,1222,462,23,1104,57,.241,4583,.316,.403,.719,34,93,.732,.268,76,20212,4.08,1216.2,78,59,37,59,105,22,552,1.29,5162,3650,137,0,7,12848,.640,57,5,57,9,1848,0.92,.569,16.61,137,2.65,9.04,3.42,8.17,4.43,1.18,0,19,41,Los Angeles Dodgers
137,137,1131,1312,751,229,27,179,1052,465,4,1255,77,.268,4683,.341,.443,.784,37,87,.702,.298,90,20549,5.33,1201.1,54,83,27,42,59,15,712,1.43,5293,3604,137,0,9,13047,.630,77,4,55,6,2075,0.86,.394,17.11,137,2.26,7.88,3.48,9.40,5.63,1.34,1,18,49,Washington Nationals
138,138,1218,1167,594,217,22,124,1186,484,6,1131,66,.243,4654,.321,.379,.700,31,64,.674,.326,87,20765,3.89,1223.0,74,64,37,61,86,24,529,1.32,5257,3669,138,1,8,13152,.630,66,4,51,5,1764,1.04,.536,16.98,137,2.45,8.73,3.56,8.32,4.37,0.91,5,12,36,New York Mets
