gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
106,106,773,1121,589,204,12,157,848,376,19,958,59,.263,3649,.338,.454,.792,18,87,.829,62,16291,5.18,938.0,44,62,24,41,45,17,540,1.42,4137,2814,106,0,6,10203,.630,59,6,21,4,1657,0.69,.415,17.37,106,2.26,8.14,3.61,9.19,5.65,1.51,2,12,39,Athletics
104,104,885,1002,413,190,15,98,786,301,12,807,39,.235,3439,.301,.384,.685,19,71,.789,66,14776,3.79,918.2,42,62,21,37,45,16,387,1.21,3821,2756,104,1,11,9571,.650,39,1,28,4,1321,0.88,.404,16.08,103,2.61,7.70,2.95,7.91,4.05,0.96,1,11,30,Pittsburgh Pirates
104,104,780,1020,403,144,12,103,878,343,14,790,42,.231,3423,.306,.370,.676,18,73,.802,65,14932,3.62,917.0,55,49,35,47,70,12,369,1.24,3855,2751,104,2,14,9516,.640,42,3,30,7,1267,0.76,.529,16.28,102,2.56,8.62,3.37,7.75,3.96,1.01,2,16,29,San Diego Padres
104,104,884,993,458,156,11,116,878,323,21,870,47,.243,3577,.312,.390,.702,20,73,.785,73,15394,3.89,944.2,55,49,25,44,56,19,408,1.26,3996,2834,104,0,7,9986,.650,47,3,33,2,1396,0.89,.529,16.30,104,2.72,8.36,3.08,8.29,4.36,1.11,1,17,31,Seattle Mariners
104,104,931,858,420,175,16,89,883,330,10,837,37,.241,3466,.312,.378,.690,26,61,.701,60,14846,3.64,918.2,54,50,26,40,66,14,372,1.27,3877,2756,104,1,5,9569,.640,37,5,37,7,1311,1.09,.519,16.16,103,2.68,8.65,3.23,8.20,4.11,0.87,1,16,27,San Francisco Giants
105,105,1002,930,472,177,24,101,770,280,10,914,27,.256,3570,.313,.404,.717,18,78,.813,66,14764,4.19,927.2,54,51,26,40,63,14,432,1.29,3928,2783,105,2,11,9525,.650,27,2,35,5,1442,1.08,.514,15.92,103,2.75,7.47,2.72,8.87,4.58,0.98,5,17,29,St. Louis Cardinals
104,104,888,919,426,153,7,137,861,290,7,829,43,.239,3473,.304,.405,.709,27,94,.777,85,14582,3.88,924.2,53,51,23,40,57,17,399,1.21,3833,2774,104,1,8,9487,.650,43,3,16,7,1407,0.97,.510,15.77,103,2.97,8.38,2.82,8.07,4.15,1.33,2,5,20,Tampa Bay Rays
104,104,880,970,357,135,8,93,838,296,18,777,26,.227,3429,.291,.352,.643,15,67,.817,72,14416,3.15,924.1,54,50,27,44,61,17,324,1.16,3788,2773,104,2,10,9371,.650,26,3,32,4,1207,0.91,.519,15.60,102,2.83,8.16,2.88,7.57,3.48,0.91,1,12,24,Texas Rangers
104,104,749,1008,448,150,10,139,926,323,20,826,51,.237,3479,.310,.406,.716,25,59,.702,64,15086,4.07,924.2,62,42,31,48,62,17,418,1.24,3885,2774,104,1,7,9685,.640,51,6,19,5,1413,0.74,.596,16.32,103,2.87,9.01,3.14,8.04,4.36,1.35,2,6,24,Toronto Blue Jays
103,103,751,1021,443,163,7,111,876,266,10,864,43,.250,3460,.308,.397,.705,29,77,.726,44,14692,4.13,902.2,50,53,20,35,73,15,414,1.25,3821,2708,103,1,7,9616,.650,43,7,25,8,1374,0.74,.485,16.28,102,3.29,8.73,2.65,8.61,4.42,1.11,0,15,37,Minnesota Twins
