gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
90,90,740,777,367,123,10,95,809,301,6,666,32,.224,2967,.301,.369,.670,15,60,.800,53,13008,3.84,794.2,49,41,24,34,52,10,339,1.22,3329,2384,90,0,9,8233,.630,32,3,28,12,1094,0.95,.544,16.37,90,2.69,9.16,3.41,7.54,4.16,1.08,4,9,16,New York Yankees
90,90,694,868,363,121,10,96,764,303,14,710,32,.237,3001,.311,.380,.691,20,46,.697,56,13309,3.77,798.1,50,40,24,35,60,11,334,1.27,3373,2395,90,0,8,8459,.640,32,5,20,3,1139,0.80,.556,16.67,90,2.52,8.61,3.42,8.00,4.09,1.08,2,14,21,Milwaukee Brewers
89,89,760,813,428,126,11,111,703,341,34,797,25,.263,3034,.339,.421,.760,16,65,.802,83,13286,4.47,790.0,43,46,21,40,46,19,392,1.44,3440,2370,89,0,5,8460,.640,25,5,31,3,1278,0.93,.483,16.82,89,2.06,8.01,3.88,9.08,4.88,1.26,1,10,29,Los Angeles Angels
90,90,766,800,461,187,14,118,776,288,13,780,40,.252,3095,.322,.436,.758,17,62,.785,61,13320,4.72,803.1,44,46,26,43,51,17,421,1.33,3451,2410,90,0,6,8439,.630,40,8,15,7,1349,0.96,.489,16.58,90,2.69,8.69,3.23,8.74,5.16,1.32,1,8,19,Arizona Diamondbacks
89,89,739,795,453,156,17,123,734,287,4,824,30,.269,3060,.335,.452,.787,12,64,.842,59,13256,4.94,782.1,40,49,22,34,68,12,429,1.42,3411,2347,89,0,3,8425,.640,30,3,38,9,1383,0.93,.449,16.94,89,2.56,8.44,3.30,9.48,5.21,1.41,2,8,24,Baltimore Orioles
91,91,802,802,415,119,4,87,761,313,12,770,40,.249,3097,.323,.374,.697,24,78,.765,69,13468,3.96,815.2,46,45,24,42,47,18,359,1.33,3493,2447,91,0,6,8613,.640,40,3,23,2,1158,1.00,.505,16.51,91,2.43,8.40,3.45,8.50,4.58,0.96,5,11,27,Boston Red Sox
90,90,711,935,366,122,12,107,676,246,7,745,30,.246,3034,.306,.399,.705,22,48,.686,68,12805,3.78,804.2,54,36,21,31,58,10,338,1.23,3345,2414,90,0,10,8369,.650,30,0,17,13,1212,0.76,.600,15.91,90,2.75,7.56,2.75,8.33,4.09,1.20,2,11,22,Chicago Cubs
90,90,690,913,383,163,8,110,727,279,8,707,37,.236,2999,.307,.405,.712,21,70,.769,41,13214,3.95,794.2,46,44,22,33,56,11,349,1.24,3355,2384,90,2,4,8456,.640,37,2,24,7,1216,0.76,.511,16.63,88,2.61,8.23,3.16,8.01,4.34,1.25,2,16,22,Cincinnati Reds
88,88,677,831,371,129,7,92,737,325,11,734,32,.249,2945,.328,.392,.720,26,72,.735,51,13186,3.96,777.0,40,48,23,32,59,9,342,1.36,3337,2331,88,1,9,8332,.630,32,4,27,10,1153,0.81,.455,16.97,87,2.27,8.54,3.76,8.50,4.30,1.07,1,10,24,Cleveland Guardians
90,90,841,850,550,181,16,117,589,314,9,919,25,.292,3149,.357,.471,.828,23,83,.783,75,13316,5.51,789.0,21,69,16,31,36,15,483,1.56,3541,2367,90,0,0,8395,.630,25,4,42,5,1483,0.99,.233,16.88,90,1.88,6.72,3.58,10.48,6.27,1.33,3,12,38,Colorado Rockies
91,91,784,799,350,117,10,92,772,262,9,708,36,.234,3027,.300,.370,.670,18,45,.714,65,12994,3.46,809.1,57,34,26,37,47,11,311,1.20,3363,2428,91,1,10,8412,.650,36,1,25,5,1121,0.98,.626,16.06,90,2.95,8.58,2.91,7.87,3.89,1.02,2,11,25,Detroit Tigers
90,90,659,799,325,140,9,96,871,263,3,662,34,.223,2963,.292,.374,.666,14,92,.868,49,12824,3.48,796.2,55,35,30,39,60,9,308,1.16,3291,2390,90,3,9,8249,.640,34,1,22,5,1108,0.82,.611,16.10,87,3.31,9.84,2.97,7.48,3.67,1.08,3,9,19,Houston Astros
91,91,755,857,334,137,13,92,738,264,9,720,27,.237,3044,.302,.381,.683,14,20,.588,64,12995,3.48,808.0,43,48,27,36,49,9,312,1.22,3362,2424,91,0,8,8377,.640,27,2,35,6,1159,0.88,.473,16.08,91,2.80,8.22,2.94,8.02,3.72,1.02,1,10,16,Kansas City Royals
91,91,749,804,423,155,16,117,803,315,18,757,42,.246,3077,.322,.421,.743,22,65,.747,58,13555,4.33,813.0,56,35,28,40,72,12,391,1.32,3470,2439,91,0,3,8600,.630,42,2,38,8,1295,0.93,.615,16.67,91,2.55,8.89,3.49,8.38,4.68,1.30,0,10,26,Los Angeles Dodgers
90,90,730,879,483,142,24,111,705,300,3,814,55,.263,3090,.337,.433,.770,25,64,.719,53,13509,5.16,794.0,37,53,19,32,38,13,455,1.40,3483,2382,90,0,6,8609,.640,55,3,39,4,1337,0.83,.411,17.01,90,2.35,7.99,3.40,9.23,5.47,1.26,0,11,27,Washington Nationals
91,91,792,772,358,132,14,79,786,334,5,720,33,.237,3036,.317,.368,.685,22,39,.639,63,13600,3.54,808.0,52,39,26,42,59,16,318,1.30,3440,2424,91,1,7,8580,.630,33,4,35,4,1117,1.03,.571,16.83,90,2.35,8.75,3.72,8.02,3.99,0.88,3,9,25,New York Mets
