gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
110,110,803,1157,595,210,12,158,884,389,19,984,60,.261,3775,.336,.448,.784,20,92,.821,67,16887,5.04,974.0,47,63,24,41,46,17,545,1.41,4279,2922,110,0,6,10577,.630,60,6,21,4,1692,0.69,.427,17.34,110,2.27,8.17,3.59,9.09,5.50,1.46,2,12,41,Athletics
108,108,916,1042,419,196,17,99,820,312,12,829,43,.232,3566,.300,.380,.680,19,73,.793,68,15357,3.70,954.2,46,62,24,41,51,17,393,1.20,3963,2864,108,1,13,9956,.650,43,1,29,4,1356,0.88,.426,16.09,107,2.63,7.73,2.94,7.82,3.95,0.93,1,11,30,Pittsburgh Pirates
108,108,813,1061,413,148,12,106,911,358,15,809,44,.228,3547,.304,.366,.670,18,75,.806,67,15513,3.58,953.0,59,49,36,49,75,13,379,1.22,3998,2859,108,2,14,9892,.640,44,3,30,7,1299,0.77,.546,16.28,106,2.54,8.60,3.38,7.64,3.90,1.00,2,16,31,San Diego Padres
108,108,919,1023,471,160,12,120,910,335,21,896,51,.242,3698,.311,.389,.700,22,75,.773,76,15910,3.87,978.2,57,51,26,45,58,19,421,1.26,4135,2936,108,0,7,10314,.650,51,3,35,2,1440,0.90,.528,16.26,108,2.72,8.37,3.08,8.24,4.33,1.10,1,18,32,Seattle Mariners
108,108,970,889,436,187,17,94,918,343,11,877,37,.243,3611,.313,.382,.695,26,62,.705,65,15440,3.66,954.2,54,54,26,41,66,15,388,1.28,4035,2864,108,1,5,9947,.640,37,5,37,7,1380,1.09,.500,16.17,107,2.68,8.65,3.23,8.27,4.11,0.89,1,16,27,San Francisco Giants
109,109,1040,974,490,186,25,103,793,288,10,955,30,.257,3713,.314,.404,.718,19,79,.806,69,15334,4.19,963.2,55,54,26,40,63,14,449,1.29,4085,2891,109,2,11,9887,.640,30,2,37,5,1500,1.07,.505,15.91,107,2.75,7.41,2.69,8.92,4.58,0.96,5,20,29,St. Louis Cardinals
108,108,915,954,443,155,7,139,899,307,7,853,43,.237,3597,.303,.400,.703,27,102,.791,86,15142,3.87,957.2,54,54,24,41,59,17,412,1.21,3974,2873,108,1,8,9839,.650,43,3,16,7,1439,0.96,.500,15.81,107,2.93,8.45,2.89,8.02,4.16,1.31,2,5,20,Tampa Bay Rays
108,108,900,1008,377,143,11,97,881,313,18,804,30,.226,3555,.292,.354,.646,16,74,.822,75,15055,3.22,959.1,56,52,27,46,61,19,343,1.16,3937,2878,108,2,10,9763,.650,30,3,32,4,1260,0.89,.519,15.69,106,2.81,8.27,2.94,7.54,3.54,0.91,1,12,26,Texas Rangers
110,110,780,1051,489,163,11,148,975,333,20,881,55,.241,3652,.312,.413,.725,27,62,.697,66,15844,4.27,966.0,63,46,31,48,63,17,458,1.26,4077,2898,110,1,7,10174,.640,55,6,19,5,1510,0.74,.578,16.40,108,2.93,9.08,3.10,8.21,4.56,1.38,2,6,29,Toronto Blue Jays
107,107,785,1061,471,172,9,117,908,279,10,907,46,.252,3605,.310,.402,.712,31,87,.737,44,15359,4.21,938.2,51,56,20,35,73,15,439,1.26,3986,2816,107,1,7,10039,.650,46,7,28,8,1448,0.74,.477,16.36,106,3.25,8.71,2.68,8.70,4.52,1.12,0,15,41,Minnesota Twins
107,107,877,916,428,160,12,114,991,308,7,884,35,.243,3634,.307,.388,.695,25,68,.731,59,15543,3.75,953.1,61,46,27,44,48,17,397,1.25,4011,2860,107,2,9,10095,.650,35,3,26,8,1410,0.96,.570,16.30,105,3.22,9.36,2.91,8.35,4.04,1.08,0,11,23,Philadelphia Phillies
106,106,876,882,466,178,13,124,956,357,17,847,46,.241,3521,.316,.404,.720,25,92,.786,56,15642,4.22,936.2,45,61,15,31,39,16,439,1.29,3964,2810,106,1,5,10016,.640,46,6,29,10,1423,0.99,.425,16.70,105,2.68,9.19,3.43,8.14,4.48,1.19,0,13,27,Atlanta Braves
108,108,847,1086,477,201,19,114,795,398,17,898,58,.250,3586,.332,.412,.744,22,90,.804,84,15691,4.10,941.2,39,69,13,29,46,16,429,1.38,4084,2825,108,0,5,9786,.620,58,5,28,12,1479,0.78,.361,16.66,108,2.00,7.60,3.80,8.58,4.56,1.09,2,7,33,Chicago White Sox
106,106,911,1001,500,192,17,111,834,333,11,899,47,.249,3605,.318,.404,.722,19,128,.871,64,15568,4.40,943.1,51,55,26,43,58,17,461,1.31,4028,2830,106,0,7,9928,.640,47,5,35,3,1458,0.91,.481,16.50,106,2.50,7.96,3.18,8.58,4.77,1.06,3,6,34,Miami Marlins
107,107,890,943,457,153,16,120,944,366,8,815,34,.229,3563,.305,.382,.687,17,67,.798,62,15549,3.99,945.2,58,49,29,41,61,12,419,1.25,3996,2837,107,0,10,9862,.630,34,3,33,12,1360,0.94,.542,16.44,107,2.58,8.98,3.48,7.76,4.35,1.14,4,11,18,New York Yankees
107,107,834,1010,412,146,11,113,928,354,14,822,39,.231,3553,.306,.374,.680,23,58,.716,67,15669,3.57,951.1,64,43,30,42,75,12,377,1.24,3989,2854,107,0,10,9959,.640,39,5,23,6,1329,0.83,.598,16.47,107,2.62,8.78,3.35,7.78,3.90,1.07,2,15,26,Milwaukee Brewers
108,108,930,1000,535,155,12,144,844,412,37,956,33,.259,3686,.337,.425,.762,16,81,.835,97,16071,4.59,958.0,53,55,26,51,61,25,489,1.43,4176,2874,108,0,5,10249,.640,33,7,42,4,1567,0.93,.491,16.78,108,2.05,7.93,3.87,8.98,5.03,1.35,1,12,32,Los Angeles Angels
108,108,925,976,533,222,16,137,895,340,16,938,48,.254,3700,.323,.433,.756,19,73,.793,76,15824,4.60,959.2,51,57,29,47,54,18,490,1.33,4123,2879,108,0,7,10031,.630,48,8,20,9,1603,0.95,.472,16.49,108,2.63,8.39,3.19,8.80,5.00,1.28,1,13,21,Arizona Diamondbacks
109,109,913,966,540,179,18,151,882,359,10,980,36,.265,3700,.333,.445,.778,17,80,.825,67,15980,4.85,950.1,50,58,26,39,75,13,512,1.41,4138,2851,109,0,4,10207,.640,36,4,44,9,1648,0.95,.463,16.82,108,2.46,8.35,3.40,9.28,5.11,1.43,2,13,28,Baltimore Orioles
109,109,952,963,476,139,4,111,912,360,13,910,49,.246,3695,.319,.376,.695,33,92,.736,79,16005,3.79,976.0,58,51,30,52,61,22,411,1.30,4154,2928,109,2,7,10259,.640,49,5,31,2,1390,0.99,.532,16.40,107,2.53,8.41,3.32,8.39,4.39,1.02,8,11,31,Boston Red Sox
107,107,841,1116,454,149,13,139,794,285,8,893,35,.248,3602,.307,.412,.719,25,54,.684,77,15120,3.97,951.2,62,45,25,36,68,11,420,1.24,3966,2855,107,0,12,9894,.650,35,0,20,15,1485,0.75,.579,15.89,107,2.79,7.51,2.70,8.45,4.29,1.31,2,13,29,Chicago Cubs
108,108,821,1084,450,191,10,121,894,339,8,842,44,.234,3594,.306,.394,.700,24,83,.776,54,15822,3.87,953.2,56,52,25,38,68,13,410,1.24,4026,2861,108,3,6,10146,.640,44,2,26,8,1416,0.76,.519,16.59,105,2.64,8.44,3.20,7.95,4.25,1.14,2,20,27,Cincinnati Reds
107,107,846,1013,453,164,12,119,889,382,15,872,36,.244,3574,.321,.396,.717,29,78,.729,67,15876,3.94,950.2,53,54,30,44,74,14,416,1.32,4039,2852,107,1,9,10097,.640,36,6,32,12,1417,0.84,.495,16.70,106,2.33,8.42,3.62,8.26,4.29,1.13,1,14,32,Cleveland Guardians
107,107,986,1003,660,221,24,147,702,372,13,1109,35,.296,3748,.361,.485,.846,25,92,.786,96,15803,5.65,934.0,28,79,20,39,44,19,586,1.59,4210,2802,107,0,1,9967,.630,35,6,49,6,1819,0.98,.262,16.92,107,1.89,6.76,3.58,10.69,6.36,1.42,3,12,40,Colorado Rockies
109,109,921,960,449,158,13,115,933,315,11,882,42,.241,3655,.307,.386,.693,24,58,.707,73,15717,3.77,966.1,63,46,28,42,52,14,405,1.24,4055,2899,109,1,10,10188,.650,42,1,30,6,1411,0.96,.578,16.26,108,2.96,8.69,2.93,8.21,4.18,1.07,2,12,29,Detroit Tigers
108,108,796,967,423,175,10,126,1048,321,6,825,42,.230,3593,.298,.389,.687,16,114,.877,58,15598,3.71,962.0,61,47,34,46,68,12,397,1.19,4002,2886,108,3,9,9997,.640,42,1,27,6,1398,0.82,.565,16.21,105,3.26,9.80,3.00,7.72,3.96,1.18,3,18,25,Houston Astros
108,108,905,1021,411,171,17,112,870,331,15,858,30,.237,3621,.305,.386,.691,17,29,.630,75,15463,3.57,960.1,53,55,31,45,55,14,381,1.24,4016,2881,108,0,8,9911,.640,30,2,36,7,1399,0.89,.491,16.10,108,2.63,8.15,3.10,8.04,3.85,1.05,1,13,20,Kansas City Royals
108,108,881,969,496,178,22,131,946,381,19,888,49,.244,3642,.321,.413,.734,27,81,.750,66,16112,4.26,963.1,63,45,33,49,79,16,456,1.32,4114,2890,108,0,3,10204,.630,49,3,41,9,1503,0.91,.583,16.73,108,2.48,8.84,3.56,8.30,4.63,1.22,0,11,31,Los Angeles Dodgers
107,107,884,1042,564,176,24,123,808,355,4,962,65,.264,3646,.337,.426,.763,30,73,.709,70,15921,5.09,940.1,44,63,21,35,45,14,532,1.40,4116,2821,107,0,6,10135,.640,65,3,47,4,1555,0.85,.411,16.93,107,2.28,7.73,3.40,9.21,5.40,1.18,0,17,33,Washington Nationals
108,108,947,916,425,162,15,94,920,389,5,863,48,.239,3610,.319,.370,.689,29,46,.613,72,16196,3.58,958.0,62,46,34,52,72,18,381,1.31,4086,2874,108,1,7,10198,.630,48,4,40,5,1337,1.03,.574,16.91,107,2.37,8.64,3.65,8.11,3.99,0.88,3,10,26,New York Mets
