gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
133,133,1059,1343,539,186,13,165,1016,346,8,1070,42,.241,4435,.300,.401,.701,28,67,.705,.295,89,18619,3.83,1179.2,76,57,35,50,89,15,502,1.20,4878,3539,133,0,13,12202,.660,42,0,23,18,1777,0.79,.571,15.78,133,2.94,7.75,2.64,8.16,4.11,1.26,2,19,34,Chicago Cubs
134,134,1035,1317,563,232,15,150,1125,418,11,1050,50,.235,4470,.305,.394,.699,27,92,.773,.227,71,19647,3.84,1184.2,68,66,31,50,83,19,506,1.24,4998,3554,134,3,7,12605,.640,50,2,39,8,1762,0.79,.507,16.58,131,2.69,8.55,3.18,7.98,4.28,1.14,3,22,35,Cincinnati Reds
132,132,1047,1260,563,205,18,145,1099,461,17,1077,43,.243,4429,.318,.396,.714,35,94,.729,.271,74,19581,3.93,1174.0,66,66,38,56,91,18,512,1.31,4988,3522,132,1,11,12456,.640,43,7,40,14,1753,0.83,.500,16.68,131,2.38,8.43,3.53,8.26,4.32,1.11,1,16,38,Cleveland Guardians
133,133,1206,1252,845,283,28,194,886,464,16,1397,51,.299,4680,.365,.495,.860,29,116,.800,.200,112,19770,5.95,1159.1,38,95,25,46,50,21,767,1.61,5259,3478,133,0,2,12464,.630,51,6,54,7,2318,0.96,.286,17.05,133,1.91,6.88,3.60,10.85,6.56,1.51,3,14,47,Colorado Rockies
135,135,1149,1181,565,200,16,151,1154,392,13,1080,52,.239,4515,.305,.391,.696,31,65,.677,.323,95,19332,3.84,1197.2,78,57,35,53,61,18,511,1.23,5012,3593,135,1,14,12520,.650,52,1,39,7,1765,0.97,.578,16.14,134,2.94,8.67,2.95,8.12,4.25,1.13,4,17,32,Detroit Tigers
133,133,1017,1192,547,206,15,159,1249,409,7,1036,54,.233,4437,.304,.394,.698,22,135,.860,.140,75,19329,3.87,1184.2,73,60,38,52,76,14,509,1.22,4960,3554,133,3,10,12331,.640,54,4,34,9,1749,0.85,.549,16.32,130,3.05,9.49,3.11,7.87,4.16,1.21,3,22,35,Houston Astros
134,134,1125,1290,521,204,21,139,1045,397,16,1087,38,.241,4512,.306,.388,.694,20,35,.636,.364,93,19276,3.66,1191.0,69,65,40,57,73,17,484,1.25,4983,3573,134,0,10,12353,.640,38,2,42,9,1750,0.87,.515,16.18,134,2.63,7.90,3.00,8.21,3.94,1.05,1,15,20,Kansas City Royals
134,134,1087,1181,586,215,24,155,1190,455,23,1085,56,.242,4484,.317,.404,.721,34,90,.726,.274,76,19788,4.08,1189.2,77,57,37,58,105,21,539,1.29,5054,3569,134,0,7,12571,.640,56,5,55,9,1813,0.92,.575,16.63,134,2.62,9.00,3.44,8.21,4.43,1.17,0,19,40,Los Angeles Dodgers
133,133,1091,1283,736,226,26,174,1014,456,4,1234,77,.271,4556,.344,.446,.790,36,87,.707,.293,88,20009,5.38,1165.1,53,80,26,41,56,15,697,1.45,5156,3496,133,0,8,12703,.630,77,4,55,6,2034,0.85,.398,17.17,133,2.22,7.83,3.52,9.53,5.68,1.34,1,18,48,Washington Nationals
133,133,1175,1119,554,203,20,119,1141,469,6,1070,64,.240,4462,.319,.374,.693,31,61,.663,.337,83,19953,3.80,1178.0,72,61,36,59,84,23,497,1.31,5043,3534,133,1,8,12627,.630,64,4,48,5,1670,1.05,.541,16.94,132,2.43,8.72,3.58,8.17,4.23,0.91,5,12,31,New York Mets
