gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
152,152,1252,1337,698,233,22,184,1322,505,20,1259,65,.246,5116,.319,.408,.727,36,145,.801,.199,79,22531,4.41,1348.0,69,83,30,50,61,20,660,1.31,5740,4044,152,1,8,14367,.640,65,7,38,18,2088,0.94,.454,16.71,151,2.62,8.83,3.37,8.41,4.66,1.23,0,15,39,Atlanta Braves
152,152,1158,1524,695,274,22,174,1181,561,25,1249,71,.247,5055,.328,.413,.741,29,132,.820,.180,110,22435,4.24,1329.1,57,95,23,44,66,21,626,1.36,5750,3988,152,0,8,13991,.620,71,9,40,17,2089,0.76,.375,16.88,152,2.11,8.00,3.80,8.46,4.71,1.18,6,12,45,Chicago White Sox
151,151,1287,1446,754,266,23,179,1193,470,16,1290,69,.250,5159,.318,.415,.733,21,180,.896,.104,84,22297,4.68,1341.1,71,80,36,56,79,20,697,1.31,5759,4024,151,0,10,14304,.640,69,9,55,3,2139,0.89,.470,16.62,151,2.54,8.00,3.15,8.66,5.06,1.20,4,9,48,Miami Marlins
151,151,1279,1312,661,234,22,166,1335,526,12,1178,53,.233,5061,.310,.386,.696,25,96,.793,.207,89,22288,4.05,1340.2,84,67,41,62,94,21,604,1.27,5688,4022,151,0,10,14156,.640,53,9,52,16,1954,0.97,.556,16.62,151,2.54,8.96,3.53,7.91,4.44,1.11,5,12,31,New York Yankees
151,151,1183,1399,591,214,17,156,1331,500,17,1153,61,.230,5013,.306,.373,.679,27,74,.733,.267,101,22148,3.62,1343.2,92,59,42,61,100,19,540,1.23,5629,4031,151,0,12,14118,.640,61,6,33,6,1869,0.85,.609,16.48,151,2.66,8.92,3.35,7.72,3.96,1.04,2,17,36,Milwaukee Brewers
151,151,1264,1417,779,233,20,210,1193,584,44,1343,47,.261,5146,.339,.436,.775,25,111,.816,.184,134,22522,4.86,1336.1,69,82,35,68,78,33,722,1.44,5850,4009,151,0,7,14325,.640,47,10,59,7,2246,0.89,.457,16.85,151,2.04,8.03,3.93,9.04,5.25,1.41,2,17,54,Los Angeles Angels
152,152,1331,1419,726,300,27,181,1198,468,19,1310,56,.252,5204,.318,.424,.742,23,104,.819,.181,106,22289,4.45,1353.0,77,75,41,70,87,29,669,1.31,5784,4059,152,0,9,14130,.630,56,8,29,9,2207,0.94,.507,16.47,152,2.56,7.97,3.11,8.71,4.83,1.20,2,20,34,Arizona Diamondbacks
151,151,1278,1358,737,236,26,201,1247,488,16,1345,43,.260,5168,.327,.433,.760,25,98,.797,.203,100,22227,4.62,1335.2,71,80,36,56,101,20,685,1.37,5762,4007,151,1,6,14261,.640,43,8,60,10,2236,0.94,.470,16.64,150,2.56,8.40,3.29,9.06,4.97,1.35,3,20,40,Baltimore Orioles
151,151,1322,1334,634,203,8,155,1260,489,17,1252,71,.245,5114,.317,.379,.696,41,118,.742,.258,107,21994,3.73,1350.1,82,69,42,69,80,27,560,1.29,5737,4051,151,2,11,14168,.640,71,5,52,4,1936,0.99,.543,16.29,149,2.58,8.40,3.26,8.34,4.23,1.03,9,14,39,Boston Red Sox
152,152,1195,1518,606,210,22,184,1164,383,9,1207,50,.240,5023,.298,.401,.699,33,72,.686,.314,100,21072,3.81,1340.0,87,64,42,61,107,19,568,1.19,5519,4020,152,0,14,13822,.660,50,1,28,24,2013,0.79,.576,15.73,151,3.04,7.82,2.57,8.11,4.07,1.24,2,20,41,Chicago Cubs
151,151,1172,1469,654,261,18,182,1276,465,13,1194,61,.237,5040,.307,.404,.711,32,109,.773,.227,78,22190,3.99,1335.0,75,76,35,57,91,22,592,1.24,5641,4005,151,3,7,14249,.640,61,2,44,8,2037,0.80,.497,16.62,148,2.74,8.60,3.13,8.05,4.41,1.23,4,26,45,Cincinnati Reds
150,150,1200,1418,616,228,18,160,1245,500,18,1215,50,.242,5022,.315,.390,.705,39,103,.725,.275,92,22081,3.79,1334.0,79,71,45,65,102,20,562,1.29,5629,4002,150,2,13,14092,.640,50,9,42,16,1959,0.85,.527,16.55,148,2.49,8.40,3.37,8.20,4.16,1.08,1,18,38,Cleveland Guardians
151,151,1341,1447,961,313,30,230,1007,516,18,1580,63,.298,5307,.363,.498,.861,30,124,.805,.195,124,22417,6.01,1314.1,41,110,27,51,53,24,878,1.59,5958,3943,151,0,3,14160,.630,63,7,58,7,2643,0.93,.272,17.06,151,1.95,6.90,3.53,10.82,6.58,1.57,4,14,54,Colorado Rockies
151,151,1291,1325,641,226,18,175,1279,443,13,1219,58,.241,5060,.307,.396,.703,36,76,.679,.321,108,21687,3.92,1341.0,85,66,38,58,70,20,584,1.24,5619,4023,151,1,17,13992,.650,58,2,45,10,2006,0.97,.563,16.17,150,2.89,8.58,2.97,8.18,4.30,1.17,4,20,34,Detroit Tigers
152,152,1153,1385,623,226,16,185,1423,477,7,1179,57,.232,5079,.303,.392,.695,26,151,.853,.147,83,22171,3.85,1355.0,83,69,44,60,86,16,579,1.22,5678,4065,152,3,12,14134,.640,57,4,36,9,1992,0.83,.546,16.36,149,2.98,9.45,3.17,7.83,4.14,1.23,4,22,39,Houston Astros
151,151,1271,1431,601,240,25,160,1179,450,17,1235,44,.243,5076,.309,.395,.704,22,45,.672,.328,108,21757,3.78,1339.0,75,76,44,63,78,19,563,1.26,5611,4017,151,0,10,13915,.640,44,2,50,14,2005,0.89,.497,16.25,151,2.62,7.92,3.02,8.30,4.04,1.08,1,16,24,Kansas City Royals
151,151,1204,1328,656,238,24,171,1370,520,28,1181,60,.235,5019,.312,.395,.707,37,102,.734,.266,81,22246,4.08,1340.1,84,67,39,63,110,24,607,1.27,5663,4021,151,0,8,14126,.630,60,5,68,11,1980,0.91,.556,16.60,151,2.63,9.20,3.49,7.93,4.40,1.15,0,19,45,Los Angeles Dodgers
152,152,1275,1448,833,253,29,197,1158,530,4,1385,83,.267,5194,.341,.440,.781,38,95,.714,.286,108,22836,5.31,1334.1,62,90,33,50,70,17,787,1.44,5880,4003,152,0,9,14467,.630,83,4,64,7,2287,0.88,.408,17.11,152,2.18,7.81,3.57,9.34,5.62,1.33,1,18,54,Washington Nationals
151,151,1327,1268,661,242,22,138,1291,529,6,1250,74,.246,5081,.324,.384,.708,35,68,.660,.340,95,22590,4.01,1334.0,78,73,38,65,92,27,594,1.33,5746,4002,151,1,8,14336,.630,74,4,57,6,1950,1.05,.517,16.93,150,2.44,8.71,3.57,8.43,4.46,0.93,7,14,41,New York Mets
