gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
142,142,1030,1472,730,253,16,198,1173,500,21,1217,70,.252,4826,.328,.434,.762,26,112,.812,.188,81,21733,4.81,1260.1,65,77,30,48,53,18,673,1.36,5464,3781,142,0,9,13617,.630,70,7,27,5,2096,0.70,.458,17.24,142,2.35,8.38,3.57,8.69,5.21,1.41,2,15,51,Athletics
142,142,1175,1356,577,257,20,135,1124,410,14,1117,66,.237,4718,.305,.386,.691,25,95,.792,.208,86,20368,3.87,1252.2,64,78,33,55,64,22,538,1.22,5249,3758,142,1,17,13213,.650,66,1,37,5,1819,0.87,.451,16.26,141,2.74,8.08,2.95,8.03,4.15,0.97,1,17,37,Pittsburgh Pirates
141,141,1043,1375,547,180,15,149,1216,468,20,1041,58,.225,4617,.302,.368,.670,24,94,.797,.203,86,20323,3.66,1244.0,76,65,43,58,90,15,506,1.21,5204,3732,141,2,15,12967,.640,58,5,35,8,1698,0.76,.539,16.34,139,2.60,8.80,3.39,7.53,3.96,1.08,3,17,41,San Diego Padres
141,141,1189,1305,631,223,16,169,1203,417,24,1186,64,.246,4818,.312,.404,.716,25,108,.812,.188,95,20584,4.05,1267.2,73,68,36,58,77,22,570,1.26,5366,3803,141,0,9,13409,.650,64,3,46,3,1948,0.91,.518,16.24,141,2.88,8.54,2.96,8.42,4.48,1.20,2,22,43,Seattle Mariners
141,141,1261,1177,585,250,18,123,1189,437,12,1169,57,.246,4743,.315,.385,.700,33,83,.716,.284,95,20446,3.76,1248.2,72,69,35,53,74,18,522,1.29,5291,3746,141,1,6,13184,.640,57,7,44,9,1824,1.07,.511,16.37,140,2.72,8.57,3.15,8.43,4.22,0.89,1,18,35,San Francisco Giants
142,142,1336,1265,657,242,32,148,1050,397,12,1257,40,.259,4845,.318,.414,.732,31,109,.779,.221,94,20068,4.30,1254.2,70,72,37,56,80,19,599,1.32,5350,3764,142,2,12,12920,.640,40,4,45,8,2007,1.06,.493,15.99,140,2.64,7.53,2.85,9.02,4.71,1.06,5,23,40,St. Louis Cardinals
141,141,1160,1225,584,193,8,185,1226,402,10,1105,58,.236,4682,.303,.399,.702,36,133,.787,.213,109,19861,3.87,1249.1,71,70,32,55,79,23,537,1.21,5180,3748,141,1,10,12938,.650,58,6,23,12,1869,0.95,.504,15.90,140,3.05,8.83,2.90,7.96,4.21,1.33,3,8,27,Tampa Bay Rays
142,142,1170,1323,519,197,13,150,1176,414,21,1061,43,.227,4684,.294,.370,.664,21,100,.826,.174,101,19922,3.43,1263.1,73,69,32,59,71,27,482,1.17,5188,3790,142,2,13,12887,.650,43,4,38,6,1734,0.88,.514,15.77,140,2.84,8.38,2.95,7.56,3.70,1.07,1,17,29,Texas Rangers
141,141,1046,1350,643,218,13,190,1249,443,24,1147,68,.242,4743,.313,.413,.726,31,92,.748,.252,84,20660,4.26,1252.0,82,59,39,62,86,23,593,1.27,5305,3756,141,1,7,13223,.640,68,7,29,8,1961,0.77,.582,16.50,140,2.82,8.98,3.18,8.25,4.62,1.37,2,12,37,Toronto Blue Jays
141,141,1039,1411,671,239,11,172,1183,394,15,1244,60,.259,4808,.320,.420,.740,34,111,.766,.234,70,20762,4.53,1241.0,62,79,26,49,84,23,625,1.32,5331,3723,141,1,7,13434,.650,60,8,39,9,2021,0.74,.440,16.73,140,3.00,8.58,2.86,9.02,4.87,1.25,0,17,52,Minnesota Twins
