gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
136,136,991,1413,698,244,15,191,1121,482,20,1167,67,.252,4629,.328,.435,.763,26,111,.810,.190,78,20858,4.77,1208.1,63,73,30,47,51,17,641,1.36,5243,3625,136,0,9,13076,.630,67,7,26,4,2014,0.70,.463,17.26,136,2.33,8.35,3.59,8.69,5.20,1.42,2,14,49,Athletics
136,136,1126,1300,554,249,20,130,1072,390,14,1066,63,.236,4510,.304,.387,.691,23,91,.798,.202,82,19436,3.91,1199.2,60,76,30,51,60,21,521,1.21,5018,3599,136,1,16,12615,.650,63,1,36,5,1745,0.87,.441,16.20,135,2.75,8.04,2.93,8.00,4.16,0.98,1,17,37,Pittsburgh Pirates
135,135,1003,1324,517,174,15,140,1154,444,19,989,54,.224,4413,.300,.366,.666,23,87,.791,.209,85,19390,3.62,1192.0,75,60,43,58,90,15,479,1.20,4971,3576,135,2,15,12371,.640,54,4,34,8,1613,0.76,.556,16.27,133,2.60,8.71,3.35,7.47,3.90,1.06,3,17,40,San Diego Padres
135,135,1144,1256,596,210,15,164,1154,405,24,1130,62,.244,4624,.311,.403,.714,25,101,.802,.198,91,19783,3.97,1218.2,72,63,35,57,75,22,538,1.26,5153,3656,135,0,9,12873,.650,62,3,45,3,1862,0.91,.533,16.23,135,2.85,8.52,2.99,8.35,4.40,1.21,2,22,38,Seattle Mariners
135,135,1214,1127,556,239,17,118,1131,421,12,1109,55,.245,4530,.315,.383,.698,32,81,.717,.283,88,19502,3.73,1194.2,67,68,31,49,72,18,495,1.28,5058,3584,135,1,6,12552,.640,55,7,42,9,1736,1.08,.496,16.32,134,2.69,8.52,3.17,8.35,4.19,0.89,1,18,33,San Francisco Giants
136,136,1276,1213,627,224,31,139,1011,379,11,1190,40,.257,4629,.316,.409,.725,29,108,.788,.212,88,19249,4.28,1201.2,67,69,34,53,76,19,572,1.31,5114,3605,136,2,12,12398,.640,40,4,44,8,1893,1.05,.493,16.02,134,2.67,7.57,2.84,8.91,4.70,1.04,5,22,39,St. Louis Cardinals
134,134,1114,1163,559,188,8,177,1151,382,10,1059,54,.238,4455,.304,.403,.707,35,128,.785,.215,103,18851,3.94,1186.1,65,69,29,51,75,22,519,1.21,4927,3559,134,1,10,12278,.650,54,6,23,11,1794,0.96,.485,15.89,133,3.01,8.73,2.90,8.03,4.24,1.34,3,8,25,Tampa Bay Rays
136,136,1116,1267,495,185,12,143,1124,403,20,1015,43,.227,4477,.295,.369,.664,19,98,.838,.162,97,19086,3.41,1207.1,69,67,31,56,71,25,458,1.17,4969,3622,136,2,13,12330,.650,43,4,38,5,1653,0.88,.507,15.81,134,2.79,8.38,3.00,7.57,3.69,1.07,1,17,28,Texas Rangers
135,135,990,1298,611,202,12,183,1200,433,24,1085,68,.240,4524,.313,.411,.724,30,92,.754,.246,80,19743,4.25,1198.2,78,57,38,60,81,22,566,1.27,5076,3596,135,1,7,12638,.640,68,7,28,7,1860,0.76,.578,16.47,134,2.77,9.01,3.25,8.15,4.59,1.37,2,12,37,Toronto Blue Jays
134,134,986,1340,622,223,11,159,1119,371,15,1170,55,.257,4549,.318,.416,.734,34,109,.762,.238,67,19608,4.43,1179.0,61,73,26,45,82,19,580,1.31,5041,3537,134,1,7,12705,.650,55,7,37,9,1892,0.74,.455,16.63,133,3.02,8.54,2.83,8.93,4.75,1.21,0,16,50,Minnesota Twins
135,135,1106,1148,546,207,13,145,1236,364,7,1125,46,.246,4577,.306,.392,.698,35,80,.696,.304,71,19384,3.84,1197.1,78,57,37,57,65,20,511,1.24,5025,3592,135,2,11,12590,.650,46,4,29,14,1793,0.96,.578,16.19,133,3.40,9.29,2.74,8.46,4.10,1.09,0,12,26,Philadelphia Phillies
135,135,1127,1187,617,218,19,163,1147,451,19,1117,57,.247,4529,.320,.411,.731,32,124,.795,.205,73,19958,4.43,1193.2,61,74,26,43,56,17,587,1.31,5086,3581,135,1,7,12726,.640,57,7,35,15,1862,0.95,.452,16.72,134,2.54,8.65,3.40,8.42,4.65,1.23,0,15,34,Atlanta Braves
135,135,1037,1352,621,245,19,151,1035,496,24,1119,69,.249,4493,.330,.413,.743,26,119,.821,.179,97,19814,4.26,1178.1,48,87,17,37,56,20,558,1.37,5113,3535,135,0,8,12384,.630,69,7,34,15,1855,0.77,.356,16.82,135,2.09,7.91,3.79,8.55,4.74,1.15,5,10,40,Chicago White Sox
135,135,1151,1286,673,239,19,156,1062,427,14,1145,63,.249,4594,.319,.411,.730,19,163,.896,.104,80,19922,4.69,1198.1,63,72,33,52,72,19,624,1.31,5138,3595,135,0,9,12746,.640,63,5,48,3,1890,0.90,.467,16.62,135,2.49,7.98,3.21,8.60,5.05,1.17,4,9,41,Miami Marlins
135,135,1136,1168,579,201,19,147,1204,474,11,1040,48,.230,4512,.309,.381,.690,23,85,.787,.213,83,19862,3.94,1198.2,75,60,34,53,83,19,525,1.26,5075,3596,135,0,10,12586,.630,48,7,40,16,1720,0.97,.556,16.57,135,2.54,9.04,3.56,7.81,4.35,1.10,5,11,25,New York Yankees
136,136,1064,1276,531,189,13,146,1192,451,17,1040,51,.230,4524,.305,.374,.679,25,69,.734,.266,87,19970,3.62,1211.2,84,52,38,56,95,18,487,1.23,5076,3635,136,0,12,12730,.640,51,5,29,6,1693,0.83,.618,16.48,136,2.64,8.85,3.35,7.72,3.94,1.08,2,17,31,Milwaukee Brewers
