game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
264370,2010-05-16,453344,407890,Brandon Morrow,Colby Lewis,141,140,TOR,TEX,2010,2010,0,0,regular,regular,7,7,7,7,3,4,4,4,2,3,6.69,3.15,0,0,0,0,35.0,45.7,34,34,26,16,4,4,26,17,1.71,1.12,46,49,11.83,9.66,,
264369,2010-05-16,433585,435179,Jeff Francis,Scott Olsen,115,120,COL,WSH,2010,2010,0,0,regular,regular,0,6,0,6,0,3,0,4,0,1,0.0,3.51,0,0,0,0,0.0,33.3,0,34,0,13,0,2,0,10,0.0,1.32,0,28,0.0,7.56,,
264368,2010-05-16,276520,207267,Bronson Arroyo,Brad Penny,113,138,CIN,STL,2010,2010,0,0,regular,regular,7,7,7,7,3,7,4,3,2,4,5.36,1.7,0,0,0,0,43.7,47.7,41,45,26,9,5,2,15,8,1.28,1.11,28,27,5.77,5.1,,
264367,2010-05-16,490063,424324,Matt Garza,Cliff Lee,139,136,TB,SEA,2010,2010,0,0,regular,regular,7,3,7,3,5,2,5,1,2,2,2.49,2.01,0,0,0,0,50.7,22.3,39,21,14,5,5,0,15,0,1.07,0.94,46,15,8.17,6.04,,
264366,2010-05-16,150404,456027,Ted Lilly,Ross Ohlendorf,112,134,CHC,PIT,2010,2010,0,0,regular,regular,4,2,4,2,2,0,1,1,3,1,4.88,3.0,0,0,0,0,24.0,9.0,24,7,13,3,5,1,4,7,1.17,1.56,13,4,4.88,4.0,,
264365,2010-05-16,433657,430935,Dave Bush,Cole Hamels,158,143,MIL,PHI,2010,2010,0,0,regular,regular,7,7,7,7,4,2,1,5,5,2,4.24,4.53,0,0,0,0,40.3,43.7,41,51,19,22,8,7,18,16,1.46,1.53,22,49,4.91,10.1,,
264364,2010-05-16,334492,502239,Joel Pineiro,Trevor Cahill,108,133,LAA,OAK,2010,2010,0,0,regular,regular,7,3,7,3,5,0,3,2,3,1,4.5,4.6,0,0,0,0,42.0,15.7,53,16,21,8,5,4,9,6,1.48,1.4,28,8,6.0,4.6,,
264371,2010-05-16,217096,408206,Barry Zito,Brett Myers,137,117,SF,HOU,2010,2010,0,0,regular,regular,7,7,7,7,6,5,5,4,2,3,1.9,3.52,0,0,0,0,47.3,46.0,33,55,10,18,0,4,19,13,1.1,1.48,30,32,5.7,6.26,,
264362,2010-05-16,429901,448147,Sergio Mitre,Nick Blackburn,147,142,NYY,MIN,2010,2010,0,0,regular,regular,1,6,1,6,0,3,0,4,1,1,6.23,4.76,0,0,0,0,4.3,39.7,5,48,3,21,1,7,2,11,1.62,1.49,4,9,8.31,2.04,,
264361,2010-05-16,453281,451532,Wade LeBlanc,Chad Billingsley,135,119,SD,LAD,2010,2010,0,0,regular,regular,5,7,5,7,3,2,4,3,0,3,1.61,4.82,0,0,0,0,28.0,37.3,31,40,5,20,0,3,10,18,1.46,1.55,23,33,7.39,7.96,,
264360,2010-05-16,424805,150414,Mark Hendrickson,Jake Westbrook,110,114,BAL,CLE,2010,2010,0,0,regular,regular,0,7,0,7,0,3,0,2,0,4,0.0,5.06,0,0,0,0,0.0,37.3,0,41,0,21,0,4,0,19,0.0,1.61,0,23,0.0,5.54,,
264359,2010-05-16,446454,425856,Brian Bannister,Gavin Floyd,118,145,KC,CWS,2010,2010,0,0,regular,regular,7,7,7,7,4,2,2,2,4,4,5.18,6.92,0,0,0,0,40.0,39.0,41,50,23,30,7,4,17,16,1.45,1.69,25,32,5.63,7.38,,
264358,2010-05-16,451482,407793,Armando Galarraga,John Lackey,116,111,DET,BOS,2010,2010,0,0,regular,regular,0,7,0,7,0,5,0,4,0,2,0.0,4.6,0,0,0,0,0.0,43.0,0,45,0,22,0,4,0,17,0.0,1.44,0,27,0.0,5.65,,
264357,2010-05-16,218596,429717,Tim Hudson,Dan Haren,144,109,ATL,AZ,2010,2010,0,0,regular,regular,7,8,7,8,6,5,3,4,4,4,2.64,4.23,0,0,0,0,44.3,55.3,37,59,13,26,4,6,18,12,1.24,1.28,17,60,3.45,9.76,,
264363,2010-05-16,445060,477003,Ricky Nolasco,Jonathon Niese,146,121,FLA,NYM,2010,2010,0,0,regular,regular,7,7,7,7,5,2,4,3,3,3,3.66,4.58,0,0,0,0,46.7,39.3,42,52,19,20,7,4,9,17,1.09,1.75,35,32,6.75,7.32,,
