Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2021-09-01,CHW,PIT,6,3,-310,275,-396,342,8.5,8.5,8.5,8.5,-116,-104,-108,-104
2021-09-01,SF,MIL,2,5,-155,143,-178,163,8.0,8.0,8.0,8.0,-115,-105,-105,-107
2021-09-01,ARI,SD,8,3,204,-225,193,-213,8.5,8.5,9.0,9.0,-110,-110,105,-118
2021-09-01,LAD,ATL,4,3,-180,166,-210,190,7.5,7.5,7.5,7.5,-110,-110,108,-122
2021-09-01,CIN,STL,12,2,-165,152,-151,138,7.0,7.0,7.0,7.0,-105,-115,-110,-102
2021-09-01,MIN,CHC,0,3,-141,130,-179,163,9.0,9.0,9.0,9.0,-115,-105,-101,-111
2021-09-01,TEX,COL,5,9,115,-125,125,-136,8.5,8.5,8.5,8.5,-107,-113,-106,-106
2021-09-01,SEA,HOU,1,0,115,-125,117,-127,8.5,8.5,8.5,8.5,-125,105,-116,103
2021-09-01,LAA,NYY,1,4,220,-245,251,-282,8.5,8.5,8.5,8.5,-110,-110,-103,-109
2021-09-01,TOR,BAL,5,4,-255,228,-247,222,9.5,9.5,10.0,10.0,-115,-105,101,-113
2021-09-01,DET,OAK,8,6,139,-150,154,-169,9.5,9.5,9.5,9.5,-105,-115,-104,-108
2021-09-01,TB,BOS,2,3,139,-150,-114,105,7.5,7.5,7.5,7.5,-110,-110,101,-114
2021-09-01,KC,CLE,3,5,-119,109,-129,119,9.0,9.0,9.0,9.0,-110,-110,-113,101
2021-09-01,CIN,STL,4,5,-148,137,-150,135,7.0,7.0,7.0,7.0,-120,100,-102,-110
