Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2019-06-09,MIA,ATL,6,7,120,-140,125,-136,8.5,8.5,7.5,7.5,100,-120,-105,-105
2019-06-09,LAA,SEA,3,9,-145,125,-156,143,10.0,10.0,10.5,10.5,-105,-115,-111,101
2019-06-09,CHC,STL,5,1,-155,135,-176,162,8.5,8.5,8.0,8.0,-105,-115,-108,-102
2019-06-09,HOU,BAL,4,0,-205,172,-192,177,8.5,8.5,8.5,8.5,-115,-105,-106,-104
2019-06-09,TOR,ARI,2,8,130,-150,133,-144,9.0,9.0,9.0,9.0,-110,-110,101,-111
2019-06-09,DET,MIN,2,12,199,-240,195,-213,9.0,9.0,9.5,9.5,-120,100,103,-114
2019-06-09,BOS,TB,1,6,105,-125,119,-129,9.5,9.5,8.5,8.5,100,-120,103,-113
2019-06-09,MIL,PIT,5,2,-165,144,-187,171,10.0,10.0,9.5,9.5,-115,-105,-102,-108
2019-06-09,TEX,OAK,8,9,140,-160,184,-201,11.0,11.0,11.0,11.0,-120,100,-115,105
2019-06-09,SF,LAD,0,1,144,-165,142,-154,7.5,7.5,7.0,7.0,-119,-101,-115,104
2019-06-09,CLE,NYY,6,7,-130,110,-128,118,10.0,10.0,9.5,9.5,-105,-115,-113,103
2019-06-09,PHI,CIN,3,4,-140,120,-130,120,8.5,8.5,8.0,8.0,-115,-105,-115,104
2019-06-09,KC,CHW,2,5,-130,110,-130,120,10.0,10.0,9.5,9.5,-115,-105,-106,-104
2019-06-09,SD,WAS,2,5,-110,-110,141,-152,8.0,8.0,8.0,8.0,100,-120,-105,-105
2019-06-09,NYM,COL,6,1,-200,170,-155,143,8.0,8.0,8.0,8.0,-120,100,-104,-106
