Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2019-07-27,PHI,ATL,7,15,110,-130,124,-134,10.0,10.0,10.0,10.0,-110,-110,-101,-109
2019-07-27,CHW,MIN,5,1,148,-170,161,-176,10.5,10.5,11.0,11.0,-110,-110,-105,-105
2019-07-27,SD,SF,5,1,-130,110,-136,126,9.0,9.0,8.5,8.5,100,-120,-110,100
2019-07-27,MIL,CHC,5,3,-120,100,-104,-104,9.5,9.5,9.5,9.5,-110,-110,-107,-103
2019-07-27,MIA,ARI,2,9,100,-120,107,-116,8.0,8.0,8.0,8.0,-110,-110,101,-111
2019-07-27,BOS,NYY,9,5,-135,115,-140,129,11.5,11.5,11.5,11.5,-105,-115,-107,-103
2019-07-27,NYM,PIT,3,0,-140,120,-126,116,9.0,9.0,9.5,9.5,-115,-105,105,-116
2019-07-27,KC,CLE,1,9,170,-200,202,-221,9.0,9.0,9.0,9.0,-119,-101,-114,104
2019-07-27,TOR,TB,10,9,110,-130,120,-130,9.5,9.5,10.0,10.0,-115,-105,-106,-104
2019-07-27,LAA,BAL,7,8,-200,170,-244,222,10.0,10.0,10.5,10.5,-110,-110,-105,-105
2019-07-27,SEA,DET,8,1,-155,135,-146,135,9.0,9.0,9.0,9.0,-110,-110,104,-115
2019-07-27,OAK,TEX,5,4,-190,163,-182,168,9.5,9.5,9.5,9.5,-120,100,-110,-100
2019-07-27,CIN,COL,3,1,-160,140,-149,137,10.5,10.5,10.5,10.5,-105,-115,-110,-100
2019-07-27,STL,HOU,2,8,155,-180,185,-202,8.5,8.5,8.5,8.5,-101,-119,102,-112
2019-07-27,WAS,LAD,3,9,155,-180,162,-176,10.0,10.0,10.5,10.5,-110,-110,-106,-104
