Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2019-06-30,MIA,PHI,6,13,110,-130,126,-136,8.5,8.5,8.0,8.0,-110,-110,-114,103
2019-06-30,CIN,CHC,8,6,-101,-119,104,-112,10.0,10.0,10.5,10.5,-110,-110,-100,-110
2019-06-30,NYM,ATL,8,5,-126,106,-103,-105,9.0,9.0,8.0,8.0,-105,-115,-115,104
2019-06-30,SD,STL,3,5,-135,115,-119,110,8.0,8.0,8.0,8.0,-120,100,-101,-109
2019-06-30,CHW,MIN,4,3,-120,100,-104,-104,10.0,10.0,9.0,9.0,100,-120,-119,108
2019-06-30,LAA,OAK,3,12,-130,110,-139,128,10.0,10.0,10.5,10.5,-105,-115,101,-111
2019-06-30,MIL,PIT,2,1,-155,135,-158,146,10.5,10.5,10.5,10.5,-101,-119,-103,-107
2019-06-30,COL,LAD,5,10,163,-190,136,-147,13.0,13.0,13.5,13.5,-110,-110,-101,-109
2019-06-30,TOR,KC,6,7,-110,-110,-117,108,9.5,9.5,9.5,9.5,-120,100,103,-113
2019-06-30,SF,ARI,10,4,-119,-101,102,-111,8.0,8.0,7.0,7.0,-110,-110,-105,-105
2019-06-30,BOS,NYY,8,12,-105,-115,-114,105,16.0,16.0,15.0,15.0,-105,-115,119,-131
2019-06-30,TB,TEX,6,2,-160,140,-210,192,8.0,8.0,7.5,7.5,-110,-110,-113,103
2019-06-30,HOU,SEA,6,1,-275,226,-271,246,9.5,9.5,8.5,8.5,100,-120,-104,-106
2019-06-30,BAL,CLE,0,2,195,-235,228,-250,10.0,10.0,10.5,10.5,-120,100,-105,-105
2019-06-30,DET,WAS,1,2,267,-330,283,-314,8.5,8.5,9.0,9.0,-101,-119,-106,-104
