Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2019-07-06,WAS,KC,6,0,-360,289,-386,344,8.5,8.5,9.5,9.5,-120,100,104,-114
2019-07-06,DET,BOS,6,10,176,-210,160,-174,11.0,11.0,10.5,10.5,-110,-110,-103,-107
2019-07-06,SEA,OAK,6,3,120,-140,134,-145,9.5,9.5,9.5,9.5,-110,-110,101,-111
2019-07-06,HOU,LAA,4,0,-215,180,-239,218,9.0,9.0,9.0,9.0,-105,-115,106,-117
2019-07-06,CHW,CHC,3,6,-110,-110,110,-120,9.0,9.0,9.5,9.5,-120,100,-105,-105
2019-07-06,CIN,CLE,2,7,115,-135,116,-125,9.5,9.5,9.0,9.0,100,-120,-105,-105
2019-07-06,TOR,BAL,1,8,-129,109,-143,132,10.0,10.0,10.5,10.5,-120,100,-106,-104
2019-07-06,PIT,MIL,12,2,105,-125,115,-125,10.5,10.5,10.5,10.5,-110,-110,103,-114
2019-07-06,ATL,MIA,4,5,-185,160,-213,195,9.5,9.5,9.0,9.0,-110,-110,-117,106
2019-07-06,TB,NYY,4,3,-145,125,-140,129,8.5,8.5,8.5,8.5,-115,-105,-101,-109
2019-07-06,LAD,SD,1,3,-175,151,-169,155,8.5,8.5,8.5,8.5,-101,-119,-101,-110
2019-07-06,NYM,PHI,6,5,-150,130,-139,128,9.0,9.0,9.0,9.0,-101,-119,100,-110
2019-07-06,ARI,COL,4,2,-125,105,-108,100,9.0,9.0,8.0,8.0,-102,-118,-106,-104
2019-07-06,MIN,TEX,7,4,-155,135,-150,138,10.0,10.0,10.0,10.0,-110,-110,-102,-108
2019-07-06,SF,STL,8,4,-110,-110,-123,114,7.5,7.5,7.5,7.5,-105,-115,-105,-105
