game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
5059034,2026-06-29,850,534,Shane Baz,Sean Burke,3,6,BAL,CHW,2026,2026,0,0,regular,regular,16,12,16,12,5,4,5,4,11,8,4.21,4.48,0,0,0,0,94.0,62.3,94,61,44,31,9,8,35,24,1.37,1.36,81,61,7.76,8.81,,
5059035,2026-06-29,373,543,Aaron Nola,Braxton Ashcraft,21,22,PHI,PIT,2026,2026,0,0,regular,regular,16,16,16,16,4,10,5,10,7,6,5.58,3.07,0,0,0,0,80.7,96.7,90,83,50,33,17,8,27,22,1.45,1.09,82,107,9.15,9.96,,
5059036,2026-06-29,414,159,Ryan Weathers,Casey Mize,19,10,NYY,DET,2026,2026,0,0,regular,regular,15,11,15,11,6,5,6,2,8,7,3.95,2.95,0,0,0,0,86.7,58.0,75,48,38,19,16,4,24,14,1.14,1.07,95,58,9.87,9.0,,
5059037,2026-06-29,3479275,239,Trey Yesavage,Sean Manaea,29,18,TOR,NYM,2026,2026,0,0,regular,regular,11,3,11,3,3,1,4,1,6,1,3.56,4.4,0,0,0,0,60.7,14.3,41,16,24,7,5,1,30,3,1.17,1.33,58,15,8.6,9.42,,
5059039,2026-06-29,429,285,Ranger Suarez,Miles Mikolas,4,30,BOS,WSH,2026,2026,0,0,regular,regular,14,6,14,6,5,0,5,1,8,2,3.08,8.28,0,0,0,0,76.0,25.0,68,31,26,23,4,7,22,10,1.18,1.64,79,19,9.36,6.84,,
5059038,2026-06-29,2975881,838,Parker Messick,Tyler Alexander,8,28,CLE,TEX,2026,2026,0,0,regular,regular,16,2,16,2,6,0,10,0,6,0,2.67,0.0,0,0,0,0,94.3,2.0,70,0,28,0,9,0,29,0,1.05,0.0,101,2,9.64,9.0,,
5059040,2026-06-29,7177,606,Robert Gasser,Nick Lodolo,16,7,MIL,CIN,2026,2026,0,0,regular,regular,6,9,6,9,1,2,2,2,4,7,4.5,5.59,0,0,0,0,30.0,46.7,26,52,15,29,6,8,12,18,1.27,1.5,31,38,9.3,7.33,,
5059041,2026-06-29,713,0,Shota Imanaga,,5,23,CHC,SD,2026,2026,0,0,regular,regular,16,0,16,0,6,0,7,0,9,0,4.5,0.0,0,0,0,0,92.0,0.0,74,0,46,0,20,0,23,0,1.05,0.0,88,0,8.61,0.0,,
5059042,2026-06-29,2402,816,Peter Lambert,Zebby Matthews,11,17,HOU,MIN,2026,2026,0,0,regular,regular,12,8,12,8,5,6,6,3,5,5,3.28,4.56,0,0,0,0,68.7,49.3,52,48,25,25,7,10,28,11,1.17,1.2,64,39,8.39,7.11,,
5059043,2026-06-29,0,3087,,Sandy Alcantara,9,15,COL,MIA,2026,2026,0,0,regular,regular,0,17,0,17,0,12,0,11,0,6,0.0,4.09,0,0,0,0,0.0,110.0,0,110,0,50,0,12,0,27,0.0,1.25,0,81,0.0,6.63,,
5059045,2026-06-29,4838842,5437,Gage Jump,Eric Lauer,20,14,OAK,LAD,2026,2026,0,0,regular,regular,6,10,6,10,3,2,4,4,2,3,2.04,4.81,0,0,0,0,35.3,48.7,24,46,8,26,0,12,10,18,0.96,1.32,35,32,8.92,5.92,,
5059044,2026-06-29,418,203988,George Kirby,Ryan Johnson,25,13,SEA,LAA,2026,2026,0,0,regular,regular,16,3,16,3,9,1,8,1,8,1,3.94,6.91,0,0,0,0,96.0,14.3,105,16,42,11,9,3,23,6,1.33,1.53,84,12,7.87,7.53,,
5059046,2026-06-29,32,4100,Eduardo Rodriguez,Tyler Mahle,1,24,ARI,SF,2026,2026,0,0,regular,regular,16,12,16,12,9,1,10,4,4,8,2.27,5.49,0,0,0,0,95.0,62.3,77,65,24,38,9,11,38,26,1.21,1.46,70,61,6.63,8.81,,
