game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
287488,2011-05-15,140,108,TEX,LAA,Rangers,Angels,Texas Rangers,Los Angeles Angels,0,0,regular,regular,2011,2011,42,41,35,34,5,4,10,8,1,1,0,1,2,1,5,4,17,14,3,7,3,6,1,0,0.26,0.268,0.325,0.328,0.431,0.405,0.756,0.733,1,0,0,1,3.91,3.3,9.0,8.0,8,10,2,5,1,2,7,3,6,3,0.0,0.0,1.33,1.22,2,1,2011-05-15
287489,2011-05-15,119,109,LAD,AZ,Dodgers,D-backs,Los Angeles Dodgers,Arizona Diamondbacks,0,0,regular,regular,2011,2011,43,40,33,32,1,4,6,8,2,0,0,0,0,2,1,4,8,14,3,2,13,11,2,1,0.254,0.238,0.317,0.309,0.361,0.397,0.678,0.706,0,1,1,0,4.02,4.09,9.0,9.0,8,6,4,1,2,0,2,3,11,13,0.0,0.0,1.32,1.35,0,0,2011-05-15
287490,2011-05-15,139,110,TB,BAL,Rays,Orioles,Tampa Bay Rays,Baltimore Orioles,0,0,regular,regular,2011,2011,42,42,34,42,3,9,8,15,0,3,0,0,2,2,3,9,14,24,3,3,9,4,0,1,0.247,0.246,0.31,0.312,0.402,0.381,0.712,0.693,0,1,1,0,3.38,4.35,9.0,9.0,15,8,9,3,2,2,3,3,4,9,0.0,0.0,1.22,1.31,0,0,2011-05-15
287491,2011-05-15,147,111,NYY,BOS,Yankees,Red Sox,New York Yankees,Boston Red Sox,0,0,regular,regular,2011,2011,41,41,32,35,5,7,6,8,1,2,0,0,2,3,4,6,13,19,7,6,9,9,0,1,0.249,0.257,0.336,0.335,0.445,0.405,0.781,0.74,0,1,1,0,3.81,4.27,9.0,9.0,8,6,5,4,3,2,6,7,9,9,0.0,0.0,1.35,1.33,1,1,2011-05-15
287492,2011-05-15,133,145,OAK,CWS,Athletics,White Sox,Oakland Athletics,Chicago White Sox,0,0,regular,regular,2011,2011,41,41,34,31,3,4,10,11,0,1,0,0,1,1,3,3,13,15,5,2,8,4,2,0,0.236,0.248,0.304,0.314,0.354,0.38,0.658,0.694,0,1,1,0,2.72,4.11,9.0,9.0,11,10,2,3,1,1,2,5,4,8,0.0,0.0,1.24,1.32,1,0,2011-05-15
287493,2011-05-15,120,146,WSH,FLA,Nationals,Marlins,Washington Nationals,Florida Marlins,0,0,regular,regular,2011,2011,43,40,33,33,8,4,11,8,2,5,0,0,0,0,8,4,13,13,4,3,5,3,0,0,0.225,0.253,0.298,0.324,0.346,0.398,0.644,0.722,1,0,0,1,3.69,3.46,9.0,8.0,8,11,2,8,0,0,3,4,3,5,0.0,0.0,1.29,1.25,1,1,2011-05-15
287495,2011-05-15,117,121,HOU,NYM,Astros,Mets,Houston Astros,New York Mets,0,0,regular,regular,2011,2011,41,43,36,30,4,7,10,5,5,1,0,0,1,1,4,6,18,9,5,6,9,4,0,3,0.264,0.242,0.322,0.323,0.386,0.392,0.708,0.715,0,1,1,0,4.97,4.14,9.0,9.0,5,10,5,4,1,1,6,5,4,9,0.0,0.0,1.51,1.42,2,0,2011-05-15
287496,2011-05-15,144,143,ATL,PHI,Braves,Phillies,Atlanta Braves,Philadelphia Phillies,0,0,regular,regular,2011,2011,44,40,31,31,3,2,8,4,0,0,0,0,1,1,3,2,11,7,2,6,7,5,0,2,0.243,0.253,0.313,0.321,0.394,0.382,0.707,0.703,1,0,0,1,2.99,3.13,9.0,8.0,4,8,2,3,1,1,6,2,5,7,0.0,0.0,1.1,1.18,0,0,2011-05-15
287497,2011-05-15,158,134,MIL,PIT,Brewers,Pirates,Milwaukee Brewers,Pittsburgh Pirates,0,0,regular,regular,2011,2011,43,43,35,35,9,6,11,10,2,3,1,1,3,1,8,6,24,18,4,3,5,8,2,1,0.259,0.234,0.321,0.311,0.415,0.354,0.736,0.665,1,0,0,1,4.06,3.9,9.0,8.0,10,11,6,8,1,3,3,4,8,5,0.0,0.0,1.33,1.39,0,1,2011-05-15
287498,2011-05-15,115,135,COL,SD,Rockies,Padres,Colorado Rockies,San Diego Padres,0,0,regular,regular,2011,2011,42,42,32,36,2,8,6,10,0,3,0,0,1,1,1,8,9,16,3,3,8,9,2,1,0.236,0.235,0.318,0.309,0.383,0.347,0.701,0.656,0,1,1,0,4.02,3.39,9.0,9.0,10,6,8,1,1,1,3,3,9,8,0.0,0.0,1.3,1.26,0,3,2011-05-15
