game_pk,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10
566083,,,,
566084,10.5,12.0,10.5,12.0
565220,,,,
565702,,,,
565799,,,,
565895,,,,
566086,10.384615384615385,,10.384615384615385,
566275,,,,
566372,9.580676066696988,,9.580676066696988,
566664,,,,
566763,,,,
566864,,,,
566962,,,,
567059,,,,
567359,,,,
567456,,,,
567552,,,,
565800,6.0,0.0,6.0,0.0
566087,9.0,4.5,9.0,4.5
566276,6.0,0.0,6.0,0.0
566373,9.642857142857142,9.0,9.642857142857142,9.0
566665,15.0,13.5,15.0,13.5
566865,24.0,9.0,24.0,9.0
567360,10.384695266886668,9.0,10.384695266886668,9.0
567553,9.818092562794883,6.0,9.818092562794883,6.0
565703,0.0,3.374957813027337,0.0,3.374957813027337
565801,10.124968359473877,3.648658509887864,10.124968359473877,3.648658509887864
565896,0.0,12.0,0.0,12.0
566088,7.578947368421052,9.0,7.578947368421052,9.0
566277,9.449952750236248,7.2,9.449952750236248,7.2
566374,9.529411764705882,12.0,9.529411764705882,12.0
566666,9.0,13.5,9.0,13.5
566764,8.307756213509334,9.0,8.307756213509334,9.0
566866,18.0,7.5,18.0,7.5
566963,20.250506262656568,9.0,20.250506262656568,9.0
567060,3.0,6.0,3.0,6.0
567361,7.363669834862885,7.2,7.363669834862885,7.2
567457,10.80010800108001,11.25,10.80010800108001,11.25
567554,10.241343995365533,7.043447637184187,10.241343995365533,7.043447637184187
565222,8.100081000810007,18.0,8.100081000810007,18.0
565704,6.7500421877636745,4.049979750101249,6.7500421877636745,4.049979750101249
565802,9.0,3.5999999999999996,9.0,3.5999999999999996
565897,6.230817160132002,12.0,6.230817160132002,12.0
566089,7.7727272727272725,7.714313265404519,7.7727272727272725,7.714313265404519
566278,9.281220996184386,11.0,9.281220996184386,11.0
566375,9.9,12.0789155818011,9.9,12.0789155818011
566667,8.181818181818182,12.857142857142858,8.181818181818182,12.857142857142858
566765,5.7857349490533885,14.040056160224639,5.7857349490533885,14.040056160224639
566867,17.0,6.0,17.0,6.0
566964,10.38469526688667,6.0,10.38469526688667,6.0
567061,7.363669834862885,9.391263516245582,7.363669834862885,9.391263516245582
567362,10.636363636363637,4.5,10.636363636363637,4.5
567458,10.80010800108001,10.636363636363637,10.80010800108001,10.636363636363637
567555,11.195094646110618,7.147016782254222,11.195094646110618,7.147016782254222
565223,7.448327229842964,10.188660021396187,7.448327229842964,10.188660021396187
565316,6.7499662501687485,4.0,6.7499662501687485,4.0
565803,8.052631578947368,9.75,8.052631578947368,9.75
566090,6.631578947368421,12.5,7.56,12.5
566180,12.6,7.424962875185624,12.6,7.424962875185624
566279,8.590889566160076,5.303561957925075,8.590889566160076,5.303561957925075
566376,9.145146540086227,8.526360665056131,9.50702886333963,8.526360665056131
566668,6.923076923076923,4.821445790877825,6.923076923076923,4.821445790877825
566766,7.105300554213443,14.0,7.105300554213443,14.0
566868,13.2,11.020430653940108,13.2,11.020430653940108
567157,9.529355709672297,12.34292767387242,9.529355709672297,12.34292767387242
567363,10.5,11.571469898106779,10.5,11.571469898106779
567459,12.342927673872424,6.923076923076923,12.342927673872424,6.923076923076923
565224,6.906992806960017,9.553831455643914,6.906992806960017,9.553831455643914
565705,5.785734949053389,12.535759056282345,5.785734949053389,12.535759056282345
565804,8.217391304347826,8.4375,8.217391304347826,8.4375
565898,8.590948140673367,6.967764412143264,8.590948140673367,6.967764412143264
566091,6.6,12.15,8.357142857142858,12.15
566280,8.571428571428571,5.399991692320473,8.571428571428571,5.399991692320473
566377,7.941129758060247,9.918387588546098,8.56095472937871,9.918387588546098
566669,8.142857142857142,6.942896816553238,8.142857142857142,6.942896816553238
566767,6.267879528141171,12.705919723293304,6.267879528141171,12.705919723293304
566869,12.681818181818182,10.421052631578947,12.681818181818182,10.421052631578947
567364,12.375,11.076923076923077,12.375,11.076923076923077
567460,10.340469533912911,7.875,10.340469533912911,7.875
565225,6.872739768617761,9.13844747931157,6.872739768617761,9.2368177978479
565317,7.2692028107584195,5.4,7.2692028107584195,5.4
565706,7.4250185625464065,11.675707231641168,7.4250185625464065,11.675707231641168
565805,9.0,8.470588235294118,8.64,8.0
565899,7.941199827058315,8.162809680952746,7.941199827058315,8.162809680952746
566092,9.6,13.235294117647058,9.290322580645162,12.272727272727273
566181,13.090909090909092,7.524565493227892,13.090909090909092,7.524565493227892
566281,9.818181818181818,7.0819439936262505,9.36,5.837829948878447
566670,6.75,6.923130177924445,7.826086956521739,7.200048000320002
566768,6.000025000104167,12.150030375075938,6.000025000104167,12.326113752421202
566870,10.477627578548624,9.409090909090908,12.078963261793765,9.409090909090908
567158,7.714254227533766,12.3261137524212,7.714254227533766,12.3261137524212
567365,10.799978400043202,10.058823529411764,10.714285714285714,10.058823529411764
567461,11.50006388924383,7.630451370546458,11.50006388924383,7.854559735563155
564734,9.918387588546098,5.815402508930797,9.327289685981247,6.2307931953584434
564930,7.125,10.525459408336976,7.714285714285714,10.565263327231857
565318,8.162752731382644,10.477627578548624,8.162752731382644,11.853672992284137
565510,9.6,6.750012980794193,9.0,6.750012980794193
565990,9.0,8.265322990455083,9.473684210526315,8.265322990455083
566093,11.489337256729241,11.647058823529411,9.346144859476096,11.76923076923077
566182,12.214285714285714,6.6393551464838465,12.214285714285714,6.6393551464838465
567159,8.852429992032814,11.423098890574789,8.852429992032814,11.423098890574789
564735,9.327289685981247,7.363669834862885,9.257156081651544,6.893646355941939
564833,8.999940000399997,10.188717693274315,6.585349791829776,10.97803404179565
565319,9.97821748601093,9.295097205077385,9.918326863971986,11.659104158072907
565413,7.714340816720119,7.411764705882353,7.578987257827673,8.457821135155259
565606,12.825032062580156,11.571381341300647,12.980794193834987,9.391288015151279
566183,12.5,5.684210526315789,12.5,6.04478514147036
566471,8.4375,8.571428571428571,8.142857142857142,8.678571428571429
566567,8.059677433798706,9.671656226352576,7.815768905871301,9.620689655172415
567062,8.844842835935923,10.260041040164161,8.844842835935923,10.260041040164161
567160,8.852429992032814,11.87997624004752,8.485690040885599,10.5
567263,6.923076923076923,7.714230612638481,6.923076923076923,8.678540433784166
567556,8.63998272003456,11.290929619872035,9.227824739684204,10.968767138698654
564736,10.30910965292664,7.322058718843114,9.433757671705232,7.237143245951528
