game_pk,home_bp_bb_per_9_rolling_5,away_bp_bb_per_9_rolling_5
566083,,
566084,6.0,6.0
565220,,
565702,,
565799,,
565895,,
566086,6.230769230769231,
566275,,
566372,6.096793860625356,
566664,,
566763,,
566864,,
566962,,
567059,,
567359,,
567456,,
567552,,
565800,0.0,2.0769390533773335
566087,5.625,0.0
566276,0.0,0.0
566373,4.5,3.6
566665,0.0,0.0
566865,0.0,3.0
567360,4.153878106754667,0.0
567553,0.0,3.0
565703,13.5,6.749915626054674
565801,4.218736816447449,5.837853615820583
565896,0.0,0.0
566088,5.684210526315789,1.8
566277,1.3499932500337497,3.6
566374,5.294117647058823,4.0
566666,2.5714285714285716,2.25
566764,12.461634320264,0.0
566866,0.0,4.5
566963,0.0,0.0
567060,3.0,12.0
567361,4.909113223241923,0.0
567457,2.7000270002700026,9.0
567554,3.72412508922383,2.3478158790613954
565222,10.80010800108001,4.5
565704,6.7500421877636745,4.049979750101249
565802,4.153846153846154,7.199999999999999
565897,6.230817160132002,4.5
566089,4.909090909090909,1.9285783163511296
566278,2.531242089868469,2.0
566375,4.95,3.5526222299415
566667,3.272727272727273,1.2857142857142858
566765,8.678602423580083,5.4000216000864
566867,1.0,5.0
566964,2.076939053377334,6.0
567061,4.909113223241923,5.869539697653488
567362,3.272727272727273,1.125
567458,1.3500135001350013,5.7272727272727275
567555,2.63413991673191,3.970564879030124
565223,6.517286326112593,2.5471650053490467
565316,4.049979750101249,3.0
565803,2.8421052631578947,2.25
566090,4.2631578947368425,4.0
566180,3.6,4.724976375118125
566279,2.454539876045736,7.714271938800108
566376,6.096764360057485,2.842120221685377
566668,3.4615384615384617,1.9285783163511299
566766,8.526360665056131,1.0
566868,3.0,5.510215326970054
567157,7.147016782254222,6.17146383693621
567363,3.75,2.8928674745266947
567459,5.4000308573191855,3.4615384615384617
565224,5.651175932967286,2.0769198816617207
565705,7.7143132654045194,5.785734949053389
565804,2.347826086956522,2.25
565898,3.681834917431443,3.483882206071632
566091,3.0,3.6
566280,2.142857142857143,6.646143621317505
566377,5.294086505373498,4.408172261576044
566669,2.5714285714285716,3.085731918468106
566767,6.7500241072289535,0.7941199827058315
566869,2.4545454545454546,5.2105263157894735
567364,3.375,2.769230769230769
567460,5.1702347669564555,2.8125
565225,6.381829785145063,2.9076878343264085
565317,4.15383017757624,6.3
565706,6.750016875042188,5.108121913843011
565805,3.272727272727273,2.6470588235294117
565899,4.764719896234989,2.51163374798546
566092,3.0,3.7058823529411766
566181,5.7272727272727275,4.868836495618048
566281,3.272727272727273,7.0819439936262505
566670,3.15,4.153878106754667
566768,5.2500218750911465,1.3500033750084375
566870,2.820899732686168,4.909090909090909
567158,4.959163431985993,7.043493572812114
567365,4.31999136001728,2.6470588235294117
567461,5.000027777932099,2.3478311909373715
564734,4.408172261576044,3.3230871479604556
564930,3.75,4.118658029349252
565318,3.1395202813010172,2.820899732686168
565510,1.8,6.750012980794193
565990,3.9375,4.959193794273049
566093,1.7234005885093862,3.176470588235294
566182,6.428571428571429,6.19673147005159
567159,5.311457995219689,8.82694005180779
564735,4.418189851254275,3.272742148827949
564833,5.999960000266665,3.0566153079822946
565319,4.108677788357442,3.983613087890308
565413,6.4286173472667665,1.588235294117647
565606,1.3500033750084375,2.2040726364382186
566183,5.5,4.7368421052631575
566471,2.25,2.142857142857143
566567,6.044758075349029,2.820899732686168
567062,4.1896623959696475,4.320017280069121
567160,4.868836495618048,3.2399935200129604
567263,4.846153846153846,6.428525510532068
567556,2.15999568000864,9.327289685981247
564736,4.418189851254275,2.288143349638473
564834,3.446801177018772,2.2978821186473133
564931,3.983613087890308,4.95
565320,3.3061089546573283,3.1764892734663146
565414,6.750042187763674,1.9285679847000274
565511,0.6,7.269244748547592
565607,1.3500033750084375,2.2040726364382186
565991,3.375,5.192317677533995
566184,5.0,4.500000000000001
566472,2.8723343141823103,1.8
566568,7.4769115739821945,2.417914056588144
567063,3.5409894114580514,5.5588398789408195
567161,6.113196012837712,3.9375
567264,3.767450621978191,7.071378061585275
567557,2.0377320042792375,8.0
564737,3.5660310074886654,2.454549917363486
564835,3.375,2.204086130788022
564932,3.098365735025795,2.74575805803719
565321,2.6999946000108004,5.2826546317794065
565415,6.1132306159645875,3.2399935200129604
565512,1.588235294117647,9.0
565608,2.454556611620962,2.2040726364382186
565992,4.31999136001728,4.408172261576044
566185,4.2631578947368425,3.9512387865306664
566473,2.6470588235294117,2.25
566569,7.171886206072198,2.6619793295192378
567064,3.5,5.7042414203983665
567162,5.294117647058823,4.05
567265,4.2,7.243831767494951
567558,4.584897009628284,8.15092801711695
564738,1.894736842105263,5.294117647058823
564933,5.400016615435739,3.0983504972114844
565124,7.5,2.25
565416,6.646174295920911,6.428571428571429
565609,2.755107663485027,2.4107099808750343
565707,8.357142857142858,5.53841893523896
566474,2.0,3.098365735025795
566570,6.85075649366641,3.5
567065,3.7058823529411766,5.625
567266,4.655156361529788,2.7
564739,1.8,6.0
564836,5.142857142857143,3.789473684210526
564934,5.238813789274312,3.9193485171798104
565027,1.7704947057290257,5.142893877813413
565226,2.700006750016875,4.5
565417,6.447770817568384,4.5
565513,2.25,2.4107099808750343
565610,2.9347889886717144,2.9454438347496916
565708,8.357142857142858,5.192287721970301
565993,6.230781213040794,4.790338033348494
566475,1.894736842105263,2.3275902199831378
566571,7.363649752090458,2.417914056588144
567066,3.7058823529411766,4.395359058974556
567267,3.5735241565821227,2.142857142857143
564740,1.3728790290185948,6.749987946450096
564837,4.725011812529531,3.927279867781578
564935,5.238813789274312,3.7241443519730213
565125,4.695652173913044,1.4210526315789473
565227,2.700006750016875,4.5
565514,2.9454438347496916,2.25
565611,2.3478311909373715,4.418165752124539
565709,6.0,5.033889773068181
565994,5.890919801672366,5.727298760448911
566476,1.5,2.7931082639797653
566572,7.132102385292019,2.7794199394704098
567067,2.2978674513458484,2.9347889886717144
567268,5.04,3.6
564838,5.522752376147164,2.945459900836183
564936,4.7432368334637385,4.189662395969648
565028,2.1093782959035874,5.2826546317794065
565126,4.764698875442829,2.0
565228,2.9347889886717144,4.8
565515,3.857135969400055,1.6530645980910164
565710,3.3157894736842106,4.576263430061983
566477,1.6530645980910164,4.835828113176288
566573,5.940023760095039,2.1093782959035874
567163,3.857142857142857,5.400009818199669
564839,5.651175932967285,4.31999136001728
565029,2.142857142857143,5.014271387796035
565127,4.576263430061982,1.327864498804922
565711,1.7142857142857142,1.1739155954686857
565806,2.1093782959035874,8.04253607971047
565900,3.9375,2.5471650053490467
566378,4.5,3.5217467864060574
566478,1.2857142857142858,4.821445790877824
566769,3.375,4.655180439966276
566871,5.400054000540005,3.15
567164,4.695662381874743,5.400009818199669
567366,4.695662381874743,3.7058823529411766
567462,4.339277965575062,5.259733428917625
564840,4.846153846153846,3.6346014053792106
565030,2.7,2.907687834326409
565128,3.5660310074886645,1.6615359053293763
565229,3.789473684210526,4.339301211790041
565712,1.6875026367228698,2.8928674745266942
565807,2.25,5.510181591095548
565901,3.7058823529411766,2.59614386098515
566379,4.242863204090292,3.176470588235294
566479,1.6363636363636365,3.8571566327022597
566872,5.8500292501462505,3.4285714285714284
566966,8.142895918551993,5.661281191481949
567165,4.075487077309725,4.673085909780595
567367,3.767450621978191,3.176470588235294
567463,4.959193794273049,5.318181818181818
564841,2.8125,4.909073057916154
565031,3.626871084882216,3.272727272727273
565230,4.418165752124538,4.075487077309725
565713,0.9310360879932551,3.1764892734663146
565808,3.15,5.399964000239999
565902,3.3061291961820327,2.934769848826744
566380,3.9272798677815777,2.8125
566480,1.2857142857142858,2.918926807910292
566771,2.8421052631578947,3.3061291961820327
566873,5.094358846637157,4.2631578947368425
566967,7.560030240120961,7.559984880030241
567166,4.242863204090291,3.4838653486042768
567368,3.5217467864060574,2.8421052631578947
567464,4.153854142027196,5.192317677533995
565032,4.909099834726972,2.8421052631578947
565809,3.5,4.576263430061983
566282,5.192287721970301,2.6129116545537245
566381,3.789473684210526,4.1896840667866675
566772,2.3275902199831378,2.5714285714285716
566968,9.000060000400003,5.225823309107449
567068,3.130434782608696,5.3035619579250755
567269,3.9375,2.1176470588235294
567369,3.7241443519730204,5.603763011767902
567559,4.2631354571818045,3.8571566327022593
565516,6.406768802086776,3.6486289263301277
565810,3.634622374273796,4.354831685755346
565903,4.8,1.2272727272727273
566094,3.1395421849818255,2.25
566283,4.959163431985993,3.315806925299607
566382,4.2631578947368425,4.1896840667866675
566671,4.426236764322565,3.115390606520397
566773,3.5,4.5
566969,7.875049219057619,4.868860440754822
567069,3.07595326070033,5.955873594303538
567167,4.432842437078264,2.87233431418231
567270,3.681809814068605,3.2142857142857144
567370,4.153858934950569,6.428571428571429
567465,3.983613087890308,5.120698483962903
567560,3.1499842500787496,3.8571566327022593
565517,6.0,2.1891773557980767
565811,2.8723526483091417,4.821419961750069
565904,6.75,1.5
566095,5.094330010698093,3.176470588235294
566383,4.235294117647059,4.426258532842838
566672,3.4363698843088804,4.408172261576044
566774,3.7799924400151204,4.868860440754821
566970,7.630451370546458,4.05
567070,2.16,4.879512193358804
567168,6.04478514147036,1.840904907034302
567271,3.4615384615384617,3.75
567371,5.238813789274313,6.567585317798155
567466,3.3061291961820327,5.400009818199669
567561,3.3749894531579585,3.85716122457726
564741,5.684210526315789,4.021268039855235
565419,3.661029359421557,1.875
565518,5.684210526315789,5.120698483962903
565905,5.108121913843011,2.52
566284,3.5660310074886654,4.021268039855234
566673,3.471433530619329,4.95
566971,4.1087045841404,3.115390606520397
567169,5.7272727272727275,2.87233431418231
567467,3.0,4.909079752091472
567562,2.4179032301396117,2.51163374798546
564742,9.0,5.744668628364621
565130,6.567585317798155,1.588235294117647
565420,6.0967938606253576,2.4545454545454546
565519,4.764705882352941,5.684210526315789
566096,4.67305894977327,2.410722895438912
566186,1.2272699380228682,4.1087045841404
566285,3.7058823529411766,2.8723343141823103
566574,4.821445790877825,5.259733428917625
566674,3.197372628121879,5.5
566775,3.7058823529411766,2.8125
567372,5.06250791016861,5.062531640822756
567468,2.8723343141823103,5.744668628364621
567563,2.5890340026465686,0.8181818181818182
564743,10.124981919675145,5.785714285714286
564937,5.318181818181818,3.0566153079822946
564938,4.618427129509381,1.4727299504180915
565131,6.075015187537968,2.5961588387669976
565322,3.600024000160001,5.661281191481949
565323,5.869577977343429,6.532247528633019
565421,5.651175932967286,3.15
566097,3.9272584463329223,1.8409174587157213
566187,2.5714285714285716,4.695662381874743
566286,1.6875,2.297867451345848
566575,4.367659904882073,5.086956521739131
566675,2.3736289820098704,5.399989200021601
566776,4.418189851254275,2.769230769230769
567373,5.06250791016861,3.9705999135291576
567469,4.021268039855234,6.319135491201083
567564,4.367640635822594,0.627908436996365
564744,8.844797086906597,3.6
564939,3.9078998788156296,1.4727299504180915
565132,2.025005062512656,2.454549917363486
565324,5.25,7.714285714285714
565422,4.673085909780595,2.204086130788022
565521,3.5660310074886645,5.684210526315789
566098,4.9499752501237495,2.5471794233185787
566188,2.769230769230769,5.837853615820584
566287,2.1176470588235294,2.297867451345848
566576,4.118658029349252,4.5633738544030225
566676,2.793103448275862,4.5
566777,4.0,3.292674895914888
567374,4.673085909780595,4.846153846153846
567470,3.5526222299415,5.93998812002376
567565,4.714285714285714,1.2272783058104808
564745,7.767102007939705,4.021268039855234
564940,3.5526362534687546,4.235294117647059
565423,5.0,5.7272727272727275
565612,4.695631758122791,1.0188717693274314
565995,3.0483821800287423,3.767450621978191
566099,4.068482004158892,3.7058823529411766
566189,2.5714285714285716,2.5961588387669976
566577,2.7931082639797653,5.142857142857143
566677,3.8571389212868152,6.882352941176471
564746,6.906968712827078,4.5
564941,3.085718693883848,3.3157894736842106
565033,3.5,3.2399935200129595
565034,4.2631578947368425,3.4468011770187723
565133,1.3846153846153846,1.1739155954686857
565231,1.7234005885093862,5.661281191481949
565325,4.408145272876437,4.595734902691697
565424,3.6818181818181817,5.906231543026427
565613,4.408145272876438,2.5471794233185787
565996,2.8723343141823103,4.1087045841404
566100,2.7794076773416507,3.3157894736842106
566190,3.857142857142857,1.9636399338907888
566288,1.9636399338907888,4.5
566578,2.1176470588235294,7.448288703946041
566678,4.5542113804682165,5.926814812646798
566874,2.2881433496384735,6.171463836936212
564747,5.651156219585792,5.120698483962903
564942,1.8620721759865102,1.7234005885093862
565035,3.176465916961887,2.8723343141823103
565134,0.6923076923076923,2.7000108000432
565232,2.07691508878812,7.524565493227892
565326,3.9272584463329223,2.511616225040814
565425,3.9130434782608696,5.108080496862179
565614,3.6346014053792106,4.8
565997,3.7799924400151204,5.192317677533995
566101,2.314289020412886,4.426214996016407
566191,5.25,3.176470588235294
566289,1.5576953032601986,4.050010125025313
566579,2.0,8.196457844492302
566679,4.101255439859647,4.584897009628284
566875,1.7704947057290257,4.378390211865438
564748,4.408158767184932,5.120698483962903
565036,4.090909090909091,5.744668628364621
565135,1.227269938022868,3.375021093881837
565233,4.075464008558475,7.779647831105372
565615,3.857127113766883,3.9272584463329223
566192,4.153846153846154,2.454539876045736
566384,2.3823599481174944,4.790291675537578
567071,4.1087045841404,3.7674243375612204
564842,2.63413991673191,2.6999946000108004
565616,3.681809814068605,1.6199967600064802
