game_pk,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10
566083,,,,
566084,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.3333333333333333
565220,,,,
565702,,,,
565799,,,,
565895,,,,
566086,1.2307692307692308,,1.2307692307692308,
566275,,,,
566372,1.4516175858631801,,1.4516175858631801,
566664,,,,
566763,,,,
566864,,,,
566962,,,,
567059,,,,
567359,,,,
567456,,,,
567552,,,,
565800,1.6666666666666667,1.384626035584889,1.6666666666666667,1.384626035584889
566087,1.1875,0.5,1.1875,0.5
566276,0.3333333333333333,1.0,0.3333333333333333,1.0
566373,1.2142857142857142,1.6,1.2142857142857142,1.6
566665,1.3333333333333333,0.5,1.3333333333333333,0.5
566865,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
567360,0.4615420118616297,1.0,0.4615420118616297,1.0
567553,0.545449586821938,1.0,0.545449586821938,1.0
565703,2.5,1.4999812502343721,2.5,1.4999812502343721
565801,1.5937450195468141,1.7027073046143366,1.5937450195468141,1.7027073046143366
565896,2.2500562514062854,0.0,2.2500562514062854,0.0
566088,1.5263157894736843,1.0,1.5263157894736843,1.0
566277,0.7499962500187498,1.4,0.7499962500187498,1.4
566374,1.411764705882353,1.1111111111111112,1.411764705882353,1.1111111111111112
566666,1.2857142857142858,0.75,1.2857142857142858,0.75
566764,3.2307940830314075,0.6666666666666666,3.2307940830314075,0.6666666666666666
566866,0.4,1.0,0.4,1.0
566963,0.0,0.0,0.0,0.0
567060,2.0,2.3333333333333335,2.0,2.3333333333333335
567361,1.50000681821281,0.4,1.50000681821281,0.4
567457,0.900009000090001,1.75,0.900009000090001,1.75
567554,1.4482708680314895,0.6521710775170543,1.4482708680314895,0.6521710775170543
565222,2.100021000210002,1.0,2.100021000210002,1.0
565704,1.875011718823243,1.3499932500337497,1.875011718823243,1.3499932500337497
565802,1.5384615384615385,2.4,1.5384615384615385,2.4
565897,3.0000230771005936,0.8333333333333334,3.0000230771005936,0.8333333333333334
566089,1.4545454545454546,0.9642891581755648,1.4545454545454546,0.9642891581755648
566278,1.2187461914181517,1.2222222222222223,1.2187461914181517,1.2222222222222223
566375,1.35,1.0263130886497667,1.35,1.0263130886497667
566667,1.1818181818181819,1.0,1.1818181818181819,1.0
566765,2.1428647959456995,1.8000072000287999,2.1428647959456995,1.8000072000287999
566867,0.5555555555555556,1.1111111111111112,0.5555555555555556,1.1111111111111112
566964,0.9230840237232595,1.0,0.9230840237232595,1.0
567061,1.50000681821281,1.5652105860409304,1.50000681821281,1.5652105860409304
567362,1.2727272727272727,1.25,1.2727272727272727,1.25
567458,1.2000120001200012,1.7272727272727273,1.2000120001200012,1.7272727272727273
567555,1.097558298638296,0.7941129758060247,1.097558298638296,0.7941129758060247
565223,1.5517348395506174,0.9622623353540843,1.5517348395506174,0.9622623353540843
565316,1.3499932500337497,1.3333333333333333,1.3499932500337497,1.3333333333333333
565803,1.4736842105263157,1.4166666666666667,1.4736842105263157,1.4166666666666667
566090,1.368421052631579,1.2222222222222223,1.32,1.2222222222222223
566180,0.8,1.19999400003,0.8,1.19999400003
566279,0.9545432851288974,2.2499959821500317,0.9545432851288974,2.2499959821500317
566376,1.4516105619184485,1.0263211911641639,1.4366176949046552,1.0263211911641639
566668,1.1538461538461537,1.1785756377701349,1.1538461538461537,1.1785756377701349
566766,2.3684335180711478,0.7777777777777778,2.3684335180711478,0.7777777777777778
566868,1.1333333333333333,1.77551382757924,1.1333333333333333,1.77551382757924
567157,1.6764607267016078,1.9714398367990673,1.6764607267016078,1.9714398367990673
567363,1.3333333333333333,1.07143239797285,1.3333333333333333,1.07143239797285
567459,1.45715118372105,1.2307692307692308,1.45715118372105,1.2307692307692308
565224,1.5348872904355593,0.969229278108803,1.5348872904355593,0.969229278108803
565705,2.035721556148415,1.50000535716199,2.035721556148415,1.50000535716199
565804,1.4782608695652173,1.1875,1.4782608695652173,1.1875
565898,2.5909208678221267,1.161294068690544,2.5909208678221267,1.161294068690544
566091,1.3333333333333333,1.3,1.2857142857142858,1.3
566280,1.0476190476190477,1.9846123313656439,1.0476190476190477,1.9846123313656439
566377,1.2352868512538162,1.2244922948822343,1.317069958365955,1.2244922948822343
566669,1.0,1.285721632695044,1.0,1.285721632695044
566767,1.9285783163511296,0.617648875437869,1.9285783163511296,0.617648875437869
566869,0.9090909090909091,1.894736842105263,0.9090909090909091,1.894736842105263
567364,1.4375,1.0769230769230769,1.4375,1.0769230769230769
567460,1.2766011770262853,1.0625,1.2766011770262853,1.0625
565225,1.6363666115756572,1.015383053256841,1.6363666115756572,0.9473659279844
565317,1.38461005919208,1.8,1.38461005919208,1.8
565706,2.100005250013125,1.459463403955146,2.100005250013125,1.459463403955146
565805,1.5454545454545454,1.2352941176470589,1.56,1.2222222222222223
565899,2.558831055385457,1.1162816657713157,2.558831055385457,1.1162816657713157
566092,1.3333333333333333,1.1176470588235294,1.2580645161290323,1.2272727272727273
566181,1.3636363636363635,1.0819636656928995,1.3636363636363635,1.0819636656928995
566281,1.3181818181818181,2.114747164763394,1.2,1.986483802048916
566670,0.9,1.538473372872099,0.9565217391304348,1.46667644450963
566768,1.7500072916970488,0.7500018750046875,1.7500072916970488,0.7173928638975302
566870,0.8955237246622756,1.7727272727272727,0.8684221952923622,1.7727272727272727
567158,1.346933277823356,1.891308459366216,1.346933277823356,1.891308459366216
567365,1.6199967600064802,1.3529411764705883,1.380952380952381,1.3529411764705883
567461,1.3333407407818931,0.9782629962239049,1.3333407407818931,0.9272744132262059
564734,1.285716909626346,1.3384656568174056,1.2000021818221487,1.6538525148173646
564930,1.7083333333333333,1.1694954898152197,1.7142857142857142,1.1304396975639024
565318,1.255808112520407,1.0746284695947306,1.255808112520407,0.9512206722203319
565510,0.8,2.1346194896528647,0.8571428571428571,2.1346194896528647
565990,1.8125,2.326535360276245,1.5263157894736843,2.326535360276245
566093,1.0851040742466505,1.1176470588235294,1.3269218010367299,1.1153846153846154
566182,1.5714285714285714,1.5737730717591338,1.5714285714285714,1.5737730717591338
567159,1.5245851652945401,2.076927071013598,1.5245851652945401,2.076927071013598
564735,1.3090932892605258,1.3636425620116455,1.2428589183698833,1.5957514712828564
564833,2.1333191112059255,1.2452877180668607,1.9390196609276562,1.1538474218103536
565319,1.4999934782892248,1.2786906208042963,1.4081575177244177,1.0568193827492984
565413,1.9285852041800298,1.2941176470588236,1.5263238227569618,1.4096368558592098
565606,0.7500018750046875,1.0408120783180477,0.750001442310466,1.2782586465067018
566183,1.4444444444444444,1.5789473684210527,1.4444444444444444,1.6567188906252097
566471,1.25,0.6666666666666666,1.2857142857142858,0.8214285714285714
566567,1.1193996435831537,1.2537332145271858,1.1052602493151336,1.1379310344827587
567062,1.448278359100619,1.2000048000192,1.448278359100619,1.2000048000192
567160,1.5737653319169447,1.37999724000552,1.6714237959320117,1.4166666666666667
567263,1.6153846153846154,1.3571331633345476,1.6153846153846154,1.2857096938939503
567556,0.7199985600028801,2.4000043636442974,0.9873392725588036,2.156253369145889
564736,1.2545477355413372,1.0678002298312874,1.1566292930826338,1.5773260920663588
564834,1.6595709370831124,1.4042612947289137,2.021736932894638,1.306933281056002
564931,1.8688555227139716,1.1,1.8191508714370972,1.1250028125070313
565320,1.346933277823356,0.941182006952982,1.29309898931383,1.031253222666321
565414,1.625010156313477,1.4464259885250206,1.5000062500260418,1.4842089639905642
565511,0.6666666666666666,2.076927071013598,0.8333333333333334,2.120693311540192
565607,0.7500018750046875,1.163260558120171,0.8360669443720399,1.2735825026745233
565991,1.875,2.1346194896528647,1.5909090909090908,2.1428647959457
566184,1.3333333333333333,1.7142857142857144,1.3,1.6478919658928617
566472,1.3404226799517447,0.8,1.2972955441952105,0.9354838709677419
566568,1.3846132544411471,1.0746284695947306,1.193179106411122,1.121212121212121
567063,1.1803298038193504,1.544122188594672,1.2857161224516034,1.4583394097475406
567161,1.698110003566031,1.3125,1.6578903739727002,1.2962962962962963
567264,1.465119686324852,1.2857051021064136,1.4705882352941178,1.354834339244067
567557,0.9622623353540843,2.2222222222222223,1.021274422820377,2.0886102387471377
564737,1.1320733357106874,1.1454566281029601,1.0879132834211904,1.540544704174876
564835,1.5625,1.3469415243704579,1.9326904493361066,1.3211021294514949
564932,1.6721338887440798,0.8644053145672635,1.7181849421544402,1.085107537348444
565321,1.1999976000048,1.3043591683405944,1.2428535918468806,1.07143239797285
565415,1.6415156283608614,1.4399971200057602,1.4814869684702536,1.4579425626705023
565512,0.6470588235294118,2.4375,0.9,2.296878588872795
565608,0.9545497934081519,1.163260558120171,0.8873264431730794,1.2446782028123344
565992,1.91999616000768,2.0204122865556866,1.6153846153846154,2.2258136316568766
566185,1.2105263157894737,1.682935038707506,1.125,1.607148596959275
566473,1.1176470588235294,1.0416666666666667,1.2413793103448276,1.0810810810810811
566569,1.5937524902382663,1.3943701249862674,1.3163251874232782,1.226088022685237
567064,1.2777777777777777,1.5211310454395646,1.342107029088196,1.4285765306304665
567162,1.6470588235294117,1.2,1.6588196263067618,1.25
567265,1.7333333333333334,1.2438903035092341,1.6153821301813382,1.3069255171266647
567558,1.528299003209428,2.2075430046358404,1.2452806692817562,2.113638765498597
564738,0.8421052631578947,1.4705882352941178,1.0188688857253638,1.1896541468498734
564933,2.030775479309167,1.327864498804922,1.9672163396989175,1.3301861694600576
565124,2.111111111111111,0.875,2.01000201000201,1.0740740740740742
565416,1.6615435739802278,2.0,1.53000612002448,1.648348025608735
565609,1.1632676801381225,0.9642839923500137,0.9397613006296401,1.106797191065234
565707,2.2142857142857144,1.2307597633864356,2.1428602040860056,1.3663312224506041
566474,1.1666666666666667,1.5737730717591338,1.1764705882352942,1.3064526664940859
566570,1.3432855869934135,1.3888888888888888,1.2897184208239059,1.4390243902439024
567065,1.3529411764705883,2.0,1.2804893664504469,2.1857174081677258
567266,1.6034427467491494,1.15,1.5176434878976757,1.0731707317073171
564739,0.75,1.7333333333333334,0.9908265970886212,1.3090897190093462
564836,1.9285714285714286,1.2105263157894737,1.9626149882102915,1.5116314223986567
564934,1.9701521942570062,1.3548365244572185,1.8721818587833525,1.2385298375599312
565027,1.1803298038193504,1.2857234694533533,1.1517867426667345,1.0458753977078816
565226,1.6500041250103126,1.1666666666666667,1.6421087202288847,1.2941176470588236
565417,1.4776141456927547,1.5714285714285714,1.5000056603987186,1.5436863229391788
565513,0.8125,1.0714266581666818,0.9375,1.1707288518808492
565610,1.1086980623870921,1.0909051239813672,0.9418626554945477,1.211010285330537
565708,2.2142857142857144,1.3846100591920802,2.158539217730753,1.3106732491589845
565993,2.1346194896528647,1.403230333001074,1.6813205289236581,1.4333381111270371
566475,1.1578947368421053,1.3448299048791463,1.1944444444444444,1.3306462343921244
566571,1.418184396698903,1.0746284695947306,1.2413782401911724,1.3082716603546318
567066,1.2941176470588236,1.744190102767681,1.2127672476247315,2.1039015685755027
567267,1.3676450475808124,1.1904761904761905,1.499998469389317,1.048780487804878
564740,0.6101684573415976,1.767853985975025,0.9473684210526315,1.273582502674523
564837,1.6500041250103124,1.4181843966989032,1.930691157731527,1.375003437508594
564935,2.1044807529563476,1.29310567776841,1.8992819419294547,1.1775689929261748
565125,1.608695652173913,0.6842105263157895,1.8099188511726043,1.0606060606060606
565227,1.725004312510781,1.625,1.6336666013200025,1.6224473240333428
565514,1.036359867782299,0.9375,1.0098999901980295,1.0879096969017652
565611,1.0434805293054985,1.5272671735739145,0.906978853439194,1.3421052631578947
565709,1.9333333333333333,1.372879029018595,2.0412392177723895,1.3663312224506041
565994,2.072731041329166,1.5454615702798649,1.7264167230346443,1.5145689886174316
566476,1.0555555555555556,1.2413814506576735,1.1470588235294117,1.2480019968031948
566572,1.4150996796214323,1.1470621972417565,1.25,1.2100860673715417
567067,1.2127633770991977,1.3043506616318732,1.3428571428571427,1.8315828033322177
567268,1.56,1.55,1.5789473684210527,1.0975609756097562
564838,1.8409174587157213,1.2545477355413372,1.9887618103799884,1.155739599573114
564936,1.824321859024515,1.29310567776841,1.8444444444444446,1.2336437068750403
565028,1.2656269775421523,1.1739232515065348,1.2000010434791681,1.115049181633547
565126,1.4558802119408647,0.7777777777777778,1.8780487804878048,1.1111111111111112
565228,1.304350661631873,1.5333333333333334,1.456312093506887,1.4526300498631055
565515,1.1785693239833501,0.7959199916734523,1.0098999901980295,1.1368409085885174
565710,1.631578947368421,1.4745737719088612,1.844038389026045,1.3960340751125737
566477,1.0408184506498992,1.388061773226527,1.1875,1.5963361333436088
566573,1.26000504002016,0.9843765380883407,1.3304359395095127,1.2
567163,1.2142857142857142,2.018185487609977,1.4271816947928258,1.9223319634290907
564839,1.3953520822141445,1.2599974800050402,1.5333333333333334,1.3388440816893237
565029,1.1428571428571428,1.8857088979745775,1.1896572235469371,1.7862581784288716
565127,1.2711842861283285,0.6885223327136633,1.7256621896794782,0.9568957268140287
565711,1.5238095238095237,0.7173928638975302,1.9189189189189189,1.0421041662061408
565806,1.0781266845729445,1.7872302399356599,1.236842105263158,1.3499973000053997
565900,1.3125,0.9056586685685499,1.7400017400017402,1.1214942789773095
566378,1.4545454545454546,1.3043506616318732,1.3738266399004115,1.0465140616606086
566478,0.9285714285714286,1.3928621173647047,1.032258064516129,1.5000072115731327
566769,1.375,1.29310567776841,1.368424653749089,1.2336437068750403
566871,1.2000120001200012,1.45,1.2432499635133163,1.125
567164,1.3695681947134668,2.072731041329166,1.5454545454545454,1.980584447169366
567366,1.695655860121435,1.7647058823529411,1.5000015957463784,1.4464298628838062
567462,1.8214253188833593,1.5974005228564638,1.4482746135563678,1.55
564840,1.3076923076923077,0.8076892011953801,1.4482758620689653,1.2212378573116307
565030,0.9,1.5230745798852618,1.1214974233596697,1.7769244437880336
565128,1.0188660021396185,0.7846141775166499,1.6132045033877296,0.9406763717349632
565229,1.263157894736842,0.8035742984796374,1.4545454545454546,1.2250030625076562
565712,1.546877416995964,0.9642891581755648,1.811322463511758,1.0754727127101062
565807,1.15,1.2857090379222944,1.263157894736842,1.4117605536454303
565901,1.2941176470588236,1.03845754439406,1.6500016500016503,1.128438296443493
566379,1.5428593469419243,1.2352941176470589,1.4311900345136979,1.1052654847694416
566479,0.8181818181818182,0.9642891581755649,0.975,1.2262818477439699
566872,1.5000075000375002,1.4761904761904763,1.2432499635133163,1.2444444444444445
566966,2.0000095238548754,1.3548365244572187,1.6460249824114266,1.065419565028444
567165,1.132079743697146,1.8461573964565314,1.3846180473423986,1.8823529411764706
567367,1.744190102767681,1.588235294117647,1.427185851636749,1.4285714285714286
567463,2.0816369012997984,1.4545454545454546,1.4166666666666667,1.5675675675675675
564841,1.0,1.1454503801804359,1.4333333333333333,1.2477865063836227
565031,1.0746284695947306,1.5909090909090908,1.1896572235469371,1.781956227034757
565230,1.2545408925785724,0.9056637949577167,1.4375,1.1500028750071873
565713,1.2413814506576735,1.0588297578221049,1.6500016500016499,1.0654225521916862
565808,1.35,1.266658222278518,1.204725358051463,1.3749957031384274
565902,1.1632676801381225,1.1739079395306977,1.5773212137332102,1.021274422820377
566380,1.418184396698903,1.125,1.4018678487216365,1.1443310766299761
566480,0.6666666666666666,0.8108130021973032,0.9,1.2086365716160334
566771,1.4736842105263157,1.0408184506498992,1.2672435642130417,1.1999989090919008
566873,1.47170366680629,1.736842105263158,1.393947842108134,1.435897435897436
566967,1.8000072000288003,1.4399971200057602,1.6525479747388976,1.039602931086207
567166,1.114287306124723,1.8387067117633682,1.4464298628838062,1.9736842105263157
567368,1.7608733932030287,1.7894736842105263,1.44000144000144,1.5833333333333333
567464,1.7307725591779983,1.5576953032601986,1.3333333333333333,1.5818167438029602
565032,1.3636388429797144,1.368421052631579,1.2672435642130417,1.7661304565568197
565809,1.4444444444444444,1.2711842861283287,1.2786906208042963,1.4242424242424243
566282,1.4999942307914202,0.7741960457936962,1.363635123968069,1.139537533808218
566381,1.368421052631579,1.2931123662921813,1.3706884735444194,1.132079743697146
566772,1.2931056777684098,1.0,1.221241099541769,0.925
566968,2.133347555650371,1.6451665973116043,1.7586282699494395,1.5000072115731327
567068,1.565217391304348,1.9821393176083615,1.45,2.027027027027027
567269,1.375,1.2941176470588236,1.3706884735444194,1.59375
567369,1.3448299048791463,1.3018843360672903,1.4716995016033034,1.7102787754403967
567559,1.1578886426913542,1.0178607780742073,1.4117605536454305,1.2162195032959546
565516,1.4237264004637282,1.459451570532051,1.1495316359517422,0.9893595971072402
565810,1.4423104659816652,1.1612884495347588,1.1896572235469371,1.3823529411764706
565903,1.2666666666666666,0.5909090909090909,1.5000017045473917,0.8
566094,1.1162816657713157,1.0,1.2571428571428571,1.0531926097793722
566283,1.4693817576254793,0.7368459833999126,1.355767927146224,1.0887131893973852
566382,1.263157894736842,1.3448368609438686,1.3706884735444194,1.0934630535656706
566671,1.7213142972365527,1.3269256287031321,1.4516140738823176,1.619047619047619
566773,1.3333333333333333,1.5454545454545454,1.2702702702702702,1.1666666666666667
566969,2.062512890705567,1.5245926632666613,1.6909167768944404,1.3738381955055865
567069,1.3291156064754512,1.7647032872010484,1.2857142857142858,1.8780487804878048
567167,1.2537332145271858,1.148933725672924,1.3761480515119737,1.3793103448275863
567270,1.0227249483523901,1.5714285714285714,1.3613433938290809,1.606060606060606
567370,1.384619644983523,1.4285714285714286,1.4454571735584973,1.5405405405405406
567465,1.4262318462817152,1.6034510404328282,1.2672402868618216,1.4262318462817152
567560,0.9999950000249999,1.2321472576687773,1.37068492867266,1.3211057655257448
565517,1.3333333333333333,1.2972902849173786,1.183484067001712,0.9890088153652409
565811,1.1489410593236566,1.3392833227083525,1.1081111030029809,1.3235294117647058
565904,1.75,0.625,1.5000018292705235,0.7933890854455251
566095,1.4150916696383593,1.1176470588235294,1.3513513513513513,1.0824753427580855
566383,1.4705882352941178,1.4262388605826923,1.4615384615384615,1.1215005677596623
566672,1.52727550413728,1.4693907538586812,1.5391317731580636,1.7142842737106945
566774,1.1999976000048,1.6721338887440798,1.3142857142857143,1.15
566970,2.086961058610997,1.4,1.7678634566552025,1.3090968595311798
