game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
348229,2013-07-22,421685,434622,Aaron Harang,Ubaldo Jiménez,136,114,SEA,CLE,2013,2013,0,0,regular,regular,15,19,15,19,7,6,5,12,7,4,5.38,4.56,0,0,0,0,83.7,98.7,93,94,50,50,14,13,15,53,1.29,1.49,64,94,6.88,8.57,,
348228,2013-07-22,452733,488768,Tom Gorzelanny,Andrew Cashner,158,135,MIL,SD,2013,2013,0,0,regular,regular,3,15,3,15,2,9,0,7,2,7,0.56,3.8,0,0,0,0,16.0,90.0,16,91,1,38,1,7,1,22,1.06,1.26,15,58,8.44,5.8,,
348227,2013-07-22,435178,547943,Josh Johnson,Hyun Jin Ryu,141,119,TOR,LAD,2013,2013,0,0,regular,regular,12,18,12,18,5,14,3,12,7,6,5.16,3.09,0,0,0,0,66.3,116.7,76,107,38,40,10,10,23,39,1.49,1.25,67,93,9.09,7.17,,
348226,2013-07-22,519443,519043,Brandon Workman,Matt Moore,111,139,BOS,TB,2013,2013,0,0,regular,regular,1,19,1,19,1,12,0,14,1,3,2.84,3.44,0,0,0,0,6.3,107.3,2,83,2,41,1,8,1,55,0.47,1.29,5,108,7.11,9.06,,
348225,2013-07-22,429717,450203,Dan Haren,Charlie Morton,120,134,WSH,PIT,2013,2013,0,0,regular,regular,17,6,17,6,6,1,4,3,12,2,5.61,3.19,0,0,0,0,93.0,31.0,115,29,58,11,19,3,17,10,1.42,1.26,81,22,7.84,6.39,,
348224,2013-07-22,572971,543548,Dallas Keuchel,Tommy Milone,117,133,HOU,OAK,2013,2013,0,0,regular,regular,12,19,12,19,6,9,6,9,6,8,4.46,4.24,0,0,0,0,70.7,116.7,82,120,35,55,10,19,20,28,1.44,1.27,53,87,6.75,6.71,,
348223,2013-07-22,506433,467100,Yu Darvish,Iván Nova,140,147,TEX,NYY,2013,2013,0,0,regular,regular,18,7,18,7,11,3,10,3,8,3,3.02,4.02,0,0,0,0,119.3,40.3,84,38,40,18,15,2,41,14,1.05,1.29,157,42,11.84,9.37,,
348221,2013-07-22,519141,543408,Drew Pomeranz,Tom Koehler,115,146,COL,MIA,2013,2013,0,0,regular,regular,3,10,3,10,0,4,0,2,3,7,8.76,4.99,0,0,0,0,12.3,57.7,19,57,12,32,3,7,14,17,2.68,1.28,11,32,8.03,4.99,,
348220,2013-07-22,519242,453286,Chris Sale,Max Scherzer,145,116,CWS,DET,2013,2013,0,0,regular,regular,17,19,17,19,14,14,9,15,8,4,2.85,3.19,0,0,0,0,120.0,129.7,94,96,38,46,11,12,27,31,1.01,0.98,131,152,9.82,10.55,,
348219,2013-07-22,453311,276520,Tim Lincecum,Bronson Arroyo,137,113,SF,CIN,2013,2013,0,0,regular,regular,19,19,19,19,8,14,8,11,11,8,4.26,3.42,0,0,0,0,116.3,123.7,107,117,55,47,10,17,48,23,1.33,1.13,125,69,9.67,5.02,,
348218,2013-07-22,572140,543734,Tyler Skaggs,Chris Rusin,109,112,AZ,CHC,2013,2013,0,0,regular,regular,5,1,5,1,2,0,3,0,2,0,4.03,8.1,0,0,0,0,29.0,3.3,28,6,13,3,4,2,10,0,1.31,1.8,25,2,7.76,5.4,,
348216,2013-07-22,518716,527054,Dillon Gee,Julio Teheran,121,144,NYM,ATL,2013,2013,0,0,regular,regular,19,18,19,18,8,11,10,11,8,7,4.32,3.35,0,0,0,0,110.3,113.0,127,116,53,42,14,15,32,23,1.44,1.23,89,94,7.26,7.49,,
348222,2013-07-22,430599,465679,Joe Blanton,Samuel Deduno,108,142,LAA,MIN,2013,2013,0,0,regular,regular,19,10,19,10,9,6,3,5,15,5,5.53,3.61,0,0,0,0,112.3,62.3,148,62,69,25,23,4,26,20,1.55,1.32,93,31,7.45,4.48,,
348217,2013-07-22,451584,444857,Wade Davis,Scott Feldman,118,110,KC,BAL,2013,2013,0,0,regular,regular,18,18,18,18,7,11,7,10,8,8,5.89,3.86,0,0,0,0,94.7,109.7,125,99,62,47,13,11,41,27,1.75,1.15,87,82,8.27,6.73,,
