game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
287501,2011-05-15,475243,112020,Travis Wood,Chris Carpenter,Cincinnati Reds,St. Louis Cardinals,6.0,6.1,7,9,2,8,2,7,1,2,3,5,2,1,0.00,0.00,0.00,0.00,103,108,64,73,0,0,0,0,0,0,25,31,8,11,6,4,1,0,0,1,0,0,0,0,0,0
287496,2011-05-15,218596,136880,Tim Hudson,Roy Halladay,Atlanta Braves,Philadelphia Phillies,7.0,8.0,4,8,2,3,2,3,5,2,3,7,1,1,0.00,0.00,0.00,0.00,107,119,61,74,0,0,0,0,0,0,30,34,11,5,7,12,0,0,0,1,0,0,0,0,0,0
287493,2011-05-15,150302,134320,Jason Marquis,Javier Vazquez,Washington Nationals,Florida Marlins,6.2,4.0,6,7,4,6,2,6,1,2,2,4,0,0,0.00,0.00,0.00,0.00,101,90,60,56,1,0,0,0,0,0,28,20,5,4,13,3,1,0,0,1,0,0,0,0,0,0
287490,2011-05-15,458567,453562,Andy Sonnanstine,Jake Arrieta,Tampa Bay Rays,Baltimore Orioles,5.0,6.0,8,4,4,2,4,2,0,3,2,7,1,1,0.00,0.00,0.00,0.00,84,103,61,63,0,0,0,0,0,0,23,25,6,4,7,7,0,1,1,0,0,0,0,0,0,0
287495,2011-05-15,444553,425626,Aneury Rodriguez,Chris Capuano,Houston Astros,New York Mets,5.0,5.0,5,6,7,2,5,2,4,3,2,6,1,0,0.00,0.00,0.00,0.00,90,94,48,60,0,0,0,0,0,0,25,23,4,2,10,6,0,1,1,0,0,0,0,0,0,0
287502,2011-05-15,488846,453344,Brian Duensing,Brandon Morrow,Minnesota Twins,Toronto Blue Jays,3.0,5.0,8,5,7,3,7,3,2,2,1,8,1,0,0.00,0.00,0.00,0.00,62,106,36,73,0,1,0,0,0,0,19,23,2,0,6,7,0,1,1,0,0,0,0,0,0,0
287497,2011-05-15,425844,429781,Zack Greinke,Kevin Correia,Milwaukee Brewers,Pittsburgh Pirates,5.0,4.0,6,8,5,6,5,6,1,2,5,1,1,2,0.00,0.00,0.00,0.00,96,78,64,48,0,0,0,0,0,0,21,22,3,6,6,5,1,0,0,1,0,0,0,0,0,0
287488,2011-05-15,450351,429722,C.J. Wilson,Ervin Santana,Texas Rangers,Los Angeles Angels,5.0,7.0,6,8,4,4,2,4,4,1,2,3,1,2,0.00,0.00,0.00,0.00,104,110,65,72,0,0,0,0,0,0,25,31,8,8,5,11,0,0,0,0,0,0,0,0,0,0
287498,2011-05-15,434628,502009,Jason Hammel,Mat Latos,Colorado Rockies,San Diego Padres,6.1,5.2,6,4,6,2,6,1,3,3,5,5,1,1,0.00,0.00,0.00,0.00,103,107,62,65,0,0,0,0,0,0,27,25,6,7,7,6,0,1,1,0,0,0,0,0,0,0
287492,2011-05-15,502239,279824,Trevor Cahill,Mark Buehrle,Oakland Athletics,Chicago White Sox,7.0,6.1,10,7,4,3,2,3,2,3,1,6,1,1,0.00,0.00,0.00,0.00,98,105,58,61,0,0,0,0,0,0,30,27,12,4,5,7,0,1,1,0,0,0,0,0,0,0
287489,2011-05-15,150404,453178,Ted Lilly,Ian Kennedy,Los Angeles Dodgers,Arizona Diamondbacks,6.0,6.0,5,4,4,1,4,1,2,1,5,8,2,0,0.00,0.00,0.00,0.00,89,112,56,74,2,0,0,0,0,0,27,23,5,3,8,7,0,1,1,0,0,0,0,0,0,0
287491,2011-05-15,150119,452657,Freddy Garcia,Jon Lester,New York Yankees,Boston Red Sox,5.1,6.0,6,5,5,4,4,4,2,4,4,7,2,2,0.00,0.00,0.00,0.00,95,109,58,62,1,1,0,0,0,0,25,27,6,7,6,3,0,1,1,0,0,0,0,0,0,0
287494,2011-05-15,545363,518633,Jacob Turner,Danny Duffy,Detroit Tigers,Kansas City Royals,4.1,5.0,7,6,6,5,6,5,0,3,2,4,1,1,0.00,0.00,0.00,0.00,81,92,52,53,0,0,0,1,0,0,20,23,6,5,5,5,0,0,0,0,0,0,0,0,0,0
287499,2011-05-15,453307,518703,David Huff,Charlie Furbush,Cleveland Indians,Seattle Mariners,2.2,5.0,7,10,9,6,5,6,3,1,1,8,1,2,0.00,0.00,0.00,0.00,80,95,51,61,0,0,0,0,0,0,19,25,3,1,5,5,0,1,1,0,0,0,0,0,0,0
287500,2011-05-15,150277,285064,Doug Davis,Ryan Vogelsong,Chicago Cubs,San Francisco Giants,4.1,5.0,12,6,10,6,10,3,3,4,3,6,1,2,0.00,0.00,0.00,0.00,99,107,61,68,0,0,0,0,0,0,27,26,3,4,6,6,0,1,1,0,0,0,0,0,0,0
