balldontlie_game_id,game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_starter_id,home_starter_full_name,home_starter_first_name,home_starter_last_name,home_starter_jersey,away_starter_id,away_starter_full_name,away_starter_first_name,away_starter_last_name,away_starter_jersey
54510,776200,2025-09-24,144,120,ATL,WSH,Atlanta Braves,Washington Nationals,693821,Bryce Elder,,,55,674841,Andrew Alvarez,,,54
54517,776198,2025-09-24,135,158,SD,MIL,San Diego Padres,Milwaukee Brewers,656302,Dylan Cease,,,84,694477,Chad Patrick,,,39
54509,776203,2025-09-24,110,139,BAL,TB,Baltimore Orioles,Tampa Bay Rays,669330,Tyler Wells,,,68,669358,Shane Baz,,,11
54506,776204,2025-09-24,114,116,CLE,DET,Cleveland Guardians,Detroit Tigers,676440,Tanner Bibee,,,28,656427,Jack Flaherty,,,9
54508,776202,2025-09-24,113,134,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,668881,Hunter Greene,,,21,694973,Paul Skenes,,,30
54507,776201,2025-09-24,143,146,PHI,MIA,Philadelphia Phillies,Miami Marlins,666200,Jesús Luzardo,,,44,677960,Ryan Weathers,,,35
54505,776199,2025-09-24,147,145,NYY,CWS,New York Yankees,Chicago White Sox,608331,Max Fried,,,54,686642,Fraser Ellard,,,55
54504,776206,2025-09-24,141,111,TOR,BOS,Toronto Blue Jays,Boston Red Sox,453286,Max Scherzer,,,31,676979,Garrett Crochet,,,35
54512,776205,2025-09-24,112,121,CHC,NYM,Chicago Cubs,New York Mets,571510,Matthew Boyd,,,16,804636,Jonah Tong,,,21
54511,776192,2025-09-24,140,142,TEX,MIN,Texas Rangers,Minnesota Twins,594798,Jacob deGrom,,,48,671737,Taj Bradley,,,26
54515,776197,2025-09-24,108,118,LAA,KC,Los Angeles Angels,Kansas City Royals,579328,Yusei Kikuchi,,,16,663568,Stephen Kolek,,,32
54516,776193,2025-09-24,109,119,AZ,LAD,Arizona Diamondbacks,Los Angeles Dodgers,669194,Ryne Nelson,,,19,605483,Blake Snell,,,7
54513,776194,2025-09-24,136,115,SEA,COL,Seattle Mariners,Colorado Rockies,622491,Luis Castillo,,,58,685299,Tanner Gordon,,,29
54518,776196,2025-09-24,137,138,SF,STL,San Francisco Giants,St. Louis Cardinals,664141,JT Brubaker,,,34,543243,Sonny Gray,,,54
68848,776195,2025-09-24,133,117,ATH,HOU,Athletics,Houston Astros,622663,Luis Severino,,,40,686613,Hunter Brown,,,58
