balldontlie_game_id,game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_starter_id,home_starter_full_name,home_starter_first_name,home_starter_last_name,home_starter_jersey,away_starter_id,away_starter_full_name,away_starter_first_name,away_starter_last_name,away_starter_jersey
2329,778538,2025-03-29,147,158,NYY,MIL,New York Yankees,Milwaukee Brewers,608331,Max Fried,,,54,641482,Nestor Cortes,,,65
2333,778534,2025-03-29,145,108,CWS,LAA,Chicago White Sox,Los Angeles Angels,686563,Jonathan Cannon,,,48,667755,José Soriano,,,59
2336,778528,2025-03-29,138,142,STL,MIN,St. Louis Cardinals,Minnesota Twins,607200,Erick Fedde,,,12,657746,Joe Ryan,,,41
2327,778536,2025-03-29,141,110,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,453286,Max Scherzer,,,31,665152,Dean Kremer,,,64
2330,778535,2025-03-29,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,663623,Jake Irvin,,,27,666200,Jesús Luzardo,,,44
2335,778529,2025-03-29,118,114,KC,CLE,Kansas City Royals,Cleveland Guardians,607625,Seth Lugo,,,67,668909,Gavin Williams,,,32
2332,778540,2025-03-29,113,137,CIN,SF,Cincinnati Reds,San Francisco Giants,666157,Nick Lodolo,,,40,434378,Justin Verlander,,,35
2328,778537,2025-03-29,139,115,TB,COL,Tampa Bay Rays,Colorado Rockies,641793,Zack Littell,,,52,622608,Antonio Senzatela,,,49
2331,778539,2025-03-29,146,134,MIA,PIT,Miami Marlins,Pittsburgh Pirates,678368,Valente Bellozo,,,83,663559,Bailey Falter,,,6
2334,778531,2025-03-29,140,111,TEX,BOS,Texas Rangers,Boston Red Sox,641816,Tyler Mahle,,,51,621111,Walker Buehler,,,0
2337,778530,2025-03-29,117,121,HOU,NYM,Houston Astros,New York Mets,681293,Spencer Arrighetti,,,41,656288,Griffin Canning,,,46
2338,778520,2025-03-29,135,144,SD,ATL,San Diego Padres,Atlanta Braves,681190,Randy Vásquez,,,98,680885,Spencer Schwellenbach,,,56
2339,778532,2025-03-29,109,112,AZ,CHC,Arizona Diamondbacks,Chicago Cubs,694297,Brandon Pfaadt,,,32,684007,Shota Imanaga,,,18
2340,778533,2025-03-29,119,116,LAD,DET,Los Angeles Dodgers,Detroit Tigers,808963,Roki Sasaki,,,11,681857,Reese Olson,,,45
2341,778521,2025-03-29,136,133,SEA,ATH,Seattle Mariners,Athletics,682243,Bryce Miller,,,50,674370,Osvaldo Bido,,,45
